Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00013,0.01982
0.05000,-0.00133,0.01347
0.10000,-0.00587,0.01745
0.15000,-0.01507,0.00806
0.20000,-0.02533,0.00742
0.25000,-0.03573,0.00133
0.30000,-0.04560,-0.00161
0.35000,-0.05507,-0.00825
0.40000,-0.06440,-0.00947
0.45000,-0.07320,-0.01430
0.50000,-0.08187,-0.01658
0.55000,-0.09053,-0.02106
0.60000,-0.09920,-0.02328
0.65000,-0.10773,-0.02703
0.70000,-0.11627,-0.02886
0.75000,-0.12453,-0.03436
0.80000,-0.13320,-0.03560
0.85000,-0.14147,-0.03974
0.90000,-0.14987,-0.04297
0.95000,-0.15840,-0.04605
1.00000,-0.16693,-0.04772
1.05000,-0.17493,-0.05312
1.10000,-0.18333,-0.05514
1.15000,-0.19187,-0.05797
1.20000,-0.19987,-0.06194
1.25000,-0.20813,-0.06402
1.30000,-0.21680,-0.06983
1.35000,-0.22493,-0.07072
1.40000,-0.23307,-0.07721
1.45000,-0.24160,-0.07745
1.50000,-0.24987,-0.08844
1.55000,-0.25813,-0.08380
1.60000,-0.26653,-0.09715
1.65000,-0.27493,-0.09575
1.70000,-0.28333,-0.10474
1.75000,-0.29173,-0.10616
1.80000,-0.29987,-0.11511
1.85000,-0.30840,-0.11728
1.90000,-0.31693,-0.12441
1.95000,-0.32493,-0.12819
2.00000,-0.33333,-0.13512
2.05000,-0.34187,-0.14078
2.10000,-0.35000,-0.14792
2.15000,-0.35813,-0.15385
2.20000,-0.36680,-0.16047
2.25000,-0.37493,-0.16607
2.30000,-0.38307,-0.17107
2.35000,-0.39160,-0.18031
2.40000,-0.40000,-0.18576
2.45000,-0.40813,-0.19380
2.50000,-0.41653,-0.20001
2.55000,-0.42507,-0.20576
2.60000,-0.43320,-0.21621
2.65000,-0.44173,-0.22309
2.70000,-0.45000,-0.22481
2.75000,-0.45853,-0.24123
2.80000,-0.46680,-0.24038
2.85000,-0.47507,-0.25558
2.90000,-0.48333,-0.25877
2.95000,-0.49187,-0.26935
3.00000,-0.50013,-0.27583
3.05000,-0.50827,-0.28587
3.10000,-0.51680,-0.29336
3.15000,-0.52520,-0.30736
3.20000,-0.53333,-0.31157
3.25000,-0.54187,-0.32467
3.30000,-0.55027,-0.33309
3.35000,-0.55840,-0.34268
3.40000,-0.56667,-0.35389
