Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.00007
0.05000,-0.00107,-0.00001
0.10000,-0.00533,-0.00001
0.15000,-0.01440,-0.00002
0.20000,-0.02507,0.00001
0.25000,-0.03533,-0.00002
0.30000,-0.04533,0.00000
0.35000,-0.05467,-0.00002
0.40000,-0.06400,0.00001
0.45000,-0.07307,0.00000
0.50000,-0.08160,0.00000
0.55000,-0.09040,-0.00002
0.60000,-0.09947,0.00002
0.65000,-0.10760,0.00006
0.70000,-0.11613,0.00003
0.75000,-0.12480,0.00001
0.80000,-0.13307,0.00002
0.85000,-0.14133,-0.00002
0.90000,-0.14987,0.00004
0.95000,-0.15813,-0.00002
1.00000,-0.16653,0.00007
1.05000,-0.17480,-0.00002
1.10000,-0.18307,0.00002
1.15000,-0.19147,0.00002
1.20000,-0.19987,0.00003
1.25000,-0.20800,0.00004
1.30000,-0.21667,0.00002
1.35000,-0.22493,0.00001
1.40000,-0.23307,0.00003
1.45000,-0.24160,0.00000
1.50000,-0.25013,0.00002
1.55000,-0.25813,-0.00001
1.60000,-0.26653,0.00005
1.65000,-0.27520,0.00000
1.70000,-0.28320,0.00006
1.75000,-0.29147,0.00000
1.80000,-0.30000,0.00005
1.85000,-0.30813,0.00001
1.90000,-0.31627,0.00002
1.95000,-0.32480,0.00003
2.00000,-0.33307,0.00003
2.05000,-0.34133,0.00002
2.10000,-0.34973,0.00002
2.15000,-0.35813,0.00004
2.20000,-0.36653,0.00004
2.25000,-0.37493,0.00006
2.30000,-0.38307,0.00006
2.35000,-0.39160,0.00002
2.40000,-0.40000,0.00005
2.45000,-0.40813,0.00002
2.50000,-0.41653,0.00005
2.55000,-0.42507,0.00001
2.60000,-0.43320,0.00005
2.65000,-0.44133,0.00003
2.70000,-0.45000,0.00004
2.75000,-0.45827,0.00002
2.80000,-0.46640,0.00004
2.85000,-0.47467,0.00004
2.90000,-0.48320,0.00005
2.95000,-0.49147,0.00005
3.00000,-0.49973,0.00001
3.05000,-0.50827,0.00003
3.10000,-0.51667,0.00006
3.15000,-0.52507,0.00007
3.20000,-0.53333,0.00005
3.25000,-0.54173,0.00004
3.30000,-0.55000,0.00007
3.35000,-0.55827,0.00006
3.40000,-0.56653,0.00006
3.45000,-0.57507,0.00004
3.50000,-0.58320,0.00005
3.55000,-0.59133,0.00002
3.60000,-0.59987,0.00007
3.65000,-0.60827,0.00005
3.70000,-0.61640,0.00007
3.75000,-0.62493,0.00005
3.80000,-0.63347,0.00009
3.85000,-0.64147,0.00002
3.90000,-0.64973,0.00006
3.95000,-0.65840,0.00005
4.00000,-0.66653,0.00008
4.05000,-0.67493,0.00003
4.10000,-0.68346,0.00007
4.15000,-0.69173,0.00003
4.20000,-0.70000,0.00009
4.25000,-0.70826,0.00006
4.30000,-0.71653,0.00008
4.35000,-0.72493,0.00002
4.40000,-0.73320,0.00009
4.45000,-0.74133,0.00004
4.50000,-0.74986,0.00007
4.55000,-0.75813,0.00002
