Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00027,0.00289
0.05000,-0.00160,-0.00248
0.10000,-0.00653,0.00221
0.15000,-0.01573,-0.00233
0.20000,-0.02627,0.00154
0.25000,-0.03653,-0.00119
0.30000,-0.04627,0.00032
0.35000,-0.05547,-0.00190
0.40000,-0.06453,-0.00012
0.45000,-0.07347,-0.00072
0.50000,-0.08213,-0.00197
0.55000,-0.09080,-0.00135
0.60000,-0.09933,-0.00138
0.65000,-0.10773,-0.00374
0.70000,-0.11627,-0.00198
0.75000,-0.12480,-0.00199
0.80000,-0.13320,-0.00255
0.85000,-0.14160,-0.00344
0.90000,-0.15000,-0.00697
0.95000,-0.15840,-0.00207
1.00000,-0.16680,-0.00475
1.05000,-0.17507,-0.00538
1.10000,-0.18333,-0.00591
1.15000,-0.19187,-0.00857
1.20000,-0.20013,-0.00635
1.25000,-0.20827,-0.00921
1.30000,-0.21667,-0.00824
1.35000,-0.22520,-0.01151
1.40000,-0.23320,-0.00960
1.45000,-0.24160,-0.01214
1.50000,-0.25027,-0.01121
1.55000,-0.25840,-0.01572
1.60000,-0.26667,-0.01375
1.65000,-0.27533,-0.01562
1.70000,-0.28360,-0.01540
1.75000,-0.29187,-0.01898
1.80000,-0.30027,-0.01660
1.85000,-0.30867,-0.02052
1.90000,-0.31693,-0.02046
1.95000,-0.32520,-0.02118
2.00000,-0.33333,-0.02337
2.05000,-0.34187,-0.02408
2.10000,-0.35027,-0.02569
2.15000,-0.35827,-0.02556
2.20000,-0.36693,-0.02913
2.25000,-0.37520,-0.03106
2.30000,-0.38333,-0.03035
2.35000,-0.39187,-0.03333
2.40000,-0.40040,-0.03423
2.45000,-0.40853,-0.03751
2.50000,-0.41680,-0.03502
2.55000,-0.42547,-0.04291
2.60000,-0.43347,-0.03940
2.65000,-0.44173,-0.04463
2.70000,-0.45013,-0.04144
2.75000,-0.45853,-0.04675
2.80000,-0.46693,-0.04937
2.85000,-0.47520,-0.05332
2.90000,-0.48347,-0.04900
2.95000,-0.49187,-0.05564
3.00000,-0.50013,-0.05432
3.05000,-0.50827,-0.05965
3.10000,-0.51680,-0.05956
3.15000,-0.52520,-0.06533
3.20000,-0.53333,-0.06173
3.25000,-0.54173,-0.07074
3.30000,-0.55040,-0.06522
3.35000,-0.55853,-0.07331
3.40000,-0.56667,-0.07046
3.45000,-0.57533,-0.07741
3.50000,-0.58360,-0.07621
3.55000,-0.59173,-0.08381
3.60000,-0.60027,-0.07986
3.65000,-0.60853,-0.08600
3.70000,-0.61667,-0.08503
3.75000,-0.62507,-0.09295
3.80000,-0.63347,-0.09320
3.85000,-0.64160,-0.09548
3.90000,-0.65000,-0.09985
3.95000,-0.65840,-0.10241
4.00000,-0.66680,-0.10407
4.05000,-0.67520,-0.10821
4.10000,-0.68346,-0.11186
4.15000,-0.69186,-0.11604
4.20000,-0.70026,-0.11781
4.25000,-0.70853,-0.12177
4.30000,-0.71680,-0.12494
4.35000,-0.72520,-0.12961
4.40000,-0.73346,-0.13458
4.45000,-0.74173,-0.13865
4.50000,-0.75013,-0.13877
4.55000,-0.75853,-0.14018
4.60000,-0.76666,-0.15460
4.65000,-0.77493,-0.15048
4.70000,-0.78360,-0.15909
4.75000,-0.79186,-0.15532
4.80000,-0.80013,-0.17157
4.85000,-0.80866,-0.16783
4.90000,-0.81693,-0.17900
4.95000,-0.82520,-0.17502
5.00000,-0.83360,-0.18801
5.05000,-0.84200,-0.18654
