Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.00142
0.05000,-0.00107,-0.00060
0.10000,-0.00533,-0.00087
0.15000,-0.01400,-0.00611
0.20000,-0.02467,-0.01050
0.25000,-0.03507,-0.01694
0.30000,-0.04520,-0.02392
0.35000,-0.05480,-0.02722
0.40000,-0.06400,-0.03409
0.45000,-0.07320,-0.03878
0.50000,-0.08187,-0.04234
0.55000,-0.09053,-0.04781
0.60000,-0.09933,-0.05502
0.65000,-0.10760,-0.06013
0.70000,-0.11600,-0.06577
0.75000,-0.12467,-0.06995
0.80000,-0.13293,-0.07613
0.85000,-0.14120,-0.08324
0.90000,-0.14973,-0.08939
0.95000,-0.15827,-0.09509
1.00000,-0.16640,-0.10250
1.05000,-0.17493,-0.11009
1.10000,-0.18347,-0.11699
1.15000,-0.19173,-0.12522
1.20000,-0.20013,-0.13047
1.25000,-0.20853,-0.14102
1.30000,-0.21680,-0.14705
1.35000,-0.22520,-0.15753
1.40000,-0.23333,-0.16313
1.45000,-0.24160,-0.17306
1.50000,-0.25000,-0.18023
1.55000,-0.25827,-0.19095
1.60000,-0.26640,-0.19891
1.65000,-0.27507,-0.20898
1.70000,-0.28320,-0.21826
1.75000,-0.29147,-0.22808
1.80000,-0.30013,-0.23728
1.85000,-0.30853,-0.24779
1.90000,-0.31667,-0.25775
1.95000,-0.32507,-0.26891
2.00000,-0.33347,-0.27949
2.05000,-0.34160,-0.28988
2.10000,-0.34987,-0.30028
2.15000,-0.35840,-0.31269
2.20000,-0.36667,-0.32378
2.25000,-0.37493,-0.33537
2.30000,-0.38320,-0.34758
2.35000,-0.39160,-0.35996
2.40000,-0.39987,-0.37114
2.45000,-0.40813,-0.38436
2.50000,-0.41640,-0.39685
2.55000,-0.42507,-0.40860
2.60000,-0.43333,-0.42291
2.65000,-0.44147,-0.43475
2.70000,-0.45000,-0.44837
2.75000,-0.45840,-0.46119
2.80000,-0.46653,-0.47592
2.85000,-0.47507,-0.48903
2.90000,-0.48360,-0.50370
2.95000,-0.49160,-0.51669
3.00000,-0.49973,-0.52951
3.05000,-0.50827,-0.54502
3.10000,-0.51640,-0.55813
3.15000,-0.52467,-0.57206
3.20000,-0.53320,-0.58614
3.25000,-0.54160,-0.60034
3.30000,-0.54987,-0.61528
3.35000,-0.55827,-0.62921
3.40000,-0.56653,-0.64424
3.45000,-0.57493,-0.66013
3.50000,-0.58347,-0.67473
3.55000,-0.59147,-0.69019
3.60000,-0.60013,-0.70471
3.65000,-0.60840,-0.72149
3.70000,-0.61653,-0.73562
3.75000,-0.62493,-0.75173
3.80000,-0.63360,-0.76630
3.85000,-0.64160,-0.78315
3.90000,-0.64973,-0.79674
3.95000,-0.65840,-0.81449
4.00000,-0.66653,-0.82927
4.05000,-0.67480,-0.84551
4.10000,-0.68320,-0.86133
4.15000,-0.69160,-0.87901
4.20000,-0.69986,-0.89360
4.25000,-0.70840,-0.91077
4.30000,-0.71680,-0.92873
4.35000,-0.72506,-0.94364
4.40000,-0.73346,-0.95889
4.45000,-0.74173,-0.97858
4.50000,-0.75013,-0.99284
4.55000,-0.75853,-1.01035
4.60000,-0.76680,-1.02626
4.65000,-0.77506,-1.04367
4.70000,-0.78346,-1.05863
4.75000,-0.79160,-1.07635
4.80000,-0.79986,-1.09196
4.85000,-0.80826,-1.10947
4.90000,-0.81653,-1.12459
4.95000,-0.82480,-1.14173
5.00000,-0.83346,-1.15755
5.05000,-0.84173,-1.17492
5.10000,-0.84986,-1.19038
5.15000,-0.85840,-1.20742
5.20000,-0.86693,-1.22356
5.25000,-0.87506,-1.24056
5.30000,-0.88346,-1.25694
5.35000,-0.89186,-1.27331
5.40000,-0.90013,-1.29010
5.45000,-0.90840,-1.30560
5.50000,-0.91666,-1.32326
5.55000,-0.92506,-1.33793
5.60000,-0.93346,-1.35612
5.65000,-0.94160,-1.37168
5.70000,-0.94986,-1.38912
5.75000,-0.95840,-1.40410
5.80000,-0.96666,-1.42305
5.85000,-0.97493,-1.43706
5.90000,-0.98346,-1.45516
5.95000,-0.99186,-1.47033
6.00000,-0.99986,-1.48925
6.05000,-1.00826,-1.50415
6.10000,-1.01680,-1.52387
6.15000,-1.02493,-1.53932
6.20000,-1.03320,-1.55826
6.25000,-1.04160,-1.57363
6.30000,-1.04986,-1.59233
6.35000,-1.05813,-1.60787
6.40000,-1.06653,-1.62579
6.45000,-1.07480,-1.64049
6.50000,-1.08306,-1.65776
6.55000,-1.09146,-1.67302
6.60000,-1.09986,-1.69072
6.65000,-1.10826,-1.70481
6.70000,-1.11666,-1.72230
6.75000,-1.12480,-1.73735
6.80000,-1.13333,-1.75296
6.85000,-1.14173,-1.76854
6.90000,-1.14986,-1.78155
6.95000,-1.15826,-1.79440
7.00000,-1.16680,-1.80894
7.05000,-1.17466,-1.82441
7.10000,-1.18293,-1.83329
7.15000,-1.19173,-1.83668
7.20000,-1.20000,-1.84454
7.25000,-1.20813,-1.85598
7.30000,-1.21653,-1.86125
7.35000,-1.22506,-1.87451
7.40000,-1.23320,-1.88940
7.45000,-1.24173,-1.90897
7.50000,-1.25013,-1.91630
7.55000,-1.25840,-1.92142
7.60000,-1.26680,-1.91789
7.65000,-1.27506,-1.93762
7.70000,-1.28346,-1.94063
7.75000,-1.29173,-1.95606
7.80000,-1.30000,-1.97558
7.85000,-1.30826,-1.99453
7.90000,-1.31680,-2.01286
7.95000,-1.32493,-2.03003
8.00000,-1.33306,-2.04502
8.05000,-1.34173,-2.06164
8.10000,-1.35000,-2.07771
8.15000,-1.35813,-2.09125
8.20000,-1.36680,-2.10473
8.25000,-1.37506,-2.12154
8.30000,-1.38320,-2.13886
8.35000,-1.39160,-2.12918
8.40000,-1.40026,-2.10201
8.45000,-1.40840,-2.11659
8.50000,-1.41680,-2.12451
8.55000,-1.42520,-2.13268
8.60000,-1.43333,-2.13541
8.65000,-1.44160,-2.13686
8.70000,-1.45000,-2.14165
8.75000,-1.45840,-2.14720
8.80000,-1.46666,-2.15018
8.85000,-1.47493,-2.16601
8.90000,-1.48320,-2.18382
8.95000,-1.49173,-2.20531
9.00000,-1.50000,-2.22124
9.05000,-1.50826,-2.23929
9.10000,-1.51680,-2.25306
9.15000,-1.52520,-2.27078
9.20000,-1.53333,-2.28330
9.25000,-1.54173,-2.29972
9.30000,-1.55026,-2.31280
9.35000,-1.55826,-2.33026
9.40000,-1.56653,-2.34509
9.45000,-1.57506,-2.36335
9.50000,-1.58320,-2.37915
9.55000,-1.59146,-2.39635
9.60000,-1.59986,-2.41175
9.65000,-1.60813,-2.42988
9.70000,-1.61640,-2.44354
9.75000,-1.62480,-2.46235
9.80000,-1.63320,-2.47735
9.85000,-1.64173,-2.49574
9.90000,-1.65013,-2.51036
9.95000,-1.65826,-2.52732
10.00000,-1.66666,-2.54145
10.05000,-1.67520,-2.55838
10.10000,-1.68320,-2.57307
10.15000,-1.69160,-2.58857
10.20000,-1.70026,-2.60357
10.25000,-1.70826,-2.61944
10.30000,-1.71640,-2.63332
10.35000,-1.72506,-2.64851
10.40000,-1.73320,-2.66412
10.45000,-1.74133,-2.67728
10.50000,-1.74973,-2.69192
10.55000,-1.75826,-2.70819
10.60000,-1.76653,-2.72162
10.65000,-1.77493,-2.73639
10.70000,-1.78346,-2.75149
10.75000,-1.79173,-2.76609
10.80000,-1.80013,-2.78045
10.85000,-1.80840,-2.79492
10.90000,-1.81680,-2.80868
10.95000,-1.82506,-2.82223
11.00000,-1.83333,-2.83676
11.05000,-1.84160,-2.84880
11.10000,-1.84986,-2.86261
11.15000,-1.85813,-2.87564
11.20000,-1.86653,-2.88903
11.25000,-1.87520,-2.90328
11.30000,-1.88333,-2.91721
11.35000,-1.89146,-2.92882
11.40000,-1.90013,-2.94389
11.45000,-1.90853,-2.95695
11.50000,-1.91666,-2.97137
11.55000,-1.92506,-2.98235
11.60000,-1.93360,-2.99789
11.65000,-1.94173,-3.00831
11.70000,-1.95000,-3.02154
11.75000,-1.95853,-3.03282
11.80000,-1.96680,-3.04680
11.85000,-1.97493,-3.05815
11.90000,-1.98333,-3.07146
11.95000,-1.99173,-3.08178
12.00000,-2.00000,-3.09709
12.05000,-2.00826,-3.10676
12.10000,-2.01653,-3.12127
12.15000,-2.02506,-3.13143
12.20000,-2.03333,-3.14480
12.25000,-2.04160,-3.15564
12.30000,-2.05013,-3.16898
12.35000,-2.05853,-3.17992
12.40000,-2.06653,-3.19272
12.45000,-2.07506,-3.20346
12.50000,-2.08359,-3.21700
12.55000,-2.09159,-3.22788
12.60000,-2.09986,-3.24151
12.65000,-2.10839,-3.25206
12.70000,-2.11653,-3.26709
12.75000,-2.12479,-3.27534
12.80000,-2.13319,-3.28984
12.85000,-2.14146,-3.29916
12.90000,-2.14973,-3.31455
12.95000,-2.15813,-3.32347
13.00000,-2.16653,-3.33903
13.05000,-2.17493,-3.34871
13.10000,-2.18333,-3.36248
13.15000,-2.19146,-3.37151
13.20000,-2.20013,-3.38482
13.25000,-2.20853,-3.39637
13.30000,-2.21653,-3.40902
13.35000,-2.22493,-3.41659
13.40000,-2.23346,-3.43417
13.45000,-2.24146,-3.44159
13.50000,-2.24973,-3.45409
13.55000,-2.25839,-3.46392
13.60000,-2.26653,-3.47925
13.65000,-2.27466,-3.48767
13.70000,-2.28319,-3.49960
13.75000,-2.29173,-3.51158
13.80000,-2.29999,-3.52435
13.85000,-2.30826,-3.53386
13.90000,-2.31693,-3.54822
13.95000,-2.32506,-3.55826
14.00000,-2.33346,-3.57156
14.05000,-2.34173,-3.58267
14.10000,-2.35013,-3.59434
14.15000,-2.35839,-3.60449
14.20000,-2.36666,-3.61749
14.25000,-2.37506,-3.62877
14.30000,-2.38346,-3.63952
14.35000,-2.39159,-3.65012
14.40000,-2.39986,-3.66185
14.45000,-2.40839,-3.67117
14.50000,-2.41653,-3.68376
14.55000,-2.42466,-3.69198
14.60000,-2.43333,-3.70467
14.65000,-2.44186,-3.71525
14.70000,-2.44999,-3.72512
14.75000,-2.45826,-3.73557
14.80000,-2.46693,-3.74644
14.85000,-2.47506,-3.75645
14.90000,-2.48333,-3.76573
14.95000,-2.49173,-3.77574
15.00000,-2.49986,-3.78406
15.05000,-2.50813,-3.79537
15.10000,-2.51639,-3.80471
15.15000,-2.52493,-3.81555
15.20000,-2.53333,-3.82360
15.25000,-2.54159,-3.83700
15.30000,-2.54986,-3.84182
15.35000,-2.55839,-3.85528
15.40000,-2.56666,-3.86315
15.45000,-2.57479,-3.87495
15.50000,-2.58346,-3.88069
15.55000,-2.59186,-3.89464
15.60000,-2.59986,-3.90101
15.65000,-2.60826,-3.91075
15.70000,-2.61693,-3.91895
15.75000,-2.62493,-3.93043
15.80000,-2.63319,-3.93676
15.85000,-2.64173,-3.94735
15.90000,-2.64986,-3.95371
15.95000,-2.65799,-3.96411
16.00000,-2.66653,-3.97206
16.05000,-2.67479,-3.98238
16.10000,-2.68306,-3.98876
16.15000,-2.69146,-4.00190
16.20000,-2.69986,-4.00734
16.25000,-2.70839,-4.02182
16.30000,-2.71666,-4.02427
16.35000,-2.72493,-4.04174
16.40000,-2.73333,-4.04160
16.45000,-2.74173,-4.05938
16.50000,-2.74986,-4.06142
16.55000,-2.75826,-4.07560
16.60000,-2.76679,-4.07936
16.65000,-2.77493,-4.09483
16.70000,-2.78306,-4.09489
16.75000,-2.79159,-4.11193
16.80000,-2.79986,-4.11199
16.85000,-2.80799,-4.12862
