Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.00008
0.05000,-0.00107,0.00182
0.10000,-0.00573,-0.00463
0.15000,-0.01467,-0.00957
0.20000,-0.02560,-0.02740
0.25000,-0.03573,-0.03335
0.30000,-0.04533,-0.04949
0.35000,-0.05520,-0.05692
0.40000,-0.06413,-0.06559
0.45000,-0.07320,-0.07996
0.50000,-0.08213,-0.08083
0.55000,-0.09067,-0.09722
0.60000,-0.09907,-0.09799
0.65000,-0.10773,-0.11220
0.70000,-0.11613,-0.11613
0.75000,-0.12453,-0.12414
0.80000,-0.13293,-0.13116
0.85000,-0.14120,-0.14158
0.90000,-0.14987,-0.14405
0.95000,-0.15813,-0.15974
1.00000,-0.16640,-0.15806
1.05000,-0.17493,-0.17580
1.10000,-0.18333,-0.17288
1.15000,-0.19147,-0.19048
1.20000,-0.20000,-0.19201
1.25000,-0.20840,-0.19927
1.30000,-0.21640,-0.21195
1.35000,-0.22480,-0.21341
1.40000,-0.23333,-0.22461
1.45000,-0.24147,-0.23093
1.50000,-0.24973,-0.23721
1.55000,-0.25813,-0.24726
1.60000,-0.26640,-0.25305
1.65000,-0.27467,-0.26168
1.70000,-0.28320,-0.26877
1.75000,-0.29147,-0.27491
1.80000,-0.29987,-0.28667
1.85000,-0.30827,-0.29160
1.90000,-0.31640,-0.29856
1.95000,-0.32493,-0.30971
2.00000,-0.33333,-0.31141
2.05000,-0.34147,-0.32752
2.10000,-0.34987,-0.32543
2.15000,-0.35840,-0.34340
2.20000,-0.36640,-0.34337
2.25000,-0.37467,-0.35694
2.30000,-0.38320,-0.36248
2.35000,-0.39147,-0.37131
2.40000,-0.39960,-0.37896
2.45000,-0.40827,-0.38739
2.50000,-0.41667,-0.39476
2.55000,-0.42480,-0.40637
2.60000,-0.43320,-0.41028
2.65000,-0.44173,-0.42262
2.70000,-0.44987,-0.42765
2.75000,-0.45827,-0.43771
2.80000,-0.46653,-0.44767
2.85000,-0.47493,-0.45124
2.90000,-0.48320,-0.46631
2.95000,-0.49160,-0.46992
3.00000,-0.50000,-0.48307
3.05000,-0.50827,-0.48874
3.10000,-0.51640,-0.49878
3.15000,-0.52467,-0.50910
3.20000,-0.53320,-0.51870
3.25000,-0.54147,-0.53088
3.30000,-0.54973,-0.53784
3.35000,-0.55840,-0.55049
3.40000,-0.56680,-0.56274
3.45000,-0.57480,-0.57254
3.50000,-0.58333,-0.58201
3.55000,-0.59187,-0.59729
3.60000,-0.60000,-0.60467
3.65000,-0.60827,-0.61975
3.70000,-0.61680,-0.62645
3.75000,-0.62507,-0.64205
3.80000,-0.63320,-0.65016
3.85000,-0.64160,-0.66436
3.90000,-0.65000,-0.67463
3.95000,-0.65827,-0.68745
4.00000,-0.66653,-0.69603
4.05000,-0.67480,-0.71077
4.10000,-0.68333,-0.71939
4.15000,-0.69160,-0.73651
4.20000,-0.69973,-0.74076
4.25000,-0.70826,-0.75862
4.30000,-0.71666,-0.76486
4.35000,-0.72480,-0.78385
4.40000,-0.73320,-0.78884
4.45000,-0.74186,-0.80602
4.50000,-0.74986,-0.81287
4.55000,-0.75813,-0.83061
4.60000,-0.76680,-0.83572
4.65000,-0.77480,-0.85493
4.70000,-0.78306,-0.85889
4.75000,-0.79146,-0.87790
4.80000,-0.79973,-0.88484
4.85000,-0.80800,-0.89654
4.90000,-0.81640,-0.91461
4.95000,-0.82480,-0.91940
5.00000,-0.83333,-0.93922
5.05000,-0.84160,-0.94504
5.10000,-0.84986,-0.96226
5.15000,-0.85840,-0.96856
5.20000,-0.86666,-0.98921
5.25000,-0.87480,-0.99044
5.30000,-0.88320,-1.01433
5.35000,-0.89173,-1.01692
5.40000,-0.89973,-1.03532
5.45000,-0.90800,-1.04192
5.50000,-0.91666,-1.06002
5.55000,-0.92466,-1.06949
5.60000,-0.93293,-1.07947
5.65000,-0.94146,-1.09596
5.70000,-0.94986,-1.10231
5.75000,-0.95800,-1.12312
5.80000,-0.96653,-1.12419
5.85000,-0.97506,-1.14956
5.90000,-0.98320,-1.14968
5.95000,-0.99160,-1.17296
6.00000,-1.00000,-1.17573
6.05000,-1.00840,-1.19521
6.10000,-1.01680,-1.20148
6.15000,-1.02493,-1.22129
6.20000,-1.03320,-1.22190
6.25000,-1.04146,-1.24806
6.30000,-1.04960,-1.24704
6.35000,-1.05800,-1.27031
6.40000,-1.06666,-1.27450
6.45000,-1.07493,-1.29476
6.50000,-1.08306,-1.30022
6.55000,-1.09173,-1.31801
6.60000,-1.10000,-1.32502
6.65000,-1.10813,-1.34384
6.70000,-1.11666,-1.34883
6.75000,-1.12520,-1.36849
6.80000,-1.13333,-1.37403
6.85000,-1.14160,-1.39271
6.90000,-1.15026,-1.39950
6.95000,-1.15840,-1.41766
7.00000,-1.16653,-1.42363
7.05000,-1.17493,-1.44141
7.10000,-1.18333,-1.44911
7.15000,-1.19160,-1.46592
7.20000,-1.19986,-1.47353
7.25000,-1.20813,-1.49047
7.30000,-1.21666,-1.49780
7.35000,-1.22493,-1.51543
7.40000,-1.23320,-1.52338
7.45000,-1.24173,-1.53883
7.50000,-1.25013,-1.54960
7.55000,-1.25826,-1.56332
7.60000,-1.26666,-1.57318
7.65000,-1.27520,-1.58728
7.70000,-1.28320,-1.59937
7.75000,-1.29146,-1.61056
7.80000,-1.30000,-1.62259
7.85000,-1.30813,-1.63454
7.90000,-1.31640,-1.64722
7.95000,-1.32480,-1.66025
8.00000,-1.33306,-1.67489
8.05000,-1.34133,-1.68183
8.10000,-1.34973,-1.68716
8.15000,-1.35813,-1.69289
8.20000,-1.36653,-1.69506
8.25000,-1.37493,-1.69527
8.30000,-1.38306,-1.70097
8.35000,-1.39173,-1.71139
8.40000,-1.40013,-1.71999
8.45000,-1.40813,-1.72896
8.50000,-1.41653,-1.74127
8.55000,-1.42506,-1.75746
8.60000,-1.43306,-1.76763
8.65000,-1.44133,-1.77959
8.70000,-1.45000,-1.79155
8.75000,-1.45813,-1.80359
8.80000,-1.46626,-1.81405
8.85000,-1.47480,-1.82767
8.90000,-1.48320,-1.84218
8.95000,-1.49160,-1.85290
9.00000,-1.50000,-1.86588
9.05000,-1.50853,-1.87807
9.10000,-1.51666,-1.88972
9.15000,-1.52506,-1.90037
9.20000,-1.53333,-1.91084
9.25000,-1.54173,-1.92076
9.30000,-1.55000,-1.93229
9.35000,-1.55813,-1.94365
9.40000,-1.56666,-1.95782
9.45000,-1.57506,-1.96909
9.50000,-1.58306,-1.98351
9.55000,-1.59146,-1.99414
9.60000,-1.60000,-2.00781
9.65000,-1.60813,-2.02029
9.70000,-1.61640,-2.02990
9.75000,-1.62493,-2.04473
9.80000,-1.63333,-2.05477
9.85000,-1.64146,-2.06855
9.90000,-1.65000,-2.07804
9.95000,-1.65853,-2.09120
10.00000,-1.66653,-2.10026
10.05000,-1.67480,-2.11300
10.10000,-1.68320,-2.12224
10.15000,-1.69146,-2.13508
10.20000,-1.69973,-2.14328
10.25000,-1.70800,-2.15634
10.30000,-1.71653,-2.16527
10.35000,-1.72493,-2.17831
10.40000,-1.73320,-2.18824
10.45000,-1.74146,-2.19935
10.50000,-1.75000,-2.20972
10.55000,-1.75840,-2.22098
10.60000,-1.76653,-2.22740
10.65000,-1.77506,-2.22517
10.70000,-1.78346,-2.22063
10.75000,-1.79160,-2.22640
10.80000,-1.80000,-2.22032
10.85000,-1.80853,-2.22258
10.90000,-1.81666,-2.23062
10.95000,-1.82480,-2.23139
11.00000,-1.83333,-2.23586
11.05000,-1.84160,-2.24652
11.10000,-1.84973,-2.25889
11.15000,-1.85813,-2.27371
11.20000,-1.86653,-2.28297
11.25000,-1.87466,-2.29908
11.30000,-1.88320,-2.30782
11.35000,-1.89146,-2.32367
11.40000,-1.89986,-2.33068
11.45000,-1.90826,-2.34639
11.50000,-1.91653,-2.35412
11.55000,-1.92506,-2.36672
11.60000,-1.93333,-2.37574
11.65000,-1.94146,-2.38758
11.70000,-1.94973,-2.39527
11.75000,-1.95840,-2.40759
11.80000,-1.96640,-2.41466
11.85000,-1.97466,-2.42687
11.90000,-1.98333,-2.43464
11.95000,-1.99146,-2.44715
12.00000,-1.99960,-2.45436
12.05000,-2.00813,-2.46585
12.10000,-2.01653,-2.47619
12.15000,-2.02480,-2.48455
12.20000,-2.03319,-2.49617
12.25000,-2.04173,-2.50443
12.30000,-2.05000,-2.51374
12.35000,-2.05826,-2.52286
12.40000,-2.06666,-2.53238
12.45000,-2.07506,-2.53972
12.50000,-2.08333,-2.54884
12.55000,-2.09146,-2.55401
12.60000,-2.09986,-2.56411
12.65000,-2.10826,-2.57291
12.70000,-2.11639,-2.58438
12.75000,-2.12479,-2.59242
12.80000,-2.13333,-2.60393
12.85000,-2.14146,-2.61178
12.90000,-2.14973,-2.62185
12.95000,-2.15826,-2.63088
13.00000,-2.16679,-2.64295
13.05000,-2.17493,-2.64947
13.10000,-2.18333,-2.66032
13.15000,-2.19186,-2.66779
13.20000,-2.19999,-2.67905
13.25000,-2.20839,-2.68415
13.30000,-2.21679,-2.69619
13.35000,-2.22493,-2.70234
13.40000,-2.23319,-2.71171
13.45000,-2.24159,-2.71843
13.50000,-2.24999,-2.72923
13.55000,-2.25826,-2.73513
13.60000,-2.26653,-2.74587
13.65000,-2.27479,-2.75228
13.70000,-2.28333,-2.76222
13.75000,-2.29159,-2.76891
13.80000,-2.29986,-2.77870
13.85000,-2.30839,-2.78641
13.90000,-2.31679,-2.79484
13.95000,-2.32479,-2.80172
14.00000,-2.33319,-2.80912
14.05000,-2.34173,-2.81724
14.10000,-2.34973,-2.82399
14.15000,-2.35799,-2.83212
14.20000,-2.36653,-2.84092
14.25000,-2.37466,-2.84838
14.30000,-2.38293,-2.85618
14.35000,-2.39133,-2.86552
14.40000,-2.39973,-2.87338
14.45000,-2.40813,-2.88425
14.50000,-2.41653,-2.88954
14.55000,-2.42479,-2.90067
14.60000,-2.43319,-2.90676
14.65000,-2.44173,-2.91796
14.70000,-2.44986,-2.92157
14.75000,-2.45839,-2.93409
14.80000,-2.46679,-2.93937
14.85000,-2.47493,-2.94811
14.90000,-2.48333,-2.95470
14.95000,-2.49173,-2.96360
15.00000,-2.49973,-2.96883
15.05000,-2.50799,-2.97807
15.10000,-2.51653,-2.98209
15.15000,-2.52466,-2.99323
15.20000,-2.53293,-2.99570
15.25000,-2.54146,-3.00637
15.30000,-2.54999,-3.01067
15.35000,-2.55813,-3.02147
15.40000,-2.56653,-3.02550
15.45000,-2.57493,-3.03533
15.50000,-2.58333,-3.04017
15.55000,-2.59159,-3.04787
15.60000,-2.59986,-3.05335
15.65000,-2.60839,-3.06185
15.70000,-2.61666,-3.06537
15.75000,-2.62479,-3.07698
15.80000,-2.63333,-3.07880
15.85000,-2.64173,-3.08984
15.90000,-2.64973,-3.09257
15.95000,-2.65813,-3.10067
16.00000,-2.66666,-3.10763
16.05000,-2.67479,-3.11425
16.10000,-2.68306,-3.12096
16.15000,-2.69173,-3.12788
16.20000,-2.70013,-3.13409
16.25000,-2.70826,-3.14071
16.30000,-2.71666,-3.14599
16.35000,-2.72519,-3.15466
16.40000,-2.73333,-3.15998
16.45000,-2.74159,-3.16539
16.50000,-2.74999,-3.17174
16.55000,-2.75839,-3.17823
16.60000,-2.76653,-3.18359
16.65000,-2.77493,-3.18942
16.70000,-2.78333,-3.19592
16.75000,-2.79159,-3.19974
16.80000,-2.79973,-3.20651
16.85000,-2.80813,-3.21024
16.90000,-2.81666,-3.21827
16.95000,-2.82493,-3.22340
17.00000,-2.83319,-3.22942
17.05000,-2.84173,-3.23572
17.10000,-2.85013,-3.24134
17.15000,-2.85813,-3.24739
17.20000,-2.86666,-3.25115
17.25000,-2.87519,-3.25769
17.30000,-2.88319,-3.26208
17.35000,-2.89146,-3.26588
17.40000,-2.89999,-3.27390
17.45000,-2.90813,-3.27688
17.50000,-2.91639,-3.28409
17.55000,-2.92479,-3.28769
17.60000,-2.93306,-3.29510
17.65000,-2.94133,-3.29872
17.70000,-2.94973,-3.30564
17.75000,-2.95799,-3.31071
17.80000,-2.96653,-3.31501
17.85000,-2.97493,-3.32144
17.90000,-2.98306,-3.32594
17.95000,-2.99173,-3.33101
18.00000,-2.99999,-3.33671
18.05000,-3.00813,-3.34165
18.10000,-3.01653,-3.34542
18.15000,-3.02506,-3.35210
18.20000,-3.03306,-3.35485
18.25000,-3.04146,-3.36057
18.30000,-3.04999,-3.36392
18.35000,-3.05813,-3.37055
18.40000,-3.06626,-3.37407
18.45000,-3.07493,-3.37859
18.50000,-3.08333,-3.38455
18.55000,-3.09146,-3.38785
18.60000,-3.09986,-3.39214
18.65000,-3.10839,-3.39775
18.70000,-3.11653,-3.40195
18.75000,-3.12493,-3.40670
18.80000,-3.13333,-3.41086
18.85000,-3.14173,-3.41520
18.90000,-3.14999,-3.41914
18.95000,-3.15813,-3.42397
19.00000,-3.16653,-3.42696
19.05000,-3.17506,-3.43069
19.10000,-3.18306,-3.43425
19.15000,-3.19146,-3.43718
19.20000,-3.19999,-3.44237
19.25000,-3.20813,-3.44565
19.30000,-3.21639,-3.44820
19.35000,-3.22493,-3.45260
19.40000,-3.23346,-3.45598
19.45000,-3.24159,-3.46043
19.50000,-3.24999,-3.46398
19.55000,-3.25853,-3.46856
19.60000,-3.26666,-3.47185
19.65000,-3.27493,-3.47691
19.70000,-3.28346,-3.47961
19.75000,-3.29173,-3.48331
19.80000,-3.29986,-3.48743
19.85000,-3.30813,-3.49025
19.90000,-3.31653,-3.49425
19.95000,-3.32493,-3.49727
20.00000,-3.33306,-3.50183
20.05000,-3.34133,-3.50238
20.10000,-3.34986,-3.50722
20.15000,-3.35813,-3.51166
20.20000,-3.36639,-3.51488
20.25000,-3.37506,-3.51857
20.30000,-3.38333,-3.52214
20.35000,-3.39146,-3.52404
20.40000,-3.39986,-3.52807
20.45000,-3.40839,-3.52965
20.50000,-3.41652,-3.53345
20.55000,-3.42493,-3.53479
20.60000,-3.43332,-3.53855
20.65000,-3.44146,-3.54028
20.70000,-3.44972,-3.54287
20.75000,-3.45812,-3.54425
20.80000,-3.46639,-3.54721
20.85000,-3.47479,-3.54789
20.90000,-3.48306,-3.55033
