Time,Extension,Load
(sec),(mm),(N)
0.00000,0.63666,-0.04966
0.05000,0.63560,-0.04940
0.10000,0.63106,-0.05497
0.15000,0.62213,-0.06726
0.20000,0.61160,-0.08644
0.25000,0.60120,-0.10473
0.30000,0.59120,-0.11999
0.35000,0.58173,-0.13498
0.40000,0.57267,-0.14905
0.45000,0.56347,-0.16064
0.50000,0.55480,-0.17439
0.55000,0.54640,-0.18587
0.60000,0.53760,-0.19828
0.65000,0.52893,-0.21051
0.70000,0.52080,-0.22111
0.75000,0.51213,-0.23394
0.80000,0.50347,-0.24518
0.85000,0.49533,-0.25791
0.90000,0.48693,-0.26714
0.95000,0.47827,-0.28177
1.00000,0.47027,-0.29177
1.05000,0.46200,-0.30402
1.10000,0.45347,-0.31701
1.15000,0.44507,-0.32779
1.20000,0.43680,-0.34166
1.25000,0.42840,-0.35338
1.30000,0.42013,-0.36684
1.35000,0.41187,-0.37900
1.40000,0.40347,-0.39176
1.45000,0.39533,-0.40588
1.50000,0.38680,-0.41832
1.55000,0.37853,-0.43133
1.60000,0.37040,-0.44574
1.65000,0.36187,-0.45849
1.70000,0.35333,-0.47284
1.75000,0.34520,-0.48683
1.80000,0.33680,-0.49734
1.85000,0.32813,-0.51722
1.90000,0.32000,-0.52446
1.95000,0.31187,-0.54373
2.00000,0.30347,-0.55253
2.05000,0.29520,-0.57207
2.10000,0.28707,-0.58034
2.15000,0.27867,-0.59940
2.20000,0.27013,-0.61155
2.25000,0.26187,-0.62744
2.30000,0.25360,-0.63860
2.35000,0.24520,-0.65857
2.40000,0.23667,-0.66892
2.45000,0.22827,-0.68792
2.50000,0.22013,-0.69814
2.55000,0.21173,-0.71750
2.60000,0.20320,-0.72954
2.65000,0.19507,-0.74594
2.70000,0.18680,-0.75945
2.75000,0.17827,-0.77675
2.80000,0.17000,-0.79066
2.85000,0.16187,-0.80428
2.90000,0.15333,-0.82201
2.95000,0.14507,-0.83647
3.00000,0.13693,-0.85127
3.05000,0.12867,-0.86417
3.10000,0.12000,-0.88793
3.15000,0.11173,-0.89180
3.20000,0.10347,-0.91805
3.25000,0.09480,-0.92738
3.30000,0.08667,-0.94554
3.35000,0.07840,-0.95940
3.40000,0.07000,-0.97747
