Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.00990
0.10000,0.00533,0.05957
0.20000,0.02533,-0.03306
0.30000,0.04560,0.02668
0.40000,0.06413,0.01533
0.50000,0.08200,-0.03451
0.60000,0.09893,0.05974
0.70000,0.11613,0.02645
0.80000,0.13307,0.08279
0.90000,0.14960,0.04059
1.00000,0.16680,0.04702
1.10000,0.18333,-0.00962
1.20000,0.19987,-0.03325
1.30000,0.21640,0.04064
1.40000,0.23320,0.02254
1.50000,0.24987,0.00253
1.60000,0.26653,0.00314
1.70000,0.28347,0.09079
1.80000,0.30000,0.09178
1.90000,0.31680,0.02927
2.00000,0.33333,0.04617
2.10000,0.35000,0.01852
2.20000,0.36653,0.07658
2.30000,0.38320,0.07377
2.40000,0.40000,0.09897
2.50000,0.41667,0.06624
2.60000,0.43360,0.05130
2.70000,0.45000,0.09189
2.80000,0.46680,0.09299
2.90000,0.48320,0.09840
3.00000,0.49973,0.12575
3.10000,0.51667,-0.01995
3.20000,0.53320,0.03964
3.30000,0.55000,0.11797
3.40000,0.56667,0.11071
3.50000,0.58347,0.07056
3.60000,0.59987,0.05488
3.70000,0.61680,0.13254
3.80000,0.63320,0.16122
3.90000,0.64986,0.15247
4.00000,0.66680,0.16088
4.10000,0.68320,0.07124
4.20000,0.70026,0.13061
4.30000,0.71666,0.12096
4.40000,0.73346,0.11224
4.50000,0.74986,0.10690
4.60000,0.76666,0.17989
4.70000,0.78333,0.16967
4.80000,0.79986,0.15688
4.90000,0.81680,0.09491
5.00000,0.83333,0.16683
5.10000,0.85013,0.10407
5.20000,0.86666,0.15577
5.30000,0.88333,0.27016
5.40000,0.89986,0.19865
5.50000,0.91640,0.21637
5.60000,0.93333,0.18344
5.70000,0.94986,0.23322
5.80000,0.96666,0.20175
5.90000,0.98320,0.18875
6.00000,1.00000,0.19389
6.10000,1.01666,0.07865
6.20000,1.03320,0.21067
6.30000,1.05000,0.19133
6.40000,1.06640,0.22034
6.50000,1.08333,0.12076
6.60000,1.10000,0.23590
6.70000,1.11680,0.27734
6.80000,1.13320,0.27124
6.90000,1.15013,0.20169
7.00000,1.16653,0.29226
7.10000,1.18320,0.21139
7.20000,1.20013,0.24258
7.30000,1.21653,0.30601
7.40000,1.23346,0.24410
7.50000,1.25013,0.25064
7.60000,1.26680,0.23648
7.70000,1.28333,0.28689
7.80000,1.29986,0.31552
7.90000,1.31666,0.28098
8.00000,1.33333,0.30875
8.10000,1.35013,0.29291
8.20000,1.36653,0.33098
8.30000,1.38346,0.33133
8.40000,1.40000,0.30187
8.50000,1.41666,0.28244
8.60000,1.43320,0.29046
8.70000,1.44973,0.42096
8.80000,1.46666,0.40237
8.90000,1.48320,0.37147
9.00000,1.50026,0.36306
9.10000,1.51653,0.32391
9.20000,1.53333,0.35561
9.30000,1.55000,0.41082
9.40000,1.56653,0.34045
9.50000,1.58333,0.37020
9.60000,1.59986,0.40846
9.70000,1.61666,0.41474
9.80000,1.63333,0.46941
9.90000,1.65013,0.37621
10.00000,1.66666,0.44026
10.10000,1.68346,0.38124
10.20000,1.70000,0.42284
10.30000,1.71666,0.48583
10.40000,1.73346,0.49487
10.50000,1.74986,0.49209
10.60000,1.76693,0.45513
10.70000,1.78346,0.51718
10.80000,1.80013,0.50920
10.90000,1.81666,0.42140
11.00000,1.83333,0.52345
11.10000,1.85000,0.51085
11.20000,1.86666,0.47268
11.30000,1.88346,0.54747
11.40000,1.90000,0.54548
11.50000,1.91680,0.48260
11.60000,1.93333,0.57414
11.70000,1.94999,0.62532
11.80000,1.96639,0.64157
11.90000,1.98319,0.51149
12.00000,1.99999,0.60351
12.10000,2.01653,0.59828
12.20000,2.03346,0.60114
12.30000,2.04986,0.65593
12.40000,2.06679,0.63410
12.50000,2.08333,0.60746
12.60000,2.09999,0.61405
12.70000,2.11666,0.64522
12.80000,2.13333,0.66366
12.90000,2.15013,0.58682
13.00000,2.16679,0.66023
13.10000,2.18359,0.60801
