Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.07578
0.10000,0.00520,0.01072
0.20000,0.02467,-0.20376
0.30000,0.04520,-0.01739
0.40000,0.06400,0.02840
0.50000,0.08200,0.05820
0.60000,0.09920,0.00299
0.70000,0.11600,0.04362
0.80000,0.13320,0.04533
0.90000,0.14973,0.06641
1.00000,0.16653,0.00218
1.10000,0.18320,0.05436
1.20000,0.20013,0.03038
1.30000,0.21680,0.00156
1.40000,0.23333,0.06598
1.50000,0.25000,0.08972
1.60000,0.26653,0.04806
1.70000,0.28347,0.03604
1.80000,0.29987,0.10977
1.90000,0.31680,0.03082
2.00000,0.33333,0.05269
2.10000,0.35013,0.10984
2.20000,0.36680,0.12613
2.30000,0.38333,0.03474
2.40000,0.40000,0.11063
2.50000,0.41653,0.12813
2.60000,0.43333,0.09616
2.70000,0.44987,0.16030
2.80000,0.46680,0.09095
2.90000,0.48347,0.03081
3.00000,0.50000,0.10643
3.10000,0.51667,0.05759
3.20000,0.53307,0.12623
3.30000,0.55000,0.13251
3.40000,0.56667,0.13972
3.50000,0.58333,0.13359
3.60000,0.59987,0.09687
3.70000,0.61680,0.13616
3.80000,0.63333,0.12522
3.90000,0.64986,0.05079
4.00000,0.66666,0.18693
4.10000,0.68293,0.26775
4.20000,0.70000,0.14290
4.30000,0.71666,0.18914
4.40000,0.73346,0.17085
4.50000,0.75013,0.15924
4.60000,0.76666,0.21050
4.70000,0.78346,0.15794
4.80000,0.80000,0.17136
4.90000,0.81693,0.20647
5.00000,0.83320,0.21825
5.10000,0.85013,0.22269
5.20000,0.86666,0.17640
5.30000,0.88360,0.22150
5.40000,0.90000,0.19207
5.50000,0.91653,0.15703
5.60000,0.93320,0.14760
5.70000,0.94973,0.26534
5.80000,0.96666,0.20755
5.90000,0.98320,0.19817
6.00000,1.00013,0.25783
6.10000,1.01666,0.21695
6.20000,1.03333,0.22884
6.30000,1.05000,0.23527
6.40000,1.06640,0.23493
6.50000,1.08320,0.24966
6.60000,1.09986,0.24113
6.70000,1.11653,0.27989
6.80000,1.13320,0.28346
6.90000,1.15026,0.34345
7.00000,1.16666,0.26739
7.10000,1.18320,0.23925
7.20000,1.20000,0.29047
7.30000,1.21653,0.31734
7.40000,1.23333,0.23951
7.50000,1.25000,0.29039
7.60000,1.26666,0.28878
7.70000,1.28333,0.29523
7.80000,1.30013,0.27437
7.90000,1.31680,0.25522
8.00000,1.33320,0.31376
8.10000,1.35013,0.29902
8.20000,1.36653,0.30454
8.30000,1.38346,0.32001
8.40000,1.40000,0.38162
8.50000,1.41680,0.28501
8.60000,1.43333,0.30177
8.70000,1.45000,0.35024
8.80000,1.46666,0.34259
8.90000,1.48320,0.34844
9.00000,1.50000,0.34256
9.10000,1.51653,0.35488
9.20000,1.53360,0.32078
9.30000,1.55000,0.34082
9.40000,1.56640,0.36724
9.50000,1.58346,0.32994
9.60000,1.59986,0.33272
9.70000,1.61666,0.30859
9.80000,1.63333,0.33922
9.90000,1.65000,0.37401
10.00000,1.66666,0.38318
10.10000,1.68346,0.43775
10.20000,1.69986,0.33494
10.30000,1.71666,0.35707
10.40000,1.73333,0.42565
10.50000,1.74973,0.46220
10.60000,1.76666,0.36053
10.70000,1.78320,0.39104
10.80000,1.80013,0.33856
10.90000,1.81666,0.40224
11.00000,1.83333,0.43615
11.10000,1.85000,0.41031
11.20000,1.86640,0.37485
11.30000,1.88346,0.43029
11.40000,1.89986,0.45500
11.50000,1.91680,0.42222
11.60000,1.93346,0.37402
11.70000,1.95013,0.43041
11.80000,1.96666,0.44492
11.90000,1.98319,0.43085
12.00000,1.99999,0.52028
12.10000,2.01639,0.48712
12.20000,2.03319,0.48773
12.30000,2.04986,0.47669
12.40000,2.06693,0.49781
12.50000,2.08333,0.46003
12.60000,2.09999,0.50012
12.70000,2.11679,0.47662
12.80000,2.13319,0.43166
12.90000,2.14999,0.50901
13.00000,2.16653,0.51633
13.10000,2.18319,0.50808
13.20000,2.19999,0.51688
13.30000,2.21679,0.50288
13.40000,2.23319,0.59788
13.50000,2.24999,0.47068
13.60000,2.26666,0.47841
13.70000,2.28306,0.47230
13.80000,2.29999,0.48844
13.90000,2.31653,0.49659
14.00000,2.33346,0.47362
14.10000,2.35013,0.53148
14.20000,2.36666,0.48981
14.30000,2.38319,0.53324
14.40000,2.39986,0.54092
14.50000,2.41679,0.55417
14.60000,2.43319,0.55195
14.70000,2.44999,0.55371
14.80000,2.46666,0.54225
14.90000,2.48346,0.56800
15.00000,2.49999,0.53826
15.10000,2.51653,0.59284
15.20000,2.53319,0.59354
15.30000,2.54986,0.60901
15.40000,2.56666,0.61544
15.50000,2.58319,0.56677
15.60000,2.60026,0.58529
15.70000,2.61666,0.59800
15.80000,2.63333,0.61523
15.90000,2.64999,0.60869
16.00000,2.66639,0.62866
16.10000,2.68333,0.56118
16.20000,2.69986,0.62193
16.30000,2.71666,0.58174
16.40000,2.73333,0.65928
16.50000,2.75013,0.62149
16.60000,2.76666,0.64847
16.70000,2.78333,0.60874
16.80000,2.80013,0.56988
16.90000,2.81639,0.67692
17.00000,2.83333,0.66679
17.10000,2.84986,0.58111
17.20000,2.86679,0.64750
17.30000,2.88333,0.63128
17.40000,2.89999,0.65619
17.50000,2.91666,0.66847
17.60000,2.93319,0.65015
17.70000,2.95013,0.67430
17.80000,2.96653,0.66820
17.90000,2.98346,0.69318
18.00000,3.00013,0.68502
18.10000,3.01679,0.70318
18.20000,3.03333,0.72080
18.30000,3.04986,0.72161
18.40000,3.06653,0.75640
18.50000,3.08319,0.68242
18.60000,3.09999,0.67891
18.70000,3.11653,0.72681
18.80000,3.13359,0.71729
18.90000,3.14999,0.74207
19.00000,3.16666,0.69873
19.10000,3.18333,0.70179
19.20000,3.19973,0.78050
19.30000,3.21653,0.74473
19.40000,3.23319,0.77010
19.50000,3.24986,0.74506
19.60000,3.26652,0.60963
19.70000,3.28332,0.75500
19.80000,3.29986,0.74534
19.90000,3.31652,0.79572
20.00000,3.33332,0.79274
20.10000,3.34972,0.77993
20.20000,3.36666,0.80638
20.30000,3.38319,0.76217
20.40000,3.40012,0.72608
20.50000,3.41679,0.76733
20.60000,3.43346,0.76032
20.70000,3.45012,0.81216
20.80000,3.46652,0.80070
20.90000,3.48346,0.81877
21.00000,3.49986,0.76829
21.10000,3.51679,0.81308
21.20000,3.53346,0.85339
21.30000,3.55012,0.79706
21.40000,3.56652,0.81271
21.50000,3.58319,0.83569
21.60000,3.59999,0.78935
21.70000,3.61652,0.88662
21.80000,3.63319,0.86720
21.90000,3.64972,0.89998
22.00000,3.66692,0.86188
22.10000,3.68332,0.87119
22.20000,3.69986,0.85077
22.30000,3.71666,0.94024
22.40000,3.73306,0.95811
22.50000,3.74999,0.85761
22.60000,3.76652,0.84145
22.70000,3.78332,0.88138
22.80000,3.79999,0.90610
22.90000,3.81679,0.82855
23.00000,3.83319,0.94901
23.10000,3.84999,0.91137
23.20000,3.86666,0.90488
23.30000,3.88306,0.94885
23.40000,3.89999,0.92222
23.50000,3.91652,0.96066
23.60000,3.93346,0.95356
23.70000,3.95012,0.90814
23.80000,3.96679,0.95821
23.90000,3.98332,0.95560
24.00000,3.99972,0.96277
24.10000,4.01679,0.95754
24.20000,4.03319,0.95707
24.30000,4.04999,0.93962
24.40000,4.06666,1.04923
24.50000,4.08346,1.03751
24.60000,4.10012,0.92787
24.70000,4.11666,0.98732
24.80000,4.13346,1.00490
24.90000,4.14986,1.03110
25.00000,4.16666,1.04731
25.10000,4.18319,0.99939
25.20000,4.20012,1.01227
25.30000,4.21652,1.02472
25.40000,4.23319,1.03717
25.50000,4.24999,1.04056
25.60000,4.26639,0.99165
25.70000,4.28319,1.07107
25.80000,4.29986,1.04550
25.90000,4.31652,1.04520
26.00000,4.33332,1.10855
26.10000,4.35012,1.08857
26.20000,4.36666,1.07292
26.30000,4.38319,1.02882
26.40000,4.39999,1.11491
26.50000,4.41652,1.11513
26.60000,4.43332,1.13586
26.70000,4.44986,1.12951
26.80000,4.46665,1.14324
26.90000,4.48332,1.16925
27.00000,4.49999,1.10316
27.10000,4.51665,1.12786
27.20000,4.53319,1.12060
27.30000,4.54999,1.11713
27.40000,4.56652,1.22884
27.50000,4.58332,1.19540
27.60000,4.59999,1.17744
27.70000,4.61679,1.14810
27.80000,4.63332,1.16014
27.90000,4.64985,1.18866
28.00000,4.66665,1.21853
28.10000,4.68305,1.21892
28.20000,4.69985,1.23629
28.30000,4.71639,1.27230
28.40000,4.73345,1.20497
28.50000,4.74999,1.22083
28.60000,4.76665,1.20612
28.70000,4.78345,1.22943
28.80000,4.79985,1.20085
28.90000,4.81665,1.27565
29.00000,4.83319,1.29852
29.10000,4.84999,1.30972
29.20000,4.86665,1.23418
29.30000,4.88345,1.26192
29.40000,4.89985,1.32739
29.50000,4.91652,1.28533
29.60000,4.93332,1.26091
29.70000,4.94972,1.31094
29.80000,4.96665,1.30918
29.90000,4.98319,1.36785
30.00000,5.00012,1.33629
30.10000,5.01679,1.36136
30.20000,5.03332,1.29683
30.30000,5.04999,1.32422
30.40000,5.06639,1.37546
30.50000,5.08345,1.37000
30.60000,5.09985,1.37443
30.70000,5.11679,1.33460
30.80000,5.13345,1.36513
30.90000,5.15012,1.39282
