,Time,Extension,Load,Elastic Modulus
153,7.65,-0.76866,-0.31414,
154,7.7,-0.77706,-0.31796,
155,7.75,-0.78533,-0.3228,
156,7.8,-0.7936,-0.32512,
157,7.85,-0.80213,-0.33377,
158,7.9,-0.81053,-0.3318,
159,7.95,-0.81866,-0.34257,
160,8.0,-0.82706,-0.34119,
161,8.05,-0.83546,-0.35071,
162,8.1,-0.84346,-0.34865,
163,8.15,-0.85186,-0.35791,
164,8.2,-0.8604,-0.35874,
165,8.25,-0.86853,-0.36751,
166,8.3,-0.87666,-0.36647,
167,8.35,-0.88533,-0.37641,
168,8.4,-0.89373,-0.37666,
169,8.45,-0.90186,-0.38547,
170,8.5,-0.9104,-0.38471,
171,8.55,-0.9188,-0.39532,
172,8.6,-0.92693,-0.394,
173,8.65,-0.93546,-0.40426,
174,8.7,-0.94373,-0.40348,
175,8.75,-0.95213,-0.41318,
176,8.8,-0.96053,-0.41409,
177,8.85,-0.96853,-0.42165,
178,8.9,-0.9772,-0.42479,
179,8.95,-0.9856,-0.43045,
180,9.0,-0.99346,-0.43387,
181,9.05,-1.002,-0.44002,
182,9.1,-1.0104,-0.4438,
183,9.15,-1.0184,-0.44982,
184,9.2,-1.02693,-0.45505,
185,9.25,-1.0356,-0.46045,
186,9.3,-1.04386,-0.46594,
187,9.35,-1.052,-0.46979,
188,9.4,-1.06066,-0.4768,
189,9.45,-1.0688,-0.48069,
190,9.5,-1.07706,-0.48682,
191,9.55,-1.08546,-0.49082,
192,9.6,-1.09386,-0.49849,
193,9.65,-1.10213,-0.50161,
194,9.7,-1.1104,-0.50886,
195,9.75,-1.11866,-0.51308,
196,9.8,-1.12706,-0.51963,
197,9.85,-1.1352,-0.5235,
198,9.9,-1.14346,-0.5304,
199,9.95,-1.15186,-0.53679,
200,10.0,-1.1604,-0.54133,
201,10.05,-1.16866,-0.54753,
202,10.1,-1.17693,-0.55321,
203,10.15,-1.18546,-0.55945,
204,10.2,-1.19373,-0.56497,
205,10.25,-1.20186,-0.57029,
206,10.3,-1.2104,-0.57719,
207,10.35,-1.21893,-0.58271,
208,10.4,-1.22693,-0.58886,
209,10.45,-1.2352,-0.59365,
210,10.5,-1.24373,-0.6005,
211,10.55,-1.252,-0.60403,
212,10.6,-1.26013,-0.60849,
213,10.65,-1.26866,-0.61179,
214,10.7,-1.27693,-0.61503,
215,10.75,-1.2852,-0.61687,
216,10.8,-1.2936,-0.62442,
217,10.85,-1.302,-0.62791,
218,10.9,-1.3104,-0.63739,
219,10.95,-1.3188,-0.64267,
220,11.0,-1.32706,-0.65509,
221,11.05,-1.33546,-0.65765,
222,11.1,-1.34386,-0.67198,
223,11.15,-1.35186,-0.6737,
224,11.2,-1.36026,-0.68786,
225,11.25,-1.3688,-0.68959,
226,11.3,-1.3768,-0.70609,
227,11.35,-1.38533,-0.70544,
228,11.4,-1.39386,-0.72383,
229,11.45,-1.402,-0.71989,
230,11.5,-1.41013,-0.73801,
231,11.55,-1.41893,-0.73976,
232,11.6,-1.42706,-0.7549,
233,11.65,-1.4352,-0.75436,
234,11.7,-1.44373,-0.77064,
235,11.75,-1.45213,-0.77028,
236,11.8,-1.4604,-0.78879,
237,11.85,-1.4688,-0.78842,
238,11.9,-1.47706,-0.80451,
239,11.95,-1.4856,-0.80545,
240,12.0,-1.49373,-0.82209,
241,12.05,-1.50186,-0.82289,
242,12.1,-1.51053,-0.83779,
243,12.15,-1.5188,-0.84158,
244,12.2,-1.5268,-0.85701,
245,12.25,-1.5352,-0.85902,
246,12.3,-1.54373,-0.87417,
247,12.35,-1.55173,-0.87956,
248,12.4,-1.56013,-0.89121,
249,12.45,-1.5688,-0.898,
250,12.5,-1.57693,-0.91242,
251,12.55,-1.5852,-0.9164,
252,12.6,-1.59386,-0.93147,
253,12.65,-1.60213,-0.93741,
254,12.7,-1.61026,-0.95076,
255,12.75,-1.6188,-0.95801,
256,12.8,-1.6272,-0.96832,
257,12.85,-1.63546,-0.9777,
258,12.9,-1.64373,-0.98981,
259,12.95,-1.65213,-0.99782,
260,13.0,-1.66053,-1.00776,
261,13.05,-1.66866,-1.01853,
262,13.1,-1.6768,-1.02889,
263,13.15,-1.6852,-1.03813,
264,13.2,-1.69373,-1.04855,
265,13.25,-1.70186,-1.06173,
266,13.3,-1.7104,-1.07115,
267,13.35,-1.71893,-1.08322,
268,13.4,-1.7272,-1.09411,
269,13.45,-1.73533,-1.10221,
270,13.5,-1.74373,-1.11861,
271,13.55,-1.75226,-1.12552,
272,13.6,-1.7604,-1.14002,
273,13.65,-1.76866,-1.14868,
274,13.7,-1.77706,-1.16187,
275,13.75,-1.78533,-1.17202,
276,13.8,-1.7936,-1.18573,
277,13.85,-1.802,-1.19494,
278,13.9,-1.81026,-1.20809,
279,13.95,-1.81853,-1.21749,
280,14.0,-1.82693,-1.23324,
281,14.05,-1.83533,-1.24007,
282,14.1,-1.84373,-1.25691,
283,14.15,-1.852,-1.26414,
284,14.2,-1.86026,-1.28006,
285,14.25,-1.8688,-1.2888,
286,14.3,-1.87706,-1.30345,
287,14.35,-1.8852,-1.31211,
288,14.4,-1.89373,-1.32637,
289,14.45,-1.90213,-1.33758,
290,14.5,-1.91013,-1.35022,
291,14.55,-1.91866,-1.36024,
292,14.6,-1.9272,-1.37488,
293,14.65,-1.9352,-1.38537,
294,14.7,-1.94346,-1.39749,
295,14.75,-1.952,-1.40908,
296,14.8,-1.96026,-1.42251,
297,14.85,-1.96853,-1.43418,
298,14.9,-1.97706,-1.44612,
299,14.95,-1.98546,-1.46033,
300,15.0,-1.99386,-1.47084,
301,15.05,-2.00213,-1.48414,
302,15.1,-2.01053,-1.4965,
303,15.15,-2.01893,-1.50867,
304,15.2,-2.0272,-1.52201,
305,15.25,-2.03533,-1.53283,
306,15.3,-2.04386,-1.54573,
307,15.35,-2.05226,-1.55873,
308,15.4,-2.06026,-1.57044,
309,15.45,-2.06866,-1.58152,
310,15.5,-2.07719,-1.59583,
311,15.55,-2.08533,-1.60708,
312,15.6,-2.09359,-1.61991,
313,15.65,-2.10226,-1.63185,
314,15.7,-2.11026,-1.64677,
315,15.75,-2.11866,-1.65425,
316,15.8,-2.12719,-1.67319,
317,15.85,-2.13546,-1.67998,
318,15.9,-2.14386,-1.69741,
319,15.95,-2.15226,-1.7068,
320,16.0,-2.16053,-1.72186,
321,16.05,-2.16866,-1.73074,
322,16.1,-2.17693,-1.74654,
323,16.15,-2.18519,-1.7562,
324,16.2,-2.19359,-1.7715,
325,16.25,-2.20186,-1.78282,
326,16.3,-2.20999,-1.7941,
327,16.35,-2.21853,-1.81045,
328,16.4,-2.22706,-1.81804,
329,16.45,-2.23519,-1.83503,
330,16.5,-2.24373,-1.84389,
331,16.55,-2.25226,-1.85884,
332,16.6,-2.26053,-1.84425,
333,16.65,-2.26866,-1.68297,
334,16.7,-2.27719,-1.70064,
335,16.75,-2.28559,-1.7391,
336,16.8,-2.29359,-1.75451,
337,16.85,-2.30186,-1.77694,
338,16.9,-2.31039,-1.79881,
339,16.95,-2.31866,-1.81262,
340,17.0,-2.32693,-1.83397,
341,17.05,-2.33533,-1.84865,
342,17.1,-2.34359,-1.86662,
343,17.15,-2.35173,-1.87949,
344,17.2,-2.36026,-1.90069,
345,17.25,-2.36879,-1.9098,
346,17.3,-2.37706,-1.93268,
347,17.35,-2.38546,-1.94145,
348,17.4,-2.39373,-1.95964,
349,17.45,-2.40213,-1.97462,
350,17.5,-2.41053,-1.98555,
351,17.55,-2.41866,-2.0031,
352,17.6,-2.42719,-2.01267,
353,17.65,-2.43546,-2.03137,
354,17.7,-2.44346,-2.03937,
355,17.75,-2.45186,-2.05764,
356,17.8,-2.46039,-2.06601,
357,17.85,-2.46839,-2.0736,
358,17.9,-2.47679,-2.07415,
359,17.95,-2.48546,-2.07442,
360,18.0,-2.49359,-2.07932,
361,18.05,-2.50186,-2.0737,
362,18.1,-2.51039,-2.08519,
363,18.15,-2.51879,-2.08694,
364,18.2,-2.52706,-2.10924,
365,18.25,-2.53559,-2.1139,
366,18.3,-2.54386,-2.13264,
367,18.35,-2.55213,-2.13652,
368,18.4,-2.56053,-2.15142,
369,18.45,-2.56853,-2.15229,
370,18.5,-2.57706,-2.17368,
371,18.55,-2.58546,-2.16484,
372,18.6,-2.59346,-2.20663,
373,18.65,-2.60186,-2.18296,
374,18.7,-2.61039,-2.22801,
375,18.75,-2.61839,-2.22054,
376,18.8,-2.62679,-2.24552,
377,18.85,-2.63546,-2.25055,
378,18.9,-2.64373,-2.27073,
379,18.95,-2.65199,-2.27517,
380,19.0,-2.66066,-2.29258,
381,19.05,-2.66893,-2.29969,
382,19.1,-2.67706,-2.31249,
383,19.15,-2.68533,-2.32267,
384,19.2,-2.69373,-2.33366,
385,19.25,-2.70199,-2.34727,
386,19.3,-2.71039,-2.3528,
387,19.35,-2.71866,-2.37102,
388,19.4,-2.72706,-2.37326,
389,19.45,-2.73546,-2.39601,
390,19.5,-2.74359,-2.39609,
391,19.55,-2.75213,-2.41756,
392,19.6,-2.76053,-2.42148,
393,19.65,-2.76866,-2.4447,
394,19.7,-2.77706,-2.44587,
395,19.75,-2.78559,-2.46891,
396,19.8,-2.79373,-2.47002,
397,19.85,-2.80199,-2.4961,
398,19.9,-2.81053,-2.49599,
399,19.95,-2.81893,-2.52422,
400,20.0,-2.82693,-2.52462,
401,20.05,-2.83519,-2.54786,
402,20.1,-2.84373,-2.5534,
403,20.15,-2.85186,-2.57607,
404,20.2,-2.86013,-2.57849,
405,20.25,-2.86866,-2.60294,
406,20.3,-2.87693,-2.60774,
407,20.35,-2.88506,-2.62752,
408,20.4,-2.89359,-2.63405,
409,20.45,-2.90199,-2.6556,
410,20.5,-2.91039,-2.66129,
411,20.55,-2.91879,-2.68152,
412,20.6,-2.92706,-2.68758,
413,20.65,-2.93559,-2.70663,
414,20.7,-2.94373,-2.71383,
415,20.75,-2.95186,-2.732,
416,20.8,-2.96053,-2.74099,
417,20.85,-2.96879,-2.75346,
418,20.9,-2.97679,-2.76716,
419,20.95,-2.98533,-2.77953,
420,21.0,-2.99386,-2.79155,
421,21.05,-3.00186,-2.80519,
422,21.1,-3.01013,-2.81675,
423,21.15,-3.01866,-2.82984,
424,21.2,-3.02693,-2.84283,
425,21.25,-3.03519,-2.85396,
426,21.3,-3.04373,-2.87042,
427,21.35,-3.05213,-2.87904,
428,21.4,-3.06039,-2.89318,
429,21.45,-3.06866,-2.90767,
430,21.5,-3.07706,-2.91673,
431,21.55,-3.08533,-2.93154,
432,21.6,-3.09373,-2.94215,
433,21.65,-3.10186,-2.9564,
434,21.7,-3.11039,-2.96706,
435,21.75,-3.11879,-2.98106,
436,21.8,-3.12693,-2.9928,
437,21.85,-3.13533,-3.00602,
438,21.9,-3.14373,-3.01662,
439,21.95,-3.15186,-3.03168,
440,22.0,-3.16026,-3.03927,
441,22.05,-3.16879,-3.05744,
442,22.1,-3.17693,-3.06597,
443,22.15,-3.18519,-3.08098,
444,22.2,-3.19386,-3.09072,
445,22.25,-3.20213,-3.10644,
446,22.3,-3.21039,-3.11637,
447,22.35,-3.21879,-3.12907,
448,22.4,-3.22719,-3.14131,
449,22.45,-3.23533,-3.15332,
450,22.5,-3.24373,-3.16493,
451,22.55,-3.25213,-3.17714,
452,22.6,-3.26039,-3.18908,
453,22.65,-3.26866,-3.20235,
454,22.7,-3.27679,-3.21287,
455,22.75,-3.28533,-3.22571,
456,22.8,-3.29386,-3.23806,
457,22.85,-3.30199,-3.25013,
458,22.9,-3.31026,-3.25975,
459,22.95,-3.31893,-3.2731,
460,23.0,-3.32719,-3.2857,
461,23.05,-3.33533,-3.29425,
462,23.1,-3.34373,-3.30863,
463,23.15,-3.35213,-3.31831,
464,23.2,-3.36026,-3.33071,
465,23.25,-3.36866,-3.34133,
466,23.3,-3.37719,-3.3542,
467,23.35,-3.38532,-3.36526,
468,23.4,-3.39359,-3.37773,
469,23.45,-3.40199,-3.38813,
470,23.5,-3.41026,-3.3992,
471,23.55,-3.41852,-3.41137,
472,23.6,-3.42693,-3.42301,
473,23.65,-3.43546,-3.43481,
474,23.7,-3.44372,-3.44755,
475,23.75,-3.45213,-3.46061,
476,23.8,-3.46039,-3.4709,
477,23.85,-3.46892,-3.48395,
478,23.9,-3.47706,-3.49528,
479,23.95,-3.48532,-3.50894,
480,24.0,-3.49386,-3.51788,
481,24.05,-3.50226,-3.53254,
482,24.1,-3.51012,-3.54174,
483,24.15,-3.51852,-3.55508,
484,24.2,-3.52706,-3.56661,
485,24.25,-3.53506,-3.58033,
486,24.3,-3.54332,-3.59036,
487,24.35,-3.55199,-3.60366,
488,24.4,-3.56012,-3.6133,
489,24.45,-3.56839,-3.62756,
490,24.5,-3.57706,-3.6383,
491,24.55,-3.58532,-3.65141,
492,24.6,-3.59372,-3.6621,
493,24.65,-3.60212,-3.67689,
494,24.7,-3.61039,-3.68346,
495,24.75,-3.61879,-3.69871,
496,24.8,-3.62719,-3.7065,
497,24.85,-3.63532,-3.72108,
498,24.9,-3.64386,-3.72931,
499,24.95,-3.65212,-3.74499,
500,25.0,-3.66012,-3.75298,
501,25.05,-3.66866,-3.76572,
502,25.1,-3.67706,-3.7758,
503,25.15,-3.68519,-3.78943,
504,25.2,-3.69359,-3.79886,
505,25.25,-3.70226,-3.80677,
506,25.3,-3.71039,-3.82844,
507,25.35,-3.71866,-3.82544,
508,25.4,-3.72719,-3.84822,
509,25.45,-3.73546,-3.85245,
510,25.5,-3.74359,-3.86892,
511,25.55,-3.75212,-3.87188,
512,25.6,-3.76052,-3.89234,
513,25.65,-3.76879,-3.89188,
514,25.7,-3.77706,-3.91362,
515,25.75,-3.78532,-3.90885,
516,25.8,-3.79372,-3.9387,
517,25.85,-3.80199,-3.92595,
518,25.9,-3.81012,-3.96189,
519,25.95,-3.81866,-3.94621,
520,26.0,-3.82719,-3.97941,
521,26.05,-3.83532,-3.97494,
522,26.1,-3.84372,-3.99474,
523,26.15,-3.85226,-3.99654,
524,26.2,-3.86052,-4.01527,
525,26.25,-3.86866,-4.01784,
526,26.3,-3.87719,-4.03445,
527,26.35,-3.88546,-4.03943,
528,26.4,-3.89359,-4.05113,
529,26.45,-3.90199,-4.0642,
530,26.5,-3.91052,-4.0676,
531,26.55,-3.91866,-4.0846,
532,26.6,-3.92679,-4.08894,
533,26.65,-3.93532,-4.1023,
534,26.7,-3.94346,-4.10619,
535,26.75,-3.95186,-4.12366,
536,26.8,-3.96026,-4.12586,
537,26.85,-3.96866,-4.14332,
538,26.9,-3.97706,-4.14665,
539,26.95,-3.98532,-4.1606,
540,27.0,-3.99372,-4.16985,
541,27.05,-4.00212,-4.17899,
542,27.1,-4.01039,-4.18817,
543,27.15,-4.01852,-4.1986,
544,27.2,-4.02719,-4.2079,
545,27.25,-4.03546,-4.21544,
546,27.3,-4.04346,-4.22849,
547,27.35,-4.05199,-4.23218,
548,27.4,-4.06052,-4.24968,
549,27.45,-4.06839,-4.24826,
550,27.5,-4.07679,-4.26804,
551,27.55,-4.08532,-4.26574,
552,27.6,-4.09359,-4.2892,
553,27.65,-4.10186,-4.28258,
554,27.7,-4.11039,-4.3067,
555,27.75,-4.11879,-4.30324,
556,27.8,-4.12706,-4.32148,
557,27.85,-4.13546,-4.32234,
558,27.9,-4.14372,-4.33922,
559,27.95,-4.15212,-4.33839,
560,28.0,-4.16052,-4.3584,
561,28.05,-4.16852,-4.35487,
562,28.1,-4.17706,-4.37621,
563,28.15,-4.18546,-4.37283,
564,28.2,-4.19346,-4.3908,
565,28.25,-4.20199,-4.38884,
566,28.3,-4.21039,-4.40678,
567,28.35,-4.21852,-4.40667,
568,28.4,-4.22692,-4.42124,
569,28.45,-4.23559,-4.42447,
570,28.5,-4.24372,-4.43945,
571,28.55,-4.25199,-4.43952,
572,28.6,-4.26052,-4.45395,
573,28.65,-4.26879,-4.45676,
574,28.7,-4.27706,-4.46875,
575,28.75,-4.28546,-4.47204,
576,28.8,-4.29386,-4.48331,
577,28.85,-4.30212,-4.48669,
578,28.9,-4.31039,-4.49652,
579,28.95,-4.31866,-4.4998,
580,29.0,-4.32719,-4.50944,
581,29.05,-4.33532,-4.51324,
582,29.1,-4.34359,-4.52258,
583,29.15,-4.35212,-4.52551,
584,29.2,-4.36039,-4.53662,
585,29.25,-4.36866,-4.54028,
586,29.3,-4.37706,-4.54893,
587,29.35,-4.38559,-4.55321,
588,29.4,-4.39386,-4.56504,
589,29.45,-4.40199,-4.56565,
590,29.5,-4.41052,-4.5759,
591,29.55,-4.41892,-4.58187,
592,29.6,-4.42706,-4.58929,
593,29.65,-4.43532,-4.59367,
594,29.7,-4.44372,-4.60252,
595,29.75,-4.45186,-4.60707,
596,29.8,-4.46012,-4.61504,
597,29.85,-4.46866,-4.61883,
598,29.9,-4.47692,-4.62848,
599,29.95,-4.48506,-4.63276,
600,30.0,-4.49359,-4.64203,
601,30.05,-4.50212,-4.64677,
602,30.1,-4.51039,-4.65494,
603,30.15,-4.51879,-4.66201,
604,30.2,-4.52706,-4.66734,
605,30.25,-4.53559,-4.67333,
606,30.3,-4.54372,-4.68129,
607,30.35,-4.55199,-4.68587,
608,30.4,-4.56052,-4.69261,
609,30.45,-4.56879,-4.69941,
610,30.5,-4.57679,-4.70535,
611,30.55,-4.58532,-4.71108,
612,30.6,-4.59386,-4.7175,
613,30.65,-4.60172,-4.72398,
614,30.7,-4.60999,-4.72833,
615,30.75,-4.61866,-4.73665,
616,30.8,-4.62692,-4.74214,
617,30.85,-4.63519,-4.74938,
618,30.9,-4.64372,-4.75594,
619,30.95,-4.65212,-4.76143,
620,31.0,-4.66026,-4.7675,
621,31.05,-4.66879,-4.77485,
622,31.1,-4.67692,-4.77934,
623,31.15,-4.68532,-4.78633,
624,31.2,-4.69372,-4.79102,
625,31.25,-4.70186,-4.79937,
626,31.3,-4.71052,-4.80337,
627,31.35,-4.71879,-4.81008,
628,31.4,-4.72679,-4.81697,
629,31.45,-4.73519,-4.81934,
630,31.5,-4.74372,-4.82871,
631,31.55,-4.75186,-4.83154,
632,31.6,-4.76026,-4.83951,
633,31.65,-4.76906,-4.84314,
634,31.7,-4.77706,-4.85178,
635,31.75,-4.78532,-4.85403,
636,31.8,-4.79399,-4.8609,
637,31.85,-4.80212,-4.86591,
638,31.9,-4.81039,-4.87199,
639,31.95,-4.81879,-4.87527,
640,32.0,-4.82719,-4.88324,
641,32.05,-4.83532,-4.88527,
642,32.1,-4.84372,-4.89236,
643,32.15,-4.85199,-4.89546,
644,32.2,-4.86039,-4.90205,
645,32.25,-4.86865,-4.90576,
646,32.3,-4.87679,-4.91165,
647,32.35,-4.88532,-4.91422,
648,32.4,-4.89385,-4.92186,
649,32.45,-4.90199,-4.92507,
650,32.5,-4.91039,-4.93029,
651,32.55,-4.91892,-4.93385,
652,32.6,-4.92705,-4.94035,
653,32.65,-4.93532,-4.94264,
654,32.7,-4.94372,-4.94753,
655,32.75,-4.95212,-4.95123,
656,32.8,-4.96025,-4.95617,
657,32.85,-4.96852,-4.95823,
658,32.9,-4.97705,-4.9636,
659,32.95,-4.98532,-4.96724,
660,33.0,-4.99345,-4.97148,
661,33.05,-5.00199,-4.97479,
662,33.1,-5.01012,-4.97904,
663,33.15,-5.01852,-4.9837,
664,33.2,-5.02692,-4.98759,
665,33.25,-5.03532,-4.99277,
666,33.3,-5.04372,-4.99673,
667,33.35,-5.05199,-5.00186,
668,33.4,-5.06039,-5.00503,
669,33.45,-5.06879,-5.00974,
670,33.5,-5.07705,-5.01479,
671,33.55,-5.08519,-5.01736,
672,33.6,-5.09372,-5.02219,
673,33.65,-5.10212,-5.02698,
674,33.7,-5.11012,-5.0284,
675,33.75,-5.11852,-5.0327,
676,33.8,-5.12705,-5.03585,
677,33.85,-5.13519,-5.03966,
678,33.9,-5.14345,-5.04195,
679,33.95,-5.15212,-5.04688,
680,34.0,-5.16025,-5.05169,
681,34.05,-5.16865,-5.05468,
682,34.1,-5.17719,-5.05938,
683,34.15,-5.18545,-5.0642,
684,34.2,-5.19372,-5.06742,
685,34.25,-5.20212,-5.072,
686,34.3,-5.21039,-5.0756,
687,34.35,-5.21892,-5.08046,
688,34.4,-5.22719,-5.08446,
689,34.45,-5.23519,-5.08738,
690,34.5,-5.24372,-5.09076,
691,34.55,-5.25199,-5.0952,
692,34.6,-5.26012,-5.09855,
693,34.65,-5.26852,-5.10131,
694,34.7,-5.27705,-5.10709,
695,34.75,-5.28519,-5.11072,
696,34.8,-5.29359,-5.11385,
697,34.85,-5.30225,-5.1191,
698,34.9,-5.31039,-5.12442,
699,34.95,-5.31865,-5.1262,
700,35.0,-5.32719,-5.13036,
701,35.05,-5.33545,-5.13549,
702,35.1,-5.34359,-5.13756,
703,35.15,-5.35212,-5.14148,
704,35.2,-5.36052,-5.14522,
705,35.25,-5.36879,-5.15003,
706,35.3,-5.37705,-5.15321,
707,35.35,-5.38545,-5.15773,
708,35.4,-5.39372,-5.16061,
709,35.45,-5.40199,-5.16435,
710,35.5,-5.41012,-5.16757,
711,35.55,-5.41865,-5.16968,
712,35.6,-5.42719,-5.17505,
713,35.65,-5.43532,-5.17843,
714,35.7,-5.44359,-5.18193,
715,35.75,-5.45212,-5.18444,
716,35.8,-5.46052,-5.19097,
717,35.85,-5.46865,-5.19184,
718,35.9,-5.47705,-5.19569,
719,35.95,-5.48559,-5.19986,
720,36.0,-5.49372,-5.20211,
721,36.05,-5.50199,-5.20593,
722,36.1,-5.51052,-5.20834,
723,36.15,-5.51865,-5.2116,
724,36.2,-5.52679,-5.21422,
725,36.25,-5.53532,-5.21787,
726,36.3,-5.54359,-5.22083,
727,36.35,-5.55185,-5.22166,
728,36.4,-5.56025,-5.22949,
729,36.45,-5.56865,-5.22721,
730,36.5,-5.57705,-5.23544,
731,36.55,-5.58532,-5.23653,
732,36.6,-5.59359,-5.23872,
733,36.65,-5.60212,-5.24284,
734,36.7,-5.61039,-5.24751,
735,36.75,-5.61865,-5.24892,
736,36.8,-5.62719,-5.25394,
737,36.85,-5.63545,-5.25537,
738,36.9,-5.64345,-5.2584,
739,36.95,-5.65185,-5.26018,
