,Time,Extension,Load,Elastic Modulus
147,7.35,-1.22506,-0.2908,
148,7.4,-1.2332,-0.2969,
149,7.45,-1.24186,-0.30654,
150,7.5,-1.25026,-0.3116,
151,7.55,-1.2584,-0.32246,
152,7.6,-1.2668,-0.32765,
153,7.65,-1.27546,-0.3373,
154,7.7,-1.2836,-0.34433,
155,7.75,-1.29186,-0.35381,
156,7.8,-1.3004,-0.36023,
157,7.85,-1.30866,-0.37007,
158,7.9,-1.31693,-0.37686,
159,7.95,-1.32533,-0.38656,
160,8.0,-1.33373,-0.39312,
161,8.05,-1.34213,-0.4029,
162,8.1,-1.3504,-0.41029,
163,8.15,-1.35853,-0.41931,
164,8.2,-1.36693,-0.42636,
165,8.25,-1.3752,-0.43682,
166,8.3,-1.38333,-0.4435,
167,8.35,-1.392,-0.45317,
168,8.4,-1.40026,-0.46116,
169,8.45,-1.4084,-0.47073,
170,8.5,-1.41693,-0.47875,
171,8.55,-1.42546,-0.48839,
172,8.6,-1.4336,-0.49724,
173,8.65,-1.44186,-0.50558,
174,8.7,-1.45053,-0.51376,
175,8.75,-1.45853,-0.52488,
176,8.8,-1.46693,-0.53113,
177,8.85,-1.47546,-0.54155,
178,8.9,-1.4836,-0.54954,
179,8.95,-1.49186,-0.56016,
180,9.0,-1.50026,-0.56702,
181,9.05,-1.50853,-0.57852,
182,9.1,-1.51693,-0.58539,
183,9.15,-1.5252,-0.59715,
184,9.2,-1.53333,-0.60453,
185,9.25,-1.54186,-0.61498,
186,9.3,-1.55026,-0.62424,
187,9.35,-1.5584,-0.6349,
188,9.4,-1.5668,-0.64295,
189,9.45,-1.57546,-0.65483,
190,9.5,-1.58346,-0.66074,
191,9.55,-1.59186,-0.679,
192,9.6,-1.6004,-0.67679,
193,9.65,-1.60853,-0.69849,
194,9.7,-1.6168,-0.69994,
195,9.75,-1.6252,-0.71525,
196,9.8,-1.63346,-0.72047,
197,9.85,-1.6416,-0.73511,
198,9.9,-1.65,-0.74043,
199,9.95,-1.6584,-0.75479,
200,10.0,-1.66666,-0.76005,
201,10.05,-1.67506,-0.77525,
202,10.1,-1.68346,-0.78017,
203,10.15,-1.692,-0.7946,
204,10.2,-1.7004,-0.80253,
205,10.25,-1.70853,-0.81319,
206,10.3,-1.71693,-0.82364,
207,10.35,-1.72546,-0.8336,
208,10.4,-1.7336,-0.84413,
209,10.45,-1.74186,-0.85339,
210,10.5,-1.7504,-0.8658,
211,10.55,-1.75853,-0.87483,
212,10.6,-1.7668,-0.88556,
213,10.65,-1.7752,-0.89559,
214,10.7,-1.7836,-0.90849,
215,10.75,-1.7916,-0.91497,
216,10.8,-1.79986,-0.92936,
217,10.85,-1.80853,-0.93734,
218,10.9,-1.8168,-0.95012,
219,10.95,-1.82506,-0.9603,
220,11.0,-1.8336,-0.97209,
221,11.05,-1.842,-0.98195,
222,11.1,-1.85026,-0.99365,
223,11.15,-1.85866,-1.0038,
224,11.2,-1.86706,-1.01646,
225,11.25,-1.87533,-1.02501,
226,11.3,-1.88373,-1.0387,
227,11.35,-1.89173,-1.04593,
228,11.4,-1.90026,-1.05892,
229,11.45,-1.90853,-1.07114,
230,11.5,-1.91666,-1.07877,
231,11.55,-1.92533,-1.09084,
232,11.6,-1.9336,-1.10449,
233,11.65,-1.94173,-1.11197,
234,11.7,-1.95026,-1.12373,
235,11.75,-1.9588,-1.13698,
236,11.8,-1.96693,-1.14615,
237,11.85,-1.9752,-1.15576,
238,11.9,-1.98386,-1.16876,
239,11.95,-1.992,-1.17874,
240,12.0,-2.00026,-1.18844,
241,12.05,-2.0088,-1.20229,
242,12.1,-2.01706,-1.20967,
243,12.15,-2.0252,-1.22225,
244,12.2,-2.03359,-1.23403,
245,12.25,-2.04186,-1.24227,
246,12.3,-2.05026,-1.2559,
247,12.35,-2.05866,-1.26488,
248,12.4,-2.06666,-1.27866,
249,12.45,-2.0752,-1.28539,
250,12.5,-2.08359,-1.29919,
251,12.55,-2.09173,-1.31147,
252,12.6,-2.10026,-1.31995,
253,12.65,-2.10879,-1.33218,
254,12.7,-2.11679,-1.34301,
255,12.75,-2.12519,-1.35465,
256,12.8,-2.13373,-1.36451,
257,12.85,-2.14186,-1.37731,
258,12.9,-2.15013,-1.38631,
259,12.95,-2.15853,-1.39797,
260,13.0,-2.16693,-1.40951,
261,13.05,-2.17506,-1.41947,
262,13.1,-2.18346,-1.43006,
263,13.15,-2.19173,-1.44253,
264,13.2,-2.19999,-1.4521,
265,13.25,-2.20839,-1.46351,
266,13.3,-2.21666,-1.47424,
267,13.35,-2.22519,-1.48639,
268,13.4,-2.23359,-1.49726,
269,13.45,-2.24173,-1.50802,
270,13.5,-2.25013,-1.51911,
271,13.55,-2.25879,-1.53174,
272,13.6,-2.26693,-1.54029,
273,13.65,-2.27519,-1.55316,
274,13.7,-2.28373,-1.56347,
275,13.75,-2.29186,-1.57477,
276,13.8,-2.29999,-1.58377,
277,13.85,-2.30853,-1.59668,
278,13.9,-2.31693,-1.60734,
279,13.95,-2.32506,-1.6171,
280,14.0,-2.33333,-1.62828,
281,14.05,-2.34199,-1.6399,
282,14.1,-2.35026,-1.6499,
283,14.15,-2.35853,-1.66097,
284,14.2,-2.36706,-1.67222,
285,14.25,-2.37546,-1.68351,
286,14.3,-2.38359,-1.69179,
287,14.35,-2.39199,-1.70427,
288,14.4,-2.40039,-1.71459,
289,14.45,-2.40866,-1.7242,
290,14.5,-2.41706,-1.73461,
291,14.55,-2.42519,-1.7455,
292,14.6,-2.43386,-1.75703,
293,14.65,-2.44199,-1.7671,
294,14.7,-2.44999,-1.77583,
295,14.75,-2.45866,-1.78826,
296,14.8,-2.46693,-1.79819,
297,14.85,-2.47493,-1.8085,
298,14.9,-2.48346,-1.81493,
299,14.95,-2.49213,-1.83031,
300,15.0,-2.50026,-1.83623,
301,15.05,-2.50853,-1.85021,
302,15.1,-2.51719,-1.85449,
303,15.15,-2.52533,-1.87347,
304,15.2,-2.53359,-1.87545,
305,15.25,-2.54199,-1.89227,
306,15.3,-2.55026,-1.89785,
307,15.35,-2.55839,-1.91462,
308,15.4,-2.56666,-1.9179,
309,15.45,-2.57506,-1.93448,
310,15.5,-2.58359,-1.94266,
311,15.55,-2.59199,-1.95797,
312,15.6,-2.59999,-1.9626,
313,15.65,-2.60853,-1.97667,
314,15.7,-2.61693,-1.9862,
315,15.75,-2.62506,-1.99797,
316,15.8,-2.63359,-2.00607,
317,15.85,-2.64213,-2.01949,
318,15.9,-2.65026,-2.02803,
319,15.95,-2.65853,-2.03826,
320,16.0,-2.66719,-2.04993,
321,16.05,-2.67533,-2.05832,
322,16.1,-2.68346,-2.07076,
323,16.15,-2.69186,-2.07916,
324,16.2,-2.70026,-2.09153,
325,16.25,-2.70839,-2.10016,
326,16.3,-2.71666,-2.11193,
327,16.35,-2.72506,-2.12143,
328,16.4,-2.73346,-2.13138,
329,16.45,-2.74173,-2.14014,
330,16.5,-2.75013,-2.15234,
331,16.55,-2.75866,-2.1587,
332,16.6,-2.76693,-2.16997,
333,16.65,-2.77519,-2.17272,
334,16.7,-2.78359,-2.18141,
335,16.75,-2.79199,-2.19032,
336,16.8,-2.80026,-2.18921,
337,16.85,-2.80853,-2.1729,
338,16.9,-2.81706,-2.18708,
339,16.95,-2.82533,-2.202,
340,17.0,-2.83346,-2.21517,
341,17.05,-2.84186,-2.2285,
342,17.1,-2.85026,-2.24306,
343,17.15,-2.85839,-2.25318,
344,17.2,-2.86666,-2.26613,
345,17.25,-2.87519,-2.27816,
346,17.3,-2.88346,-2.29029,
347,17.35,-2.89186,-2.30203,
348,17.4,-2.90026,-2.31332,
349,17.45,-2.90866,-2.32448,
350,17.5,-2.91693,-2.33993,
351,17.55,-2.92533,-2.34664,
352,17.6,-2.93373,-2.35931,
353,17.65,-2.94199,-2.37178,
354,17.7,-2.95039,-2.38317,
355,17.75,-2.95839,-2.39175,
356,17.8,-2.96693,-2.40459,
357,17.85,-2.97519,-2.41598,
358,17.9,-2.98319,-2.42633,
359,17.95,-2.99186,-2.43698,
360,18.0,-3.00026,-2.44868,
361,18.05,-3.00826,-2.46033,
362,18.1,-3.01679,-2.4708,
363,18.15,-3.02546,-2.4811,
364,18.2,-3.03346,-2.49297,
365,18.25,-3.04186,-2.50498,
366,18.3,-3.05039,-2.51347,
367,18.35,-3.05866,-2.52375,
368,18.4,-3.06679,-2.53647,
369,18.45,-3.07533,-2.54743,
370,18.5,-3.08373,-2.55415,
371,18.55,-3.09199,-2.56949,
372,18.6,-3.10026,-2.578,
373,18.65,-3.10853,-2.58917,
374,18.7,-3.11706,-2.59781,
375,18.75,-3.12519,-2.6104,
376,18.8,-3.13333,-2.61932,
377,18.85,-3.14199,-2.63058,
378,18.9,-3.15039,-2.63796,
379,18.95,-3.15853,-2.6551,
380,19.0,-3.16693,-2.65917,
381,19.05,-3.17546,-2.6723,
382,19.1,-3.18359,-2.68068,
383,19.15,-3.19186,-2.69476,
384,19.2,-3.20039,-2.69865,
385,19.25,-3.20853,-2.71489,
386,19.3,-3.21666,-2.71845,
387,19.35,-3.22506,-2.73268,
388,19.4,-3.23346,-2.73948,
389,19.45,-3.24173,-2.75232,
390,19.5,-3.25013,-2.75938,
391,19.55,-3.25839,-2.77194,
392,19.6,-3.26679,-2.7816,
393,19.65,-3.27506,-2.78838,
394,19.7,-3.28346,-2.80106,
395,19.75,-3.29186,-2.81037,
396,19.8,-3.30026,-2.81991,
397,19.85,-3.30853,-2.8287,
398,19.9,-3.31679,-2.83998,
399,19.95,-3.32533,-2.84869,
400,20.0,-3.33359,-2.85894,
401,20.05,-3.34186,-2.86709,
402,20.1,-3.35039,-2.8794,
403,20.15,-3.35853,-2.88564,
404,20.2,-3.36666,-2.89517,
405,20.25,-3.37519,-2.90802,
406,20.3,-3.38373,-2.9099,
407,20.35,-3.39173,-2.92821,
408,20.4,-3.39999,-2.92888,
409,20.45,-3.40852,-2.94465,
410,20.5,-3.41679,-2.95004,
411,20.55,-3.42519,-2.96402,
412,20.6,-3.43372,-2.96967,
413,20.65,-3.44199,-2.98148,
414,20.7,-3.45026,-2.9888,
415,20.75,-3.45866,-3.00209,
416,20.8,-3.46692,-3.0074,
417,20.85,-3.47546,-3.01782,
418,20.9,-3.48372,-3.02809,
419,20.95,-3.49186,-3.03549,
420,21.0,-3.50052,-3.04551,
421,21.05,-3.50866,-3.05393,
422,21.1,-3.51666,-3.06561,
423,21.15,-3.52519,-3.06989,
424,21.2,-3.53359,-3.08352,
425,21.25,-3.54159,-3.08832,
426,21.3,-3.55026,-3.1005,
427,21.35,-3.55879,-3.10587,
428,21.4,-3.56692,-3.11864,
429,21.45,-3.57519,-3.12284,
430,21.5,-3.58386,-3.1352,
431,21.55,-3.59199,-3.14093,
432,21.6,-3.60026,-3.15256,
433,21.65,-3.60866,-3.15861,
434,21.7,-3.61706,-3.16933,
435,21.75,-3.62519,-3.17554,
436,21.8,-3.63346,-3.18613,
437,21.85,-3.64172,-3.19203,
438,21.9,-3.65012,-3.20513,
439,21.95,-3.65839,-3.20425,
440,22.0,-3.66652,-3.22475,
441,22.05,-3.67519,-3.22081,
442,22.1,-3.68359,-3.24157,
443,22.15,-3.69172,-3.23959,
444,22.2,-3.70012,-3.25706,
445,22.25,-3.70866,-3.25527,
446,22.3,-3.71679,-3.27433,
447,22.35,-3.72506,-3.27089,
448,22.4,-3.73359,-3.28748,
449,22.45,-3.74199,-3.27722,
450,22.5,-3.75012,-3.27729,
451,22.55,-3.75852,-3.28452,
452,22.6,-3.76692,-3.29711,
453,22.65,-3.77506,-3.30712,
454,22.7,-3.78332,-3.31324,
455,22.75,-3.79172,-3.32632,
456,22.8,-3.79999,-3.32997,
457,22.85,-3.80826,-3.34058,
458,22.9,-3.81679,-3.34405,
459,22.95,-3.82519,-3.3574,
460,23.0,-3.83359,-3.35988,
461,23.05,-3.84186,-3.37688,
462,23.1,-3.85039,-3.37145,
463,23.15,-3.85879,-3.39095,
464,23.2,-3.86679,-3.32324,
465,23.25,-3.87506,-3.33399,
466,23.3,-3.88359,-3.34162,
467,23.35,-3.89186,-3.36422,
468,23.4,-3.89999,-3.36329,
469,23.45,-3.90852,-3.38456,
470,23.5,-3.91706,-3.38709,
471,23.55,-3.92506,-3.40169,
472,23.6,-3.93332,-3.40588,
473,23.65,-3.94199,-3.42058,
474,23.7,-3.95026,-3.426,
475,23.75,-3.95852,-3.43457,
476,23.8,-3.96706,-3.44392,
477,23.85,-3.97532,-3.44914,
478,23.9,-3.98359,-3.45988,
479,23.95,-3.99199,-3.46369,
480,24.0,-4.00039,-3.47585,
481,24.05,-4.00879,-3.48011,
482,24.1,-4.01706,-3.49338,
483,24.15,-4.02506,-3.49198,
484,24.2,-4.03359,-3.51022,
485,24.25,-4.04186,-3.50772,
486,24.3,-4.04999,-3.52485,
487,24.35,-4.05866,-3.52128,
488,24.4,-4.06692,-3.54208,
489,24.45,-4.07492,-3.53575,
490,24.5,-4.08346,-3.55669,
491,24.55,-4.09212,-3.55249,
492,24.6,-4.10026,-3.57074,
493,24.65,-4.10852,-3.56717,
494,24.7,-4.11719,-3.58556,
495,24.75,-4.12532,-3.58014,
496,24.8,-4.13359,-3.60184,
497,24.85,-4.14199,-3.59386,
498,24.9,-4.15039,-3.61399,
499,24.95,-4.15866,-3.61061,
500,25.0,-4.16692,-3.62395,
501,25.05,-4.17519,-3.62741,
502,25.1,-4.18372,-3.62946,
503,25.15,-4.19199,-3.63061,
504,25.2,-4.19999,-3.64182,
505,25.25,-4.20852,-3.64557,
506,25.3,-4.21692,-3.65221,
507,25.35,-4.22506,-3.6646,
508,25.4,-4.23359,-3.66255,
509,25.45,-4.24212,-3.67917,
510,25.5,-4.25012,-3.67783,
511,25.55,-4.25839,-3.6908,
512,25.6,-4.26706,-3.69079,
513,25.65,-4.27532,-3.70374,
514,25.7,-4.28346,-3.70312,
515,25.75,-4.29186,-3.71557,
516,25.8,-4.30026,-3.71664,
517,25.85,-4.30839,-3.72751,
518,25.9,-4.31679,-3.72873,
519,25.95,-4.32506,-3.73932,
520,26.0,-4.33346,-3.74276,
521,26.05,-4.34172,-3.75147,
522,26.1,-4.35012,-3.75512,
523,26.15,-4.35852,-3.76559,
524,26.2,-4.36692,-3.76939,
525,26.25,-4.37519,-3.77693,
526,26.3,-4.38346,-3.78138,
527,26.35,-4.39199,-3.78897,
528,26.4,-4.40012,-3.79404,
529,26.45,-4.40852,-3.80237,
530,26.5,-4.41706,-3.80329,
531,26.55,-4.42532,-3.81684,
532,26.6,-4.43346,-3.81506,
533,26.65,-4.44186,-3.82482,
534,26.7,-4.45026,-3.82677,
535,26.75,-4.45839,-3.83584,
536,26.8,-4.46666,-3.835,
537,26.85,-4.47519,-3.84605,
538,26.9,-4.48359,-3.84904,
539,26.95,-4.49172,-3.85671,
540,27.0,-4.50039,-3.86057,
541,27.05,-4.50866,-3.86788,
542,27.1,-4.51706,-3.8722,
543,27.15,-4.52546,-3.88102,
544,27.2,-4.53372,-3.88096,
545,27.25,-4.54199,-3.89098,
546,27.3,-4.55026,-3.89311,
547,27.35,-4.55839,-3.90049,
548,27.4,-4.56719,-3.90536,
549,27.45,-4.57532,-3.90782,
550,27.5,-4.58346,-3.91787,
551,27.55,-4.59199,-3.91528,
552,27.6,-4.60039,-3.92825,
553,27.65,-4.60839,-3.92285,
554,27.7,-4.61692,-3.93749,
555,27.75,-4.62532,-3.93557,
556,27.8,-4.63359,-3.94674,
557,27.85,-4.64186,-3.94446,
558,27.9,-4.65039,-3.9581,
559,27.95,-4.65879,-3.95405,
560,28.0,-4.66706,-3.96812,
561,28.05,-4.67546,-3.96321,
562,28.1,-4.68359,-3.97785,
563,28.15,-4.69186,-3.97122,
564,28.2,-4.70026,-3.98616,
565,28.25,-4.70839,-3.98202,
566,28.3,-4.71679,-3.99268,
567,28.35,-4.72506,-3.99235,
568,28.4,-4.73319,-4.00343,
569,28.45,-4.74185,-4.00063,
570,28.5,-4.75026,-4.01232,
571,28.55,-4.75839,-4.01148,
572,28.6,-4.76692,-4.01919,
573,28.65,-4.77546,-4.02054,
574,28.7,-4.78359,-4.02734,
575,28.75,-4.79185,-4.02832,
576,28.8,-4.80039,-4.03453,
577,28.85,-4.80866,-4.0379,
578,28.9,-4.81679,-4.04158,
579,28.95,-4.82519,-4.04426,
580,29.0,-4.83359,-4.04996,
581,29.05,-4.84185,-4.05178,
582,29.1,-4.85012,-4.05682,
583,29.15,-4.85839,-4.05867,
584,29.2,-4.86665,-4.06366,
585,29.25,-4.87506,-4.06569,
586,29.3,-4.88345,-4.0713,
587,29.35,-4.89199,-4.07458,
588,29.4,-4.90039,-4.07924,
589,29.45,-4.90852,-4.08273,
590,29.5,-4.91705,-4.08571,
591,29.55,-4.92545,-4.08896,
592,29.6,-4.93359,-4.09441,
593,29.65,-4.94185,-4.09454,
594,29.7,-4.95039,-4.1007,
595,29.75,-4.95852,-4.10202,
596,29.8,-4.96665,-4.10716,
597,29.85,-4.97519,-4.10715,
598,29.9,-4.98359,-4.11448,
599,29.95,-4.99159,-4.11359,
600,30.0,-4.99999,-4.11916,
601,30.05,-5.00852,-4.12076,
602,30.1,-5.01679,-4.12486,
603,30.15,-5.02505,-4.12738,
604,30.2,-5.03359,-4.12894,
605,30.25,-5.04199,-4.13332,
606,30.3,-5.05039,-4.13772,
607,30.35,-5.05865,-4.13902,
608,30.4,-5.06705,-4.14341,
609,30.45,-5.07532,-4.14436,
610,30.5,-5.08372,-4.14996,
611,30.55,-5.09185,-4.1501,
612,30.6,-5.10039,-4.15619,
613,30.65,-5.10865,-4.15724,
614,30.7,-5.11665,-4.16113,
615,30.75,-5.12519,-4.16241,
616,30.8,-5.13359,-4.16698,
617,30.85,-5.14159,-4.16841,
618,30.9,-5.15012,-4.17282,
619,30.95,-5.15879,-4.17461,
620,31.0,-5.16692,-4.17868,
621,31.05,-5.17519,-4.17858,
622,31.1,-5.18385,-4.18347,
623,31.15,-5.19199,-4.18407,
624,31.2,-5.20025,-4.18795,
625,31.25,-5.20865,-4.18847,
626,31.3,-5.21692,-4.19178,
627,31.35,-5.22519,-4.19319,
628,31.4,-5.23359,-4.19618,
629,31.45,-5.24185,-4.1973,
630,31.5,-5.25025,-4.20086,
631,31.55,-5.25865,-4.20147,
632,31.6,-5.26665,-4.20475,
633,31.65,-5.27532,-4.20489,
634,31.7,-5.28359,-4.20985,
635,31.75,-5.29172,-4.20958,
636,31.8,-5.30025,-4.21296,
637,31.85,-5.30879,-4.2144,
638,31.9,-5.31679,-4.21785,
639,31.95,-5.32519,-4.21857,
640,32.0,-5.33372,-4.22044,
641,32.05,-5.34199,-4.22318,
642,32.1,-5.35012,-4.22539,
643,32.15,-5.35852,-4.22589,
644,32.2,-5.36692,-4.22929,
645,32.25,-5.37505,-4.2296,
646,32.3,-5.38332,-4.23311,
647,32.35,-5.39172,-4.23347,
648,32.4,-5.39999,-4.23613,
649,32.45,-5.40825,-4.23796,
650,32.5,-5.41679,-4.24068,
651,32.55,-5.42532,-4.24281,
652,32.6,-5.43359,-4.24289,
653,32.65,-5.44185,-4.24779,
654,32.7,-5.45025,-4.2458,
655,32.75,-5.45865,-4.25039,
656,32.8,-5.46692,-4.25015,
657,32.85,-5.47519,-4.25288,
658,32.9,-5.48372,-4.25227,
659,32.95,-5.49185,-4.25618,
660,33.0,-5.49999,-4.25571,
661,33.05,-5.50852,-4.25936,
662,33.1,-5.51692,-4.2603,
663,33.15,-5.52505,-4.2625,
664,33.2,-5.53332,-4.26334,
665,33.25,-5.54199,-4.26638,
666,33.3,-5.55025,-4.26785,
667,33.35,-5.55852,-4.26961,
668,33.4,-5.56705,-4.27152,
669,33.45,-5.57532,-4.27367,
670,33.5,-5.58359,-4.27458,
671,33.55,-5.59199,-4.27606,
672,33.6,-5.60039,-4.2774,
673,33.65,-5.60865,-4.27912,
674,33.7,-5.61705,-4.28066,
675,33.75,-5.62519,-4.28132,
676,33.8,-5.63359,-4.28172,
677,33.85,-5.64185,-4.28325,
678,33.9,-5.64999,-4.28366,
679,33.95,-5.65852,-4.28389,
680,34.0,-5.66692,-4.28605,
681,34.05,-5.67505,-4.28731,
682,34.1,-5.68359,-4.28713,
683,34.15,-5.69212,-4.2893,
684,34.2,-5.70012,-4.28949,
685,34.25,-5.70852,-4.2908,
686,34.3,-5.71719,-4.29057,
687,34.35,-5.72532,-4.29197,
688,34.4,-5.73359,-4.29196,
689,34.45,-5.74212,-4.2941,
690,34.5,-5.75025,-4.29286,
691,34.55,-5.75852,-4.29452,
692,34.6,-5.76692,-4.29424,
693,34.65,-5.77519,-4.29534,
694,34.7,-5.78359,-4.29431,
695,34.75,-5.79185,-4.29486,
696,34.8,-5.79999,-4.29556,
697,34.85,-5.80852,-4.29324,
698,34.9,-5.81692,-4.29575,
699,34.95,-5.82505,-4.29454,
700,35.0,-5.83359,-4.29494,
701,35.05,-5.84212,-4.29384,
702,35.1,-5.85012,-4.29494,
703,35.15,-5.85839,-4.292,
704,35.2,-5.86692,-4.2948,
705,35.25,-5.87519,-4.28995,
706,35.3,-5.88345,-4.29632,
707,35.35,-5.89185,-4.28971,
708,35.4,-5.90025,-4.29402,
709,35.45,-5.90852,-4.29101,
710,35.5,-5.91679,-4.29264,
711,35.55,-5.92519,-4.28707,
712,35.6,-5.93345,-4.29395,
713,35.65,-5.94185,-4.28271,
714,35.7,-5.95012,-4.29206,
715,35.75,-5.95865,-4.28235,
716,35.8,-5.96692,-4.28864,
717,35.85,-5.97505,-4.28298,
718,35.9,-5.98359,-4.28504,
719,35.95,-5.99199,-4.28242,
720,36.0,-6.00025,-4.28434,
721,36.05,-6.00852,-4.28033,
722,36.1,-6.01705,-4.27722,
723,36.15,-6.02532,-4.28484,
724,36.2,-6.03345,-4.26983,
725,36.25,-6.04185,-4.28091,
726,36.3,-6.05025,-4.26914,
727,36.35,-6.05839,-4.27554,
728,36.4,-6.06665,-4.26668,
729,36.45,-6.07519,-4.27345,
730,36.5,-6.08332,-4.26442,
731,36.55,-6.09172,-4.26896,
732,36.6,-6.10025,-4.2664,
733,36.65,-6.10852,-4.26452,
734,36.7,-6.11692,-4.26643,
