,Time,Extension,Load,Elastic Modulus
151,7.55,-0.9032,-0.82767,
152,7.6,-0.91133,-0.83671,
153,7.65,-0.9196,-0.85379,
154,7.7,-0.92826,-0.86396,
155,7.75,-0.93653,-0.88077,
156,7.8,-0.94493,-0.89389,
157,7.85,-0.95346,-0.90431,
158,7.9,-0.9616,-0.92265,
159,7.95,-0.96986,-0.93009,
160,8.0,-0.9784,-0.95139,
161,8.05,-0.98666,-0.95504,
162,8.1,-0.99506,-0.97894,
163,8.15,-1.00346,-0.9825,
164,8.2,-1.01146,-1.00622,
165,8.25,-1.02,-1.00792,
166,8.3,-1.0284,-1.03382,
167,8.35,-1.0364,-1.03473,
168,8.4,-1.04493,-1.06231,
169,8.45,-1.05333,-1.06375,
170,8.5,-1.06133,-1.08693,
171,8.55,-1.06986,-1.09216,
172,8.6,-1.0784,-1.11632,
173,8.65,-1.08653,-1.12051,
174,8.7,-1.0948,-1.14083,
175,8.75,-1.10346,-1.14953,
176,8.8,-1.11173,-1.1704,
177,8.85,-1.11986,-1.17722,
178,8.9,-1.1284,-1.19648,
179,8.95,-1.1368,-1.20383,
180,9.0,-1.14493,-1.22697,
181,9.05,-1.15333,-1.23341,
182,9.1,-1.1616,-1.25072,
183,9.15,-1.17,-1.26236,
184,9.2,-1.17826,-1.28088,
185,9.25,-1.1864,-1.2912,
186,9.3,-1.19493,-1.30699,
187,9.35,-1.20333,-1.31894,
188,9.4,-1.2116,-1.33753,
189,9.45,-1.22,-1.34701,
190,9.5,-1.2284,-1.36608,
191,9.55,-1.23666,-1.37654,
192,9.6,-1.2448,-1.39338,
193,9.65,-1.25333,-1.4087,
194,9.7,-1.26173,-1.42437,
195,9.75,-1.26986,-1.43761,
196,9.8,-1.27813,-1.45128,
197,9.85,-1.2868,-1.46658,
198,9.9,-1.29493,-1.4804,
199,9.95,-1.30293,-1.49364,
200,10.0,-1.31133,-1.50877,
201,10.05,-1.31973,-1.52061,
202,10.1,-1.32813,-1.53926,
203,10.15,-1.33653,-1.54767,
204,10.2,-1.34493,-1.56481,
205,10.25,-1.3532,-1.57689,
206,10.3,-1.3616,-1.59673,
207,10.35,-1.36986,-1.60977,
208,10.4,-1.3784,-1.62436,
209,10.45,-1.38666,-1.64093,
210,10.5,-1.3948,-1.65526,
211,10.55,-1.40333,-1.66981,
212,10.6,-1.4116,-1.68665,
213,10.65,-1.4196,-1.69515,
214,10.7,-1.42813,-1.71361,
215,10.75,-1.4368,-1.72251,
216,10.8,-1.4448,-1.73724,
217,10.85,-1.45306,-1.7491,
218,10.9,-1.4616,-1.75642,
219,10.95,-1.46986,-1.76549,
220,11.0,-1.47813,-1.77013,
221,11.05,-1.48666,-1.77705,
222,11.1,-1.49493,-1.77809,
223,11.15,-1.5032,-1.78554,
224,11.2,-1.51173,-1.79087,
225,11.25,-1.52,-1.80147,
226,11.3,-1.5284,-1.80827,
227,11.35,-1.53666,-1.81905,
228,11.4,-1.5448,-1.8207,
229,11.45,-1.55333,-1.84267,
230,11.5,-1.5616,-1.85647,
231,11.55,-1.56973,-1.87257,
232,11.6,-1.57813,-1.88372,
233,11.65,-1.58666,-1.89977,
234,11.7,-1.59466,-1.91271,
235,11.75,-1.60306,-1.92568,
236,11.8,-1.61173,-1.94752,
237,11.85,-1.61986,-1.96092,
238,11.9,-1.62813,-1.97885,
239,11.95,-1.6368,-1.99416,
240,12.0,-1.64493,-2.00865,
241,12.05,-1.6532,-2.02514,
242,12.1,-1.66173,-2.03966,
243,12.15,-1.67,-2.05692,
244,12.2,-1.67826,-2.0644,
245,12.25,-1.68653,-2.07307,
246,12.3,-1.6948,-2.07357,
247,12.35,-1.70333,-2.07959,
248,12.4,-1.7116,-2.07814,
249,12.45,-1.71973,-2.08106,
250,12.5,-1.72826,-2.08347,
251,12.55,-1.73666,-2.09111,
252,12.6,-1.7448,-2.09583,
253,12.65,-1.7532,-2.10092,
254,12.7,-1.76173,-2.10094,
255,12.75,-1.77,-2.10741,
256,12.8,-1.77826,-2.12387,
257,12.85,-1.78666,-2.13936,
258,12.9,-1.79506,-2.15614,
259,12.95,-1.8032,-2.16781,
260,13.0,-1.81146,-2.18007,
261,13.05,-1.81986,-2.18276,
262,13.1,-1.828,-2.20211,
263,13.15,-1.8364,-2.19733,
264,13.2,-1.8448,-2.22137,
265,13.25,-1.85306,-2.22155,
266,13.3,-1.86133,-2.25033,
267,13.35,-1.86986,-2.25374,
268,13.4,-1.87826,-2.2819,
269,13.45,-1.88666,-2.28223,
270,13.5,-1.89493,-2.30915,
271,13.55,-1.9032,-2.3154,
272,13.6,-1.91173,-2.34037,
273,13.65,-1.92,-2.34608,
274,13.7,-1.92813,-2.36584,
275,13.75,-1.93666,-2.37617,
276,13.8,-1.94506,-2.39644,
277,13.85,-1.95306,-2.40818,
278,13.9,-1.96146,-2.42681,
279,13.95,-1.97,-2.43706,
280,14.0,-1.978,-2.45262,
281,14.05,-1.98626,-2.45971,
282,14.1,-1.9948,-2.48259,
283,14.15,-2.0032,-2.49393,
284,14.2,-2.01146,-2.51655,
285,14.25,-2.01986,-2.524,
286,14.3,-2.02826,-2.52479,
287,14.35,-2.03653,-2.55177,
288,14.4,-2.04506,-2.54947,
289,14.45,-2.05333,-2.57917,
290,14.5,-2.06159,-2.58879,
291,14.55,-2.07,-2.60634,
292,14.6,-2.07813,-2.61783,
293,14.65,-2.08653,-2.62756,
294,14.7,-2.09493,-2.64927,
295,14.75,-2.10306,-2.6628,
296,14.8,-2.11159,-2.67264,
297,14.85,-2.11999,-2.69,
298,14.9,-2.12813,-2.69704,
299,14.95,-2.13653,-2.71673,
300,15.0,-2.14519,-2.72685,
301,15.05,-2.15333,-2.74582,
302,15.1,-2.16146,-2.75318,
303,15.15,-2.17013,-2.76731,
304,15.2,-2.17839,-2.7786,
305,15.25,-2.18666,-2.79337,
306,15.3,-2.19506,-2.80843,
307,15.35,-2.20346,-2.82011,
308,15.4,-2.21159,-2.8305,
309,15.45,-2.21986,-2.84552,
310,15.5,-2.22813,-2.85707,
311,15.55,-2.23653,-2.87529,
312,15.6,-2.24493,-2.88469,
313,15.65,-2.25306,-2.90037,
314,15.7,-2.26146,-2.90925,
315,15.75,-2.26999,-2.92471,
316,15.8,-2.27813,-2.93774,
317,15.85,-2.28653,-2.95427,
318,15.9,-2.29506,-2.96344,
319,15.95,-2.30333,-2.97726,
320,16.0,-2.31159,-2.9831,
321,16.05,-2.32013,-2.99954,
322,16.1,-2.32839,-3.01279,
323,16.15,-2.33653,-3.02546,
324,16.2,-2.34479,-3.03895,
325,16.25,-2.35346,-3.04956,
326,16.3,-2.36146,-3.05832,
327,16.35,-2.36973,-3.06732,
328,16.4,-2.37813,-3.08318,
329,16.45,-2.38639,-3.10077,
330,16.5,-2.39466,-3.1097,
331,16.55,-2.40306,-3.1199,
332,16.6,-2.41159,-3.12649,
333,16.65,-2.41999,-3.14454,
334,16.7,-2.42813,-3.15496,
335,16.75,-2.43653,-3.17071,
336,16.8,-2.44506,-3.18174,
337,16.85,-2.45333,-3.19422,
338,16.9,-2.46146,-3.20401,
339,16.95,-2.47013,-3.21722,
340,17.0,-2.47839,-3.2308,
341,17.05,-2.48639,-3.24159,
342,17.1,-2.49479,-3.25264,
343,17.15,-2.50333,-3.2627,
344,17.2,-2.51133,-3.27489,
345,17.25,-2.51959,-3.28827,
346,17.3,-2.52826,-3.29949,
347,17.35,-2.53666,-3.31491,
348,17.4,-2.54493,-3.32302,
349,17.45,-2.55333,-3.33664,
350,17.5,-2.56173,-3.34936,
351,17.55,-2.56999,-3.36073,
352,17.6,-2.57839,-3.37332,
353,17.65,-2.58666,-3.38317,
354,17.7,-2.59506,-3.39215,
355,17.75,-2.60333,-3.4076,
356,17.8,-2.61146,-3.41845,
357,17.85,-2.61999,-3.43117,
358,17.9,-2.62826,-3.44057,
359,17.95,-2.63639,-3.45288,
360,18.0,-2.64479,-3.46107,
361,18.05,-2.65333,-3.47703,
362,18.1,-2.66133,-3.48682,
363,18.15,-2.66959,-3.50224,
364,18.2,-2.67839,-3.50977,
365,18.25,-2.68653,-3.52555,
366,18.3,-2.69479,-3.53267,
367,18.35,-2.70333,-3.55007,
368,18.4,-2.71173,-3.55826,
369,18.45,-2.71986,-3.57395,
370,18.5,-2.72826,-3.58124,
371,18.55,-2.73666,-3.5948,
372,18.6,-2.74479,-3.60341,
373,18.65,-2.75306,-3.61963,
374,18.7,-2.76133,-3.62863,
375,18.75,-2.76999,-3.64136,
376,18.8,-2.77839,-3.64921,
377,18.85,-2.78653,-3.67119,
378,18.9,-2.79493,-3.67401,
379,18.95,-2.80333,-3.69524,
380,19.0,-2.81159,-3.70153,
381,19.05,-2.81986,-3.71858,
382,19.1,-2.82853,-3.72685,
383,19.15,-2.83666,-3.74512,
384,19.2,-2.84493,-3.75001,
385,19.25,-2.85346,-3.77027,
386,19.3,-2.86186,-3.77475,
387,19.35,-2.86999,-3.79335,
388,19.4,-2.87826,-3.79949,
389,19.45,-2.88666,-3.81463,
390,19.5,-2.89479,-3.82418,
391,19.55,-2.90306,-3.83656,
392,19.6,-2.91146,-3.84703,
393,19.65,-2.91973,-3.8605,
394,19.7,-2.92799,-3.86999,
395,19.75,-2.93639,-3.88378,
396,19.8,-2.94479,-3.89266,
397,19.85,-2.95333,-3.90871,
398,19.9,-2.96159,-3.91705,
399,19.95,-2.96986,-3.9294,
400,20.0,-2.97839,-3.93911,
401,20.05,-2.98666,-3.95613,
402,20.1,-2.99479,-3.95916,
403,20.15,-3.00333,-3.97665,
404,20.2,-3.01173,-3.98381,
405,20.25,-3.01973,-3.99711,
406,20.3,-3.02813,-4.00454,
407,20.35,-3.03666,-4.01996,
408,20.4,-3.04466,-4.0261,
409,20.45,-3.05293,-4.03915,
410,20.5,-3.06159,-4.04741,
411,20.55,-3.06986,-4.06279,
412,20.6,-3.07813,-4.06883,
413,20.65,-3.08666,-4.0808,
414,20.7,-3.09493,-4.09333,
415,20.75,-3.10333,-4.10107,
416,20.8,-3.11159,-4.11373,
417,20.85,-3.11999,-4.12127,
418,20.9,-3.12839,-4.13422,
419,20.95,-3.13666,-4.14187,
420,21.0,-3.14479,-4.15339,
421,21.05,-3.15333,-4.1618,
422,21.1,-3.16159,-4.17447,
423,21.15,-3.16959,-4.18005,
424,21.2,-3.17813,-4.19576,
425,21.25,-3.18666,-4.19759,
426,21.3,-3.19466,-4.21466,
427,21.35,-3.20306,-4.21908,
428,21.4,-3.21186,-4.23189,
429,21.45,-3.21999,-4.24017,
430,21.5,-3.22813,-4.24936,
431,21.55,-3.23679,-4.25979,
432,21.6,-3.24506,-4.2671,
433,21.65,-3.25319,-4.27855,
434,21.7,-3.26173,-4.2852,
435,21.75,-3.27013,-4.29633,
436,21.8,-3.27826,-4.30322,
437,21.85,-3.28653,-4.31292,
438,21.9,-3.29493,-4.32175,
439,21.95,-3.30346,-4.33179,
440,22.0,-3.31159,-4.33774,
441,22.05,-3.31973,-4.3502,
442,22.1,-3.32813,-4.35248,
443,22.15,-3.33666,-4.36879,
444,22.2,-3.34479,-4.37117,
445,22.25,-3.35319,-4.38559,
446,22.3,-3.36173,-4.38697,
447,22.35,-3.36999,-4.40387,
448,22.4,-3.37813,-4.40437,
449,22.45,-3.38652,-4.42008,
450,22.5,-3.39506,-4.42073,
451,22.55,-3.40306,-4.43607,
452,22.6,-3.41132,-4.43595,
453,22.65,-3.41986,-4.45119,
454,22.7,-3.42813,-4.45307,
455,22.75,-3.43639,-4.46767,
456,22.8,-3.44479,-4.4701,
457,22.85,-3.45319,-4.48273,
458,22.9,-3.46146,-4.48697,
459,22.95,-3.46986,-4.50029,
460,23.0,-3.47812,-4.50005,
461,23.05,-3.48666,-4.51763,
462,23.1,-3.49492,-4.51849,
463,23.15,-3.50319,-4.53125,
464,23.2,-3.51172,-4.5336,
465,23.25,-3.51999,-4.5484,
466,23.3,-3.52812,-4.55051,
467,23.35,-3.53652,-4.56103,
468,23.4,-3.54492,-4.56588,
469,23.45,-3.55292,-4.57393,
470,23.5,-3.56132,-4.58104,
471,23.55,-3.56999,-4.58811,
472,23.6,-3.57799,-4.59578,
473,23.65,-3.58626,-4.60193,
474,23.7,-3.59492,-4.6094,
475,23.75,-3.60319,-4.61643,
476,23.8,-3.61146,-4.62342,
477,23.85,-3.61999,-4.63011,
478,23.9,-3.62839,-4.63749,
479,23.95,-3.63666,-4.64091,
480,24.0,-3.64492,-4.6516,
481,24.05,-3.65319,-4.65621,
482,24.1,-3.66172,-4.66445,
483,24.15,-3.66999,-4.66858,
484,24.2,-3.67812,-4.67821,
485,24.25,-3.68666,-4.68035,
486,24.3,-3.69506,-4.69112,
487,24.35,-3.70306,-4.69061,
488,24.4,-3.71146,-4.70276,
489,24.45,-3.71999,-4.70299,
490,24.5,-3.72799,-4.71308,
491,24.55,-3.73639,-4.7141,
492,24.6,-3.74519,-4.72582,
493,24.65,-3.75332,-4.72734,
494,24.7,-3.76146,-4.73782,
495,24.75,-3.76999,-4.73761,
496,24.8,-3.77839,-4.74844,
497,24.85,-3.78652,-4.75046,
498,24.9,-3.79506,-4.75895,
499,24.95,-3.80332,-4.75876,
500,25.0,-3.81159,-4.77075,
501,25.05,-3.81986,-4.76741,
502,25.1,-3.82812,-4.78003,
503,25.15,-3.83652,-4.77543,
504,25.2,-3.84479,-4.79012,
505,25.25,-3.85292,-4.78675,
506,25.3,-3.86146,-4.79815,
507,25.35,-3.86999,-4.79804,
508,25.4,-3.87812,-4.80969,
509,25.45,-3.88652,-4.80797,
510,25.5,-3.89506,-4.81879,
511,25.55,-3.90332,-4.82058,
512,25.6,-3.91146,-4.82799,
513,25.65,-3.91999,-4.8301,
514,25.7,-3.92839,-4.83751,
515,25.75,-3.93652,-4.84045,
516,25.8,-3.94492,-4.84673,
517,25.85,-3.95332,-4.84994,
518,25.9,-3.96146,-4.85516,
519,25.95,-3.96972,-4.85994,
520,26.0,-3.97812,-4.86465,
521,26.05,-3.98639,-4.86909,
522,26.1,-3.99466,-4.87292,
523,26.15,-4.00306,-4.8798,
524,26.2,-4.01146,-4.88141,
525,26.25,-4.01999,-4.88809,
526,26.3,-4.02826,-4.89116,
527,26.35,-4.03652,-4.89977,
528,26.4,-4.04506,-4.89735,
529,26.45,-4.05319,-4.90697,
530,26.5,-4.06132,-4.90649,
531,26.55,-4.06986,-4.91166,
532,26.6,-4.07826,-4.91654,
533,26.65,-4.08639,-4.92077,
534,26.7,-4.09479,-4.92192,
535,26.75,-4.10332,-4.92855,
536,26.8,-4.11146,-4.93112,
537,26.85,-4.11972,-4.9348,
538,26.9,-4.12839,-4.93838,
539,26.95,-4.13666,-4.94252,
540,27.0,-4.14479,-4.94458,
541,27.05,-4.15332,-4.94623,
542,27.1,-4.16172,-4.95599,
543,27.15,-4.16999,-4.95136,
544,27.2,-4.17826,-4.96213,
545,27.25,-4.18666,-4.95608,
546,27.3,-4.19506,-4.96812,
547,27.35,-4.20332,-4.96258,
548,27.4,-4.21146,-4.9718,
549,27.45,-4.21999,-4.96837,
550,27.5,-4.22826,-4.97889,
551,27.55,-4.23639,-4.97198,
552,27.6,-4.24479,-4.98538,
553,27.65,-4.25332,-4.98055,
554,27.7,-4.26132,-4.98693,
555,27.75,-4.26972,-4.98999,
556,27.8,-4.27839,-4.99286,
557,27.85,-4.28666,-4.99611,
558,27.9,-4.29479,-4.99719,
559,27.95,-4.30346,-5.00204,
560,28.0,-4.31172,-5.00448,
561,28.05,-4.31999,-5.00702,
562,28.1,-4.32839,-5.00682,
563,28.15,-4.33679,-5.01352,
564,28.2,-4.34492,-5.01218,
565,28.25,-4.35319,-5.01935,
566,28.3,-4.36159,-5.01408,
567,28.35,-4.36999,-5.02521,
568,28.4,-4.37826,-5.01909,
569,28.45,-4.38639,-5.02368,
570,28.5,-4.39479,-5.02831,
571,28.55,-4.40332,-5.02518,
572,28.6,-4.41146,-5.03197,
573,28.65,-4.41986,-5.0261,
574,28.7,-4.42839,-5.03535,
575,28.75,-4.43666,-5.0324,
576,28.8,-4.44479,-5.03442,
577,28.85,-4.45319,-5.03417,
578,28.9,-4.46172,-5.04052,
579,28.95,-4.46986,-5.03217,
580,29.0,-4.47812,-5.04448,
581,29.05,-4.48666,-5.03518,
582,29.1,-4.49479,-5.04383,
583,29.15,-4.50306,-5.04091,
584,29.2,-4.51146,-5.04755,
585,29.25,-4.51972,-5.04125,
586,29.3,-4.52812,-5.05049,
587,29.35,-4.53652,-5.04802,
588,29.4,-4.54479,-5.05156,
589,29.45,-4.55332,-5.05192,
590,29.5,-4.56159,-5.05752,
591,29.55,-4.56986,-5.05346,
592,29.6,-4.57839,-5.05995,
593,29.65,-4.58652,-5.05791,
594,29.7,-4.59479,-5.06258,
595,29.75,-4.60332,-5.06228,
596,29.8,-4.61172,-5.06518,
597,29.85,-4.61972,-5.06602,
598,29.9,-4.62812,-5.06648,
599,29.95,-4.63666,-5.06866,
600,30.0,-4.64466,-5.06948,
601,30.05,-4.65292,-5.06996,
602,30.1,-4.66146,-5.06974,
603,30.15,-4.66986,-5.07314,
604,30.2,-4.67812,-5.07232,
605,30.25,-4.68652,-5.07228,
606,30.3,-4.69492,-5.07073,
607,30.35,-4.70332,-5.06868,
608,30.4,-4.71159,-5.06845,
609,30.45,-4.71986,-5.06498,
610,30.5,-4.72826,-5.06438,
611,30.55,-4.73666,-5.06809,
612,30.6,-4.74479,-5.06883,
613,30.65,-4.75346,-5.07115,
614,30.7,-4.76172,-5.07345,
615,30.75,-4.76986,-5.07499,
616,30.8,-4.77826,-5.07542,
617,30.85,-4.78665,-5.07619,
618,30.9,-4.79479,-5.08034,
619,30.95,-4.80319,-5.07989,
620,31.0,-4.81172,-5.08259,
621,31.05,-4.81999,-5.08364,
622,31.1,-4.82826,-5.08547,
623,31.15,-4.83679,-5.08634,
624,31.2,-4.84505,-5.08894,
625,31.25,-4.85332,-5.08901,
626,31.3,-4.86172,-5.09156,
627,31.35,-4.86999,-5.09131,
628,31.4,-4.87825,-5.09368,
629,31.45,-4.88652,-5.09306,
630,31.5,-4.89479,-5.0963,
631,31.55,-4.90332,-5.09526,
632,31.6,-4.91145,-5.09978,
633,31.65,-4.91959,-5.0981,
634,31.7,-4.92812,-5.1014,
635,31.75,-4.93665,-5.09988,
636,31.8,-4.94492,-5.10607,
637,31.85,-4.95319,-5.10104,
638,31.9,-4.96185,-5.10714,
639,31.95,-4.97012,-5.10481,
640,32.0,-4.97812,-5.10733,
641,32.05,-4.98665,-5.10393,
642,32.1,-4.99505,-5.10961,
643,32.15,-5.00319,-5.10521,
644,32.2,-5.01145,-5.10719,
645,32.25,-5.01999,-5.1068,
646,32.3,-5.02812,-5.10813,
647,32.35,-5.03639,-5.10529,
648,32.4,-5.04492,-5.10817,
649,32.45,-5.05305,-5.103,
650,32.5,-5.06132,-5.11123,
651,32.55,-5.06985,-5.10331,
652,32.6,-5.07825,-5.10861,
653,32.65,-5.08665,-5.10973,
654,32.7,-5.09505,-5.10763,
655,32.75,-5.10319,-5.10811,
656,32.8,-5.11172,-5.10864,
657,32.85,-5.11999,-5.10942,
658,32.9,-5.12812,-5.10783,
659,32.95,-5.13665,-5.10864,
660,33.0,-5.14492,-5.10982,
661,33.05,-5.15305,-5.10737,
662,33.1,-5.16145,-5.1092,
663,33.15,-5.16999,-5.10802,
664,33.2,-5.17799,-5.11164,
665,33.25,-5.18625,-5.10532,
666,33.3,-5.19492,-5.1092,
667,33.35,-5.20319,-5.10555,
668,33.4,-5.21145,-5.10857,
669,33.45,-5.21985,-5.10379,
670,33.5,-5.22839,-5.10708,
671,33.55,-5.23665,-5.10239,
672,33.6,-5.24505,-5.10614,
673,33.65,-5.25332,-5.09985,
674,33.7,-5.26172,-5.10225,
675,33.75,-5.26999,-5.09835,
676,33.8,-5.27812,-5.10006,
677,33.85,-5.28665,-5.09471,
678,33.9,-5.29492,-5.09822,
679,33.95,-5.30305,-5.09319,
680,34.0,-5.31145,-5.0939,
681,34.05,-5.31999,-5.09149,
682,34.1,-5.32799,-5.09127,
683,34.15,-5.33625,-5.08797,
684,34.2,-5.34505,-5.09027,
685,34.25,-5.35319,-5.08831,
686,34.3,-5.36145,-5.08595,
687,34.35,-5.37012,-5.0883,
688,34.4,-5.37839,-5.0874,
689,34.45,-5.38652,-5.0851,
690,34.5,-5.39492,-5.08313,
691,34.55,-5.40319,-5.08747,
692,34.6,-5.41159,-5.08202,
693,34.65,-5.41985,-5.08534,
694,34.7,-5.42812,-5.08113,
695,34.75,-5.43665,-5.08583,
696,34.8,-5.44492,-5.07711,
697,34.85,-5.45319,-5.08087,
698,34.9,-5.46159,-5.07671,
699,34.95,-5.46999,-5.07819,
700,35.0,-5.47812,-5.07349,
701,35.05,-5.48652,-5.07752,
702,35.1,-5.49505,-5.07125,
703,35.15,-5.50332,-5.07433,
704,35.2,-5.51159,-5.06965,
705,35.25,-5.51999,-5.07075,
706,35.3,-5.52852,-5.06821,
707,35.35,-5.53652,-5.06579,
708,35.4,-5.54479,-5.04653,
709,35.45,-5.55345,-5.03809,
710,35.5,-5.56145,-5.03796,
711,35.55,-5.56972,-5.03744,
712,35.6,-5.57812,-5.03503,
713,35.65,-5.58639,-5.03504,
714,35.7,-5.59465,-5.0343,
715,35.75,-5.60319,-5.03486,
716,35.8,-5.61159,-5.03529,
717,35.85,-5.61999,-5.0343,
718,35.9,-5.62825,-5.03751,
719,35.95,-5.63652,-5.03375,
720,36.0,-5.64505,-5.03658,
721,36.05,-5.65332,-5.03429,
722,36.1,-5.66145,-5.03624,
723,36.15,-5.66999,-5.03349,
724,36.2,-5.67825,-5.03632,
725,36.25,-5.68639,-5.03226,
726,36.3,-5.69479,-5.03422,
727,36.35,-5.70332,-5.03112,
728,36.4,-5.71132,-5.03097,
729,36.45,-5.71959,-5.0309,
730,36.5,-5.72825,-5.03062,
731,36.55,-5.73652,-5.0281,
732,36.6,-5.74479,-5.02729,
733,36.65,-5.75332,-5.03024,
734,36.7,-5.76172,-5.02678,
735,36.75,-5.76985,-5.02499,
736,36.8,-5.77825,-5.02298,
737,36.85,-5.78652,-5.02477,
738,36.9,-5.79492,-5.01943,
