,Time,Extension,Load,Elastic Modulus
,(sec),(mm),(N),
,,,,
730,36.5,-6.08319,-6.54261,
731,36.55,-6.09172,-6.55061,
732,36.6,-6.09998,-6.54768,
733,36.65,-6.10839,-6.55543,
734,36.7,-6.11679,-6.55273,
735,36.75,-6.12479,-6.5614,
736,36.8,-6.13332,-6.55533,
737,36.85,-6.14172,-6.56532,
738,36.9,-6.14985,-6.56318,
739,36.95,-6.15825,-6.56543,
740,37.0,-6.16665,-6.5687,
741,37.05,-6.17479,-6.57134,
742,37.1,-6.18319,-6.57263,
743,37.15,-6.19185,-6.57596,
744,37.2,-6.19998,-6.58188,
745,37.25,-6.20812,-6.5811,
746,37.3,-6.21692,-6.58575,
747,37.35,-6.22505,-6.58825,
748,37.4,-6.23318,-6.59094,
749,37.45,-6.24172,-6.59287,
750,37.5,-6.25012,-6.59571,
751,37.55,-6.25825,-6.59924,
752,37.6,-6.26665,-6.60053,
753,37.65,-6.27492,-6.60422,
754,37.7,-6.28332,-6.60449,
755,37.75,-6.29158,-6.60853,
756,37.8,-6.29985,-6.61091,
757,37.85,-6.30825,-6.61413,
758,37.9,-6.31678,-6.61507,
759,37.95,-6.32492,-6.62217,
760,38.0,-6.33332,-6.61997,
761,38.05,-6.34172,-6.62606,
762,38.1,-6.34998,-6.62735,
763,38.15,-6.35825,-6.6308,
764,38.2,-6.36678,-6.6321,
765,38.25,-6.37505,-6.63712,
766,38.3,-6.38332,-6.63828,
767,38.35,-6.39158,-6.64096,
768,38.4,-6.39998,-6.64232,
769,38.45,-6.40812,-6.64844,
770,38.5,-6.41638,-6.64543,
771,38.55,-6.42478,-6.65341,
772,38.6,-6.43292,-6.65251,
773,38.65,-6.44132,-6.65396,
774,38.7,-6.44985,-6.66364,
775,38.75,-6.45825,-6.65957,
776,38.8,-6.46665,-6.66925,
777,38.85,-6.47505,-6.66773,
778,38.9,-6.48332,-6.67274,
779,38.95,-6.49172,-6.67502,
780,39.0,-6.49998,-6.67858,
781,39.05,-6.50812,-6.67856,
782,39.1,-6.51665,-6.68376,
783,39.15,-6.52505,-6.68568,
784,39.2,-6.53318,-6.68883,
785,39.25,-6.54158,-6.69265,
786,39.3,-6.54998,-6.69016,
787,39.35,-6.55812,-6.70148,
788,39.4,-6.56638,-6.69337,
789,39.45,-6.57492,-6.70411,
790,39.5,-6.58318,-6.70012,
791,39.55,-6.59158,-6.71049,
792,39.6,-6.60012,-6.70418,
793,39.65,-6.60838,-6.71693,
794,39.7,-6.61665,-6.70651,
795,39.75,-6.62518,-6.72472,
796,39.8,-6.63345,-6.70835,
797,39.85,-6.64172,-6.72894,
798,39.9,-6.65012,-6.7129,
799,39.95,-6.65812,-6.72947,
800,40.0,-6.66665,-6.71718,
801,40.05,-6.67505,-6.73273,
802,40.1,-6.68305,-6.72022,
803,40.15,-6.69158,-6.73615,
804,40.2,-6.69998,-6.72165,
805,40.25,-6.70812,-6.7386,
806,40.3,-6.71652,-6.72606,
807,40.35,-6.72518,-6.74127,
808,40.4,-6.73332,-6.73107,
809,40.45,-6.74145,-6.74215,
810,40.5,-6.75012,-6.73325,
811,40.55,-6.75825,-6.74448,
812,40.6,-6.76652,-6.73572,
813,40.65,-6.77505,-6.74352,
814,40.7,-6.78345,-6.74257,
815,40.75,-6.79158,-6.74006,
816,40.8,-6.79998,-6.74688,
817,40.85,-6.80825,-6.73916,
818,40.9,-6.81665,-6.74757,
819,40.95,-6.82492,-6.73938,
820,41.0,-6.83305,-6.74887,
821,41.05,-6.84158,-6.73855,
822,41.1,-6.85012,-6.75102,
823,41.15,-6.85825,-6.74295,
824,41.2,-6.86665,-6.74969,
825,41.25,-6.87518,-6.74599,
826,41.3,-6.88345,-6.75108,
827,41.35,-6.89158,-6.74793,
828,41.4,-6.90012,-6.75061,
829,41.45,-6.90838,-6.75162,
830,41.5,-6.91652,-6.74565,
831,41.55,-6.92492,-6.75753,
832,41.6,-6.93345,-6.74327,
833,41.65,-6.94145,-6.75984,
834,41.7,-6.94972,-6.74552,
835,41.75,-6.95825,-6.75688,
836,41.8,-6.96652,-6.74979,
837,41.85,-6.97478,-6.75698,
838,41.9,-6.98332,-6.75123,
839,41.95,-6.99172,-6.7611,
840,42.0,-6.99998,-6.74957,
841,42.05,-7.00838,-6.76741,
842,42.1,-7.01665,-6.74784,
843,42.15,-7.02518,-6.76551,
844,42.2,-7.03332,-6.75597,
845,42.25,-7.04158,-6.76055,
846,42.3,-7.05012,-6.75737,
847,42.35,-7.05838,-6.76228,
848,42.4,-7.06638,-6.75854,
849,42.45,-7.07478,-6.76098,
850,42.5,-7.08332,-6.76105,
851,42.55,-7.09132,-6.76074,
852,42.6,-7.09958,-6.76444,
853,42.65,-7.10825,-6.75857,
854,42.7,-7.11665,-6.76854,
855,42.75,-7.12492,-6.76093,
856,42.8,-7.13345,-6.77252,
857,42.85,-7.14185,-6.76168,
858,42.9,-7.14998,-6.77608,
859,42.95,-7.15838,-6.76433,
860,43.0,-7.16678,-6.77711,
861,43.05,-7.17505,-6.76765,
862,43.1,-7.18332,-6.7766,
863,43.15,-7.19145,-6.77271,
864,43.2,-7.19998,-6.77604,
865,43.25,-7.20838,-6.77686,
866,43.3,-7.21652,-6.78059,
867,43.35,-7.22492,-6.77839,
868,43.4,-7.23332,-6.7818,
869,43.45,-7.24145,-6.7814,
870,43.5,-7.24985,-6.7845,
871,43.55,-7.25852,-6.78508,
872,43.6,-7.26665,-6.78499,
873,43.65,-7.27492,-6.79249,
874,43.7,-7.28345,-6.7828,
875,43.75,-7.29172,-6.79801,
876,43.8,-7.29998,-6.78535,
877,43.85,-7.30838,-6.79865,
878,43.9,-7.31678,-6.79017,
879,43.95,-7.32492,-6.8026,
880,44.0,-7.33318,-6.78934,
881,44.05,-7.34158,-6.80429,
882,44.1,-7.34998,-6.79573,
883,44.15,-7.35825,-6.80338,
884,44.2,-7.36638,-6.80067,
885,44.25,-7.37492,-6.80518,
886,44.3,-7.38332,-6.80557,
887,44.35,-7.39158,-6.8109,
888,44.4,-7.39998,-6.80768,
889,44.45,-7.40852,-6.81402,
890,44.5,-7.41665,-6.81428,
891,44.55,-7.42478,-6.81742,
892,44.6,-7.43332,-6.81544,
893,44.65,-7.44172,-6.8219,
894,44.7,-7.44985,-6.82478,
895,44.75,-7.45811,-6.82102,
896,44.8,-7.46665,-6.83124,
897,44.85,-7.47478,-6.82626,
898,44.9,-7.48305,-6.83386,
899,44.95,-7.49158,-6.8317,
900,45.0,-7.49985,-6.83995,
901,45.05,-7.50811,-6.83578,
902,45.1,-7.51651,-6.84512,
903,45.15,-7.52505,-6.84231,
904,45.2,-7.53332,-6.84731,
905,45.25,-7.54171,-6.85361,
906,45.3,-7.54998,-6.84911,
907,45.35,-7.55851,-6.8587,
908,45.4,-7.56678,-6.85677,
909,45.45,-7.57478,-6.86143,
910,45.5,-7.58332,-6.85961,
911,45.55,-7.59171,-6.86834,
912,45.6,-7.59985,-6.86673,
913,45.65,-7.60811,-6.87216,
914,45.7,-7.61665,-6.87109,
915,45.75,-7.62478,-6.88156,
916,45.8,-7.63305,-6.87397,
917,45.85,-7.64171,-6.88595,
918,45.9,-7.64998,-6.88011,
919,45.95,-7.65811,-6.8904,
920,46.0,-7.66665,-6.88697,
921,46.05,-7.67505,-6.89467,
922,46.1,-7.68331,-6.89262,
923,46.15,-7.69171,-6.90011,
924,46.2,-7.70011,-6.89883,
925,46.25,-7.70838,-6.90518,
926,46.3,-7.71678,-6.9055,
927,46.35,-7.72491,-6.90967,
928,46.4,-7.73345,-6.91035,
929,46.45,-7.74171,-6.9147,
930,46.5,-7.74971,-6.91597,
931,46.55,-7.75825,-6.91666,
932,46.6,-7.76665,-6.92043,
933,46.65,-7.77478,-6.92204,
934,46.7,-7.78305,-6.92241,
935,46.75,-7.79171,-6.92698,
936,46.8,-7.79985,-6.92767,
937,46.85,-7.80811,-6.9311,
938,46.9,-7.81678,-6.93099,
939,46.95,-7.82505,-6.93506,
940,47.0,-7.83318,-6.9346,
941,47.05,-7.84158,-6.93584,
942,47.1,-7.84998,-6.93812,
943,47.15,-7.85825,-6.93906,
944,47.2,-7.86665,-6.94042,
945,47.25,-7.87505,-6.94256,
946,47.3,-7.88345,-6.94363,
947,47.35,-7.89171,-6.94652,
948,47.4,-7.89985,-6.94727,
949,47.45,-7.90838,-6.94794,
950,47.5,-7.91678,-6.94953,
951,47.55,-7.92491,-6.95244,
952,47.6,-7.93331,-6.95236,
953,47.65,-7.94185,-6.95296,
954,47.7,-7.94998,-6.95589,
955,47.75,-7.95825,-6.95637,
956,47.8,-7.96678,-6.95662,
957,47.85,-7.97518,-6.96025,
958,47.9,-7.98318,-6.95971,
959,47.95,-7.99158,-6.96143,
960,48.0,-8.00011,-6.96187,
961,48.05,-8.00825,-6.96489,
962,48.1,-8.01638,-6.96352,
963,48.15,-8.02478,-6.96504,
964,48.2,-8.03291,-6.96506,
965,48.25,-8.04131,-6.9668,
966,48.3,-8.04971,-6.96829,
967,48.35,-8.05825,-6.97044,
968,48.4,-8.06651,-6.97217,
969,48.45,-8.07478,-6.97469,
970,48.5,-8.08318,-6.97389,
971,48.55,-8.09158,-6.97711,
972,48.6,-8.09998,-6.97959,
973,48.65,-8.10811,-6.98094,
974,48.7,-8.11665,-6.98179,
975,48.75,-8.12505,-6.98616,
976,48.8,-8.13318,-6.98612,
977,48.85,-8.14158,-6.98736,
978,48.9,-8.14998,-6.98944,
979,48.95,-8.15811,-6.99188,
980,49.0,-8.16625,-6.99109,
981,49.05,-8.17505,-6.99335,
982,49.1,-8.18331,-6.99541,
983,49.15,-8.19171,-6.99853,
984,49.2,-8.20011,-6.99939,
985,49.25,-8.20851,-7.00225,
986,49.3,-8.21678,-7.00276,
987,49.35,-8.22505,-7.00616,
988,49.4,-8.23345,-7.00536,
989,49.45,-8.24185,-7.00923,
990,49.5,-8.25011,-7.00837,
991,49.55,-8.25811,-7.01107,
992,49.6,-8.26665,-7.01041,
993,49.65,-8.27491,-7.01367,
994,49.7,-8.28305,-7.01423,
995,49.75,-8.29158,-7.01702,
996,49.8,-8.30011,-7.02002,
997,49.85,-8.30811,-7.02305,
998,49.9,-8.31651,-7.02189,
999,49.95,-8.32518,-7.0264,
1000,50.0,-8.33345,-7.02874,
1001,50.05,-8.34158,-7.02865,
1002,50.1,-8.35025,-7.0304,
1003,50.15,-8.35838,-7.03341,
1004,50.2,-8.36665,-7.03423,
1005,50.25,-8.37518,-7.0353,
1006,50.3,-8.38358,-7.03787,
1007,50.35,-8.39158,-7.03932,
1008,50.4,-8.39998,-7.03915,
1009,50.45,-8.40825,-7.04101,
1010,50.5,-8.41665,-7.04321,
1011,50.55,-8.42491,-7.04504,
1012,50.6,-8.43305,-7.04728,
1013,50.65,-8.44158,-7.0456,
1014,50.7,-8.44998,-7.05237,
1015,50.75,-8.45811,-7.05198,
1016,50.8,-8.46651,-7.05403,
1017,50.85,-8.47505,-7.05538,
1018,50.9,-8.48331,-7.0595,
1019,50.95,-8.49145,-7.05827,
1020,51.0,-8.49985,-7.06021,
1021,51.05,-8.50838,-7.06295,
1022,51.1,-8.51665,-7.06507,
1023,51.15,-8.52491,-7.06667,
1024,51.2,-8.53345,-7.06951,
1025,51.25,-8.54145,-7.0702,
1026,51.3,-8.54971,-7.06931,
1027,51.35,-8.55825,-7.07289,
1028,51.4,-8.56638,-7.07136,
1029,51.45,-8.57465,-7.07496,
1030,51.5,-8.58305,-7.07297,
1031,51.55,-8.59158,-7.07909,
1032,51.6,-8.59998,-7.07841,
1033,51.65,-8.60825,-7.08397,
1034,51.7,-8.61651,-7.07967,
1035,51.75,-8.62491,-7.08729,
1036,51.8,-8.63318,-7.08463,
1037,51.85,-8.64145,-7.09053,
1038,51.9,-8.64998,-7.08537,
1039,51.95,-8.65838,-7.09809,
1040,52.0,-8.66651,-7.0917,
1041,52.05,-8.67505,-7.10039,
1042,52.1,-8.68358,-7.09571,
1043,52.15,-8.69171,-7.10738,
1044,52.2,-8.69985,-7.09851,
1045,52.25,-8.70838,-7.10736,
1046,52.3,-8.71678,-7.10356,
1047,52.35,-8.72505,-7.11169,
1048,52.4,-8.73345,-7.10624,
1049,52.45,-8.74171,-7.1158,
1050,52.5,-8.75011,-7.11152,
1051,52.55,-8.75838,-7.11811,
1052,52.6,-8.76678,-7.11459,
1053,52.65,-8.77518,-7.12146,
1054,52.7,-8.78345,-7.11953,
1055,52.75,-8.79158,-7.12339,
1056,52.8,-8.80011,-7.12118,
1057,52.85,-8.80851,-7.12718,
1058,52.9,-8.81638,-7.12581,
1059,52.95,-8.82491,-7.12668,
1060,53.0,-8.83345,-7.12907,
1061,53.05,-8.84145,-7.13289,
1062,53.1,-8.84985,-7.13319,
1063,53.15,-8.85851,-7.13714,
1064,53.2,-8.86678,-7.14076,
1065,53.25,-8.87491,-7.14163,
1066,53.3,-8.88345,-7.14328,
1067,53.35,-8.89171,-7.14612,
1068,53.4,-8.89998,-7.14778,
1069,53.45,-8.90838,-7.15003,
1070,53.5,-8.91678,-7.15129,
1071,53.55,-8.92504,-7.15397,
1072,53.6,-8.93331,-7.15582,
1073,53.65,-8.94158,-7.15619,
1074,53.7,-8.94998,-7.15686,
1075,53.75,-8.95824,-7.16052,
1076,53.8,-8.96638,-7.16171,
1077,53.85,-8.97491,-7.16391,
1078,53.9,-8.98345,-7.16738,
1079,53.95,-8.99158,-7.17092,
1080,54.0,-8.99985,-7.17032,
1081,54.05,-9.00838,-7.17235,
1082,54.1,-9.01665,-7.17555,
1083,54.15,-9.02491,-7.17614,
1084,54.2,-9.03331,-7.17805,
1085,54.25,-9.04171,-7.18198,
1086,54.3,-9.04984,-7.18327,
1087,54.35,-9.05811,-7.18431,
1088,54.4,-9.06665,-7.18825,
1089,54.45,-9.07465,-7.18897,
1090,54.5,-9.08304,-7.19204,
1091,54.55,-9.09158,-7.19532,
1092,54.6,-9.09984,-7.19988,
1093,54.65,-9.10811,-7.19786,
1094,54.7,-9.11664,-7.20736,
1095,54.75,-9.12491,-7.20291,
1096,54.8,-9.13331,-7.2116,
1097,54.85,-9.14158,-7.20867,
1098,54.9,-9.14998,-7.21566,
1099,54.95,-9.15838,-7.21308,
1100,55.0,-9.16664,-7.22111,
1101,55.05,-9.17478,-7.21951,
1102,55.1,-9.18331,-7.22348,
1103,55.15,-9.19171,-7.22593,
1104,55.2,-9.19984,-7.22848,
1105,55.25,-9.20824,-7.23047,
1106,55.3,-9.21678,-7.23406,
1107,55.35,-9.22491,-7.23546,
1108,55.4,-9.23304,-7.23673,
1109,55.45,-9.24158,-7.24091,
1110,55.5,-9.24971,-7.24274,
1111,55.55,-9.25798,-7.24619,
1112,55.6,-9.26651,-7.24723,
1113,55.65,-9.27504,-7.25439,
1114,55.7,-9.28344,-7.25448,
1115,55.75,-9.29184,-7.26068,
1116,55.8,-9.30011,-7.26014,
1117,55.85,-9.30838,-7.26507,
1118,55.9,-9.31664,-7.2648,
1119,55.95,-9.32478,-7.26978,
1120,56.0,-9.33331,-7.26822,
1121,56.05,-9.34158,-7.27502,
1122,56.1,-9.34971,-7.27352,
1123,56.15,-9.35811,-7.27752,
1124,56.2,-9.36651,-7.27836,
1125,56.25,-9.37464,-7.28461,
1126,56.3,-9.38318,-7.28457,
1127,56.35,-9.39184,-7.29178,
1128,56.4,-9.40011,-7.29364,
1129,56.45,-9.40824,-7.29623,
1130,56.5,-9.41678,-7.298,
1131,56.55,-9.42518,-7.30082,
1132,56.6,-9.43331,-7.30338,
1133,56.65,-9.44171,-7.30473,
1134,56.7,-9.45011,-7.30775,
1135,56.75,-9.45838,-7.30916,
1136,56.8,-9.46664,-7.31114,
1137,56.85,-9.47491,-7.31359,
1138,56.9,-9.48331,-7.31416,
1139,56.95,-9.49158,-7.31892,
1140,57.0,-9.49984,-7.32051,
1141,57.05,-9.50824,-7.32099,
1142,57.1,-9.51664,-7.3263,
1143,57.15,-9.52491,-7.32751,
1144,57.2,-9.53331,-7.32934,
1145,57.25,-9.54171,-7.3301,
1146,57.3,-9.54984,-7.33503,
1147,57.35,-9.55798,-7.33243,
1148,57.4,-9.56651,-7.33416,
1149,57.45,-9.57504,-7.33792,
1150,57.5,-9.58318,-7.33877,
1151,57.55,-9.59144,-7.3376,
1152,57.6,-9.59998,-7.34091,
1153,57.65,-9.60824,-7.34208,
1154,57.7,-9.61651,-7.34348,
1155,57.75,-9.62491,-7.34446,
1156,57.8,-9.63318,-7.34494,
1157,57.85,-9.64131,-7.34565,
1158,57.9,-9.64971,-7.34555,
1159,57.95,-9.65824,-7.34763,
1160,58.0,-9.66651,-7.34984,
1161,58.05,-9.67491,-7.35217,
1162,58.1,-9.68331,-7.35165,
1163,58.15,-9.69171,-7.35367,
1164,58.2,-9.70011,-7.3565,
1165,58.25,-9.70838,-7.35654,
1166,58.3,-9.71691,-7.35824,
1167,58.35,-9.72518,-7.35963,
1168,58.4,-9.73318,-7.36036,
1169,58.45,-9.74144,-7.35844,
1170,58.5,-9.74998,-7.36154,
1171,58.55,-9.75811,-7.36288,
1172,58.6,-9.76638,-7.36272,
1173,58.65,-9.77504,-7.36476,
1174,58.7,-9.78331,-7.36643,
1175,58.75,-9.79158,-7.3687,
1176,58.8,-9.80011,-7.36959,
1177,58.85,-9.80838,-7.3723,
1178,58.9,-9.81664,-7.37179,
1179,58.95,-9.82491,-7.37417,
1180,59.0,-9.83318,-7.37426,
1181,59.05,-9.84171,-7.3763,
1182,59.1,-9.85011,-7.37915,
1183,59.15,-9.85824,-7.37972,
1184,59.2,-9.86678,-7.37955,
1185,59.25,-9.87518,-7.38321,
1186,59.3,-9.88304,-7.3827,
1187,59.35,-9.89144,-7.38333,
1188,59.4,-9.89984,-7.38374,
1189,59.45,-9.90784,-7.38574,
1190,59.5,-9.91624,-7.38639,
1191,59.55,-9.92491,-7.38947,
1192,59.6,-9.93318,-7.39319,
1193,59.65,-9.94144,-7.39207,
1194,59.7,-9.95011,-7.39445,
1195,59.75,-9.95838,-7.39599,
1196,59.8,-9.96664,-7.39685,
1197,59.85,-9.97504,-7.39709,
1198,59.9,-9.98344,-7.39914,
1199,59.95,-9.99171,-7.39936,
1200,60.0,-9.99998,-7.40042,
1201,60.05,-10.00824,-7.40038,
1202,60.1,-10.01664,-7.40124,
1203,60.15,-10.02504,-7.40234,
1204,60.2,-10.03318,-7.40325,
1205,60.25,-10.04171,-7.40317,
1206,60.3,-10.05024,-7.40551,
1207,60.35,-10.05824,-7.40621,
1208,60.4,-10.06664,-7.40503,
1209,60.45,-10.07518,-7.40692,
1210,60.5,-10.08344,-7.40962,
1211,60.55,-10.09158,-7.40786,
1212,60.6,-10.10011,-7.40881,
1213,60.65,-10.10851,-7.40889,
1214,60.7,-10.11664,-7.40907,
1215,60.75,-10.12491,-7.40765,
1216,60.8,-10.13331,-7.40946,
1217,60.85,-10.14144,-7.40945,
1218,60.9,-10.14971,-7.4097,
1219,60.95,-10.15824,-7.41173,
1220,61.0,-10.16651,-7.41075,
1221,61.05,-10.17478,-7.41186,
1222,61.1,-10.18318,-7.41158,
1223,61.15,-10.19158,-7.41108,
1224,61.2,-10.19998,-7.41171,
1225,61.25,-10.20824,-7.41151,
1226,61.3,-10.21651,-7.41217,
1227,61.35,-10.22504,-7.41221,
1228,61.4,-10.23344,-7.41389,
1229,61.45,-10.24158,-7.41323,
1230,61.5,-10.24998,-7.41249,
1231,61.55,-10.25837,-7.41479,
1232,61.6,-10.26651,-7.4136,
1233,61.65,-10.27491,-7.41405,
1234,61.7,-10.28331,-7.41406,
1235,61.75,-10.29158,-7.4157,
1236,61.8,-10.29984,-7.41542,
1237,61.85,-10.30837,-7.41702,
1238,61.9,-10.31664,-7.41881,
1239,61.95,-10.32478,-7.41834,
1240,62.0,-10.33331,-7.41931,
1241,62.05,-10.34171,-7.42098,
1242,62.1,-10.34997,-7.42147,
1243,62.15,-10.35837,-7.42383,
1244,62.2,-10.36678,-7.42435,
1245,62.25,-10.37504,-7.42624,
1246,62.3,-10.38344,-7.42763,
1247,62.35,-10.39157,-7.4289,
1248,62.4,-10.40011,-7.43,
1249,62.45,-10.40837,-7.43205,
1250,62.5,-10.41637,-7.43215,
1251,62.55,-10.42491,-7.43204,
1252,62.6,-10.43331,-7.43663,
1253,62.65,-10.44144,-7.43669,
1254,62.7,-10.44984,-7.43847,
1255,62.75,-10.45851,-7.4424,
1256,62.8,-10.46664,-7.44472,
1257,62.85,-10.47477,-7.44518,
1258,62.9,-10.48331,-7.44776,
1259,62.95,-10.49157,-7.45128,
1260,63.0,-10.49984,-7.45132,
1261,63.05,-10.50851,-7.4551,
1262,63.1,-10.51677,-7.45847,
1263,63.15,-10.52504,-7.46039,
1264,63.2,-10.53331,-7.46202,
1265,63.25,-10.54171,-7.4666,
1266,63.3,-10.55011,-7.46801,
1267,63.35,-10.55837,-7.47172,
1268,63.4,-10.56651,-7.47329,
1269,63.45,-10.57491,-7.47629,
1270,63.5,-10.58331,-7.47913,
1271,63.55,-10.59157,-7.4833,
1272,63.6,-10.59984,-7.48506,
1273,63.65,-10.60851,-7.48877,
1274,63.7,-10.61664,-7.49267,
1275,63.75,-10.62491,-7.49439,
1276,63.8,-10.63344,-7.49664,
1277,63.85,-10.64171,-7.50138,
1278,63.9,-10.64984,-7.50296,
1279,63.95,-10.65824,-7.50469,
1280,64.0,-10.66664,-7.50788,
1281,64.05,-10.67477,-7.51008,
1282,64.10001,-10.68304,-7.51264,
1283,64.15,-10.69157,-7.51612,
1284,64.2,-10.69997,-7.51824,
1285,64.25,-10.70824,-7.51897,
1286,64.3,-10.71664,-7.52105,
1287,64.35001,-10.72504,-7.52265,
1288,64.4,-10.73331,-7.52505,
1289,64.45,-10.74157,-7.52689,
1290,64.5,-10.74984,-7.5282,
1291,64.55,-10.75837,-7.5323,
1292,64.60001,-10.76664,-7.53552,
1293,64.65,-10.77491,-7.53645,
1294,64.7,-10.78331,-7.53852,
1295,64.75,-10.79171,-7.54258,
1296,64.8,-10.79984,-7.54265,
1297,64.85001,-10.80811,-7.5433,
1298,64.9,-10.81664,-7.54665,
1299,64.95,-10.82477,-7.54724,
1300,65.0,-10.83291,-7.54851,
1301,65.05,-10.84157,-7.55063,
1302,65.10001,-10.84997,-7.55534,
1303,65.15,-10.85824,-7.55746,
1304,65.2,-10.86677,-7.56023,
1305,65.25,-10.87504,-7.56268,
1306,65.3,-10.88331,-7.56399,
1307,65.35001,-10.89171,-7.56527,
1308,65.4,-10.89997,-7.56773,
1309,65.45,-10.90837,-7.56908,
1310,65.5,-10.91677,-7.57201,
1311,65.55,-10.92477,-7.57232,
1312,65.60001,-10.93331,-7.57296,
1313,65.65,-10.94171,-7.57647,
1314,65.70001,-10.94971,-7.57654,
1315,65.75,-10.95824,-7.57787,
1316,65.8,-10.96677,-7.58036,
1317,65.85001,-10.97477,-7.58276,
1318,65.9,-10.98304,-7.5815,
1319,65.95001,-10.99184,-7.58422,
1320,66.0,-10.99997,-7.58754,
1321,66.05,-11.00824,-7.58708,
1322,66.10001,-11.01691,-7.58836,
1323,66.15,-11.02517,-7.59225,
1324,66.20001,-11.03344,-7.59163,
1325,66.25,-11.04171,-7.59419,
1326,66.3,-11.05011,-7.59441,
1327,66.35001,-11.05824,-7.59539,
1328,66.4,-11.06664,-7.59543,
1329,66.45001,-11.07491,-7.59783,
1330,66.5,-11.08331,-7.59784,
1331,66.55,-11.09157,-7.601,
1332,66.60001,-11.09971,-7.60148,
1333,66.65,-11.10824,-7.60288,
1334,66.70001,-11.11677,-7.6061,
1335,66.75,-11.12491,-7.60902,
1336,66.8,-11.13317,-7.60845,
1337,66.85001,-11.14171,-7.60927,
1338,66.9,-11.14997,-7.61222,
1339,66.95001,-11.15811,-7.61191,
1340,67.0,-11.16664,-7.61328,
1341,67.05,-11.17517,-7.61675,
1342,67.10001,-11.18331,-7.6173,
1343,67.15,-11.19171,-7.61824,
1344,67.20001,-11.20024,-7.61994,
1345,67.25,-11.20837,-7.62048,
1346,67.3,-11.21651,-7.61974,
1347,67.35001,-11.22491,-7.61974,
1348,67.4,-11.23317,-7.6189,
1349,67.45001,-11.24131,-7.6193,
1350,67.5,-11.24984,-7.62093,
1351,67.55,-11.25824,-7.62157,
1352,67.60001,-11.26664,-7.62358,
1353,67.65,-11.27491,-7.62543,
1354,67.70001,-11.28331,-7.62352,
1355,67.75,-11.29171,-7.62609,
1356,67.8,-11.29997,-7.62428,
1357,67.85001,-11.30824,-7.62529,
1358,67.9,-11.31677,-7.62445,
1359,67.95001,-11.32517,-7.62742,
1360,68.0,-11.33317,-7.62541,
1361,68.05,-11.34157,-7.62555,
1362,68.10001,-11.34997,-7.62735,
1363,68.15,-11.35811,-7.62704,
1364,68.20001,-11.36637,-7.62537,
1365,68.25,-11.37504,-7.62761,
1366,68.3,-11.38317,-7.62713,
1367,68.35001,-11.39144,-7.62774,
1368,68.4,-11.39997,-7.62654,
1369,68.45001,-11.40837,-7.62898,
1370,68.5,-11.41664,-7.62838,
1371,68.55,-11.42504,-7.62905,
1372,68.60001,-11.43331,-7.62886,
1373,68.65,-11.44171,-7.62862,
1374,68.70001,-11.45011,-7.62987,
1375,68.75,-11.45824,-7.62886,
1376,68.8,-11.46677,-7.62793,
1377,68.85001,-11.47504,-7.62981,
1378,68.9,-11.48304,-7.62781,
1379,68.95001,-11.49157,-7.62764,
1380,69.0,-11.49997,-7.62886,
1381,69.05,-11.50811,-7.62863,
1382,69.10001,-11.5165,-7.62854,
1383,69.15,-11.52517,-7.62984,
1384,69.20001,-11.53331,-7.63091,
1385,69.25,-11.54157,-7.62609,
1386,69.3,-11.55024,-7.62774,
1387,69.35001,-11.5585,-7.62903,
1388,69.4,-11.56664,-7.62743,
1389,69.45001,-11.57517,-7.62808,
1390,69.5,-11.58357,-7.62817,
1391,69.55,-11.59157,-7.62651,
1392,69.60001,-11.59997,-7.62644,
1393,69.65,-11.60824,-7.62709,
1394,69.70001,-11.61664,-7.62604,
1395,69.75,-11.62491,-7.62778,
1396,69.8,-11.63304,-7.62708,
1397,69.85001,-11.64157,-7.627,
1398,69.9,-11.64997,-7.62923,
1399,69.95001,-11.65824,-7.63109,
1400,70.0,-11.66664,-7.62924,
1401,70.05,-11.67504,-7.62907,
1402,70.10001,-11.68344,-7.63133,
1403,70.15,-11.69157,-7.63089,
1404,70.20001,-11.7001,-7.63185,
1405,70.25,-11.7085,-7.63479,
1406,70.3,-11.71664,-7.63431,
1407,70.35001,-11.72477,-7.63495,
1408,70.4,-11.73317,-7.63432,
1409,70.45001,-11.7413,-7.63389,
1410,70.5,-11.74944,-7.6329,
1411,70.55,-11.7581,-7.63612,
1412,70.60001,-11.7665,-7.6367,
1413,70.65,-11.77477,-7.63929,
1414,70.70001,-11.78317,-7.64113,
1415,70.75,-11.79157,-7.64163,
1416,70.8,-11.79984,-7.64478,
1417,70.85001,-11.8081,-7.64671,
1418,70.9,-11.81637,-7.64682,
1419,70.95001,-11.82504,-7.64888,
1420,71.0,-11.8333,-7.65257,
1421,71.05,-11.84157,-7.65392,
1422,71.10001,-11.8501,-7.65525,
1423,71.15,-11.85837,-7.65953,
1424,71.20001,-11.8665,-7.65801,
1425,71.25,-11.8749,-7.65947,
1426,71.3,-11.8833,-7.66184,
1427,71.35001,-11.89144,-7.66473,
1428,71.4,-11.8997,-7.66266,
1429,71.45001,-11.90837,-7.66729,
1430,71.5,-11.9165,-7.67001,
1431,71.55,-11.9249,-7.67262,
1432,71.60001,-11.93344,-7.67418,
1433,71.65,-11.9417,-7.67818,
1434,71.70001,-11.9501,-7.6778,
1435,71.75,-11.95837,-7.6831,
1436,71.8,-11.96677,-7.6834,
1437,71.85001,-11.97517,-7.68887,
