,Time,Extension,Load,Elastic Modulus
147,7.35,-1.22493,-1.51543,
148,7.4,-1.2332,-1.52338,
149,7.45,-1.24173,-1.53883,
150,7.5,-1.25013,-1.5496,
151,7.55,-1.25826,-1.56332,
152,7.6,-1.26666,-1.57318,
153,7.65,-1.2752,-1.58728,
154,7.7,-1.2832,-1.59937,
155,7.75,-1.29146,-1.61056,
156,7.8,-1.3,-1.62259,
157,7.85,-1.30813,-1.63454,
158,7.9,-1.3164,-1.64722,
159,7.95,-1.3248,-1.66025,
160,8.0,-1.33306,-1.67489,
161,8.05,-1.34133,-1.68183,
162,8.1,-1.34973,-1.68716,
163,8.15,-1.35813,-1.69289,
164,8.2,-1.36653,-1.69506,
165,8.25,-1.37493,-1.69527,
166,8.3,-1.38306,-1.70097,
167,8.35,-1.39173,-1.71139,
168,8.4,-1.40013,-1.71999,
169,8.45,-1.40813,-1.72896,
170,8.5,-1.41653,-1.74127,
171,8.55,-1.42506,-1.75746,
172,8.6,-1.43306,-1.76763,
173,8.65,-1.44133,-1.77959,
174,8.7,-1.45,-1.79155,
175,8.75,-1.45813,-1.80359,
176,8.8,-1.46626,-1.81405,
177,8.85,-1.4748,-1.82767,
178,8.9,-1.4832,-1.84218,
179,8.95,-1.4916,-1.8529,
180,9.0,-1.5,-1.86588,
181,9.05,-1.50853,-1.87807,
182,9.1,-1.51666,-1.88972,
183,9.15,-1.52506,-1.90037,
184,9.2,-1.53333,-1.91084,
185,9.25,-1.54173,-1.92076,
186,9.3,-1.55,-1.93229,
187,9.35,-1.55813,-1.94365,
188,9.4,-1.56666,-1.95782,
189,9.45,-1.57506,-1.96909,
190,9.5,-1.58306,-1.98351,
191,9.55,-1.59146,-1.99414,
192,9.6,-1.6,-2.00781,
193,9.65,-1.60813,-2.02029,
194,9.7,-1.6164,-2.0299,
195,9.75,-1.62493,-2.04473,
196,9.8,-1.63333,-2.05477,
197,9.85,-1.64146,-2.06855,
198,9.9,-1.65,-2.07804,
199,9.95,-1.65853,-2.0912,
200,10.0,-1.66653,-2.10026,
201,10.05,-1.6748,-2.113,
202,10.1,-1.6832,-2.12224,
203,10.15,-1.69146,-2.13508,
204,10.2,-1.69973,-2.14328,
205,10.25,-1.708,-2.15634,
206,10.3,-1.71653,-2.16527,
207,10.35,-1.72493,-2.17831,
208,10.4,-1.7332,-2.18824,
209,10.45,-1.74146,-2.19935,
210,10.5,-1.75,-2.20972,
211,10.55,-1.7584,-2.22098,
212,10.6,-1.76653,-2.2274,
213,10.65,-1.77506,-2.22517,
214,10.7,-1.78346,-2.22063,
215,10.75,-1.7916,-2.2264,
216,10.8,-1.8,-2.22032,
217,10.85,-1.80853,-2.22258,
218,10.9,-1.81666,-2.23062,
219,10.95,-1.8248,-2.23139,
220,11.0,-1.83333,-2.23586,
221,11.05,-1.8416,-2.24652,
222,11.1,-1.84973,-2.25889,
223,11.15,-1.85813,-2.27371,
224,11.2,-1.86653,-2.28297,
225,11.25,-1.87466,-2.29908,
226,11.3,-1.8832,-2.30782,
227,11.35,-1.89146,-2.32367,
228,11.4,-1.89986,-2.33068,
229,11.45,-1.90826,-2.34639,
230,11.5,-1.91653,-2.35412,
231,11.55,-1.92506,-2.36672,
232,11.6,-1.93333,-2.37574,
233,11.65,-1.94146,-2.38758,
234,11.7,-1.94973,-2.39527,
235,11.75,-1.9584,-2.40759,
236,11.8,-1.9664,-2.41466,
237,11.85,-1.97466,-2.42687,
238,11.9,-1.98333,-2.43464,
239,11.95,-1.99146,-2.44715,
240,12.0,-1.9996,-2.45436,
241,12.05,-2.00813,-2.46585,
242,12.1,-2.01653,-2.47619,
243,12.15,-2.0248,-2.48455,
244,12.2,-2.03319,-2.49617,
245,12.25,-2.04173,-2.50443,
246,12.3,-2.05,-2.51374,
247,12.35,-2.05826,-2.52286,
248,12.4,-2.06666,-2.53238,
249,12.45,-2.07506,-2.53972,
250,12.5,-2.08333,-2.54884,
251,12.55,-2.09146,-2.55401,
252,12.6,-2.09986,-2.56411,
253,12.65,-2.10826,-2.57291,
254,12.7,-2.11639,-2.58438,
255,12.75,-2.12479,-2.59242,
256,12.8,-2.13333,-2.60393,
257,12.85,-2.14146,-2.61178,
258,12.9,-2.14973,-2.62185,
259,12.95,-2.15826,-2.63088,
260,13.0,-2.16679,-2.64295,
261,13.05,-2.17493,-2.64947,
262,13.1,-2.18333,-2.66032,
263,13.15,-2.19186,-2.66779,
264,13.2,-2.19999,-2.67905,
265,13.25,-2.20839,-2.68415,
266,13.3,-2.21679,-2.69619,
267,13.35,-2.22493,-2.70234,
268,13.4,-2.23319,-2.71171,
269,13.45,-2.24159,-2.71843,
270,13.5,-2.24999,-2.72923,
271,13.55,-2.25826,-2.73513,
272,13.6,-2.26653,-2.74587,
273,13.65,-2.27479,-2.75228,
274,13.7,-2.28333,-2.76222,
275,13.75,-2.29159,-2.76891,
276,13.8,-2.29986,-2.7787,
277,13.85,-2.30839,-2.78641,
278,13.9,-2.31679,-2.79484,
279,13.95,-2.32479,-2.80172,
280,14.0,-2.33319,-2.80912,
281,14.05,-2.34173,-2.81724,
282,14.1,-2.34973,-2.82399,
283,14.15,-2.35799,-2.83212,
284,14.2,-2.36653,-2.84092,
285,14.25,-2.37466,-2.84838,
286,14.3,-2.38293,-2.85618,
287,14.35,-2.39133,-2.86552,
288,14.4,-2.39973,-2.87338,
289,14.45,-2.40813,-2.88425,
290,14.5,-2.41653,-2.88954,
291,14.55,-2.42479,-2.90067,
292,14.6,-2.43319,-2.90676,
293,14.65,-2.44173,-2.91796,
294,14.7,-2.44986,-2.92157,
295,14.75,-2.45839,-2.93409,
296,14.8,-2.46679,-2.93937,
297,14.85,-2.47493,-2.94811,
298,14.9,-2.48333,-2.9547,
299,14.95,-2.49173,-2.9636,
300,15.0,-2.49973,-2.96883,
301,15.05,-2.50799,-2.97807,
302,15.1,-2.51653,-2.98209,
303,15.15,-2.52466,-2.99323,
304,15.2,-2.53293,-2.9957,
305,15.25,-2.54146,-3.00637,
306,15.3,-2.54999,-3.01067,
307,15.35,-2.55813,-3.02147,
308,15.4,-2.56653,-3.0255,
309,15.45,-2.57493,-3.03533,
310,15.5,-2.58333,-3.04017,
311,15.55,-2.59159,-3.04787,
312,15.6,-2.59986,-3.05335,
313,15.65,-2.60839,-3.06185,
314,15.7,-2.61666,-3.06537,
315,15.75,-2.62479,-3.07698,
316,15.8,-2.63333,-3.0788,
317,15.85,-2.64173,-3.08984,
318,15.9,-2.64973,-3.09257,
319,15.95,-2.65813,-3.10067,
320,16.0,-2.66666,-3.10763,
321,16.05,-2.67479,-3.11425,
322,16.1,-2.68306,-3.12096,
323,16.15,-2.69173,-3.12788,
324,16.2,-2.70013,-3.13409,
325,16.25,-2.70826,-3.14071,
326,16.3,-2.71666,-3.14599,
327,16.35,-2.72519,-3.15466,
328,16.4,-2.73333,-3.15998,
329,16.45,-2.74159,-3.16539,
330,16.5,-2.74999,-3.17174,
331,16.55,-2.75839,-3.17823,
332,16.6,-2.76653,-3.18359,
333,16.65,-2.77493,-3.18942,
334,16.7,-2.78333,-3.19592,
335,16.75,-2.79159,-3.19974,
336,16.8,-2.79973,-3.20651,
337,16.85,-2.80813,-3.21024,
338,16.9,-2.81666,-3.21827,
339,16.95,-2.82493,-3.2234,
340,17.0,-2.83319,-3.22942,
341,17.05,-2.84173,-3.23572,
342,17.1,-2.85013,-3.24134,
343,17.15,-2.85813,-3.24739,
344,17.2,-2.86666,-3.25115,
345,17.25,-2.87519,-3.25769,
346,17.3,-2.88319,-3.26208,
347,17.35,-2.89146,-3.26588,
348,17.4,-2.89999,-3.2739,
349,17.45,-2.90813,-3.27688,
350,17.5,-2.91639,-3.28409,
351,17.55,-2.92479,-3.28769,
352,17.6,-2.93306,-3.2951,
353,17.65,-2.94133,-3.29872,
354,17.7,-2.94973,-3.30564,
355,17.75,-2.95799,-3.31071,
356,17.8,-2.96653,-3.31501,
357,17.85,-2.97493,-3.32144,
358,17.9,-2.98306,-3.32594,
359,17.95,-2.99173,-3.33101,
360,18.0,-2.99999,-3.33671,
361,18.05,-3.00813,-3.34165,
362,18.1,-3.01653,-3.34542,
363,18.15,-3.02506,-3.3521,
364,18.2,-3.03306,-3.35485,
365,18.25,-3.04146,-3.36057,
366,18.3,-3.04999,-3.36392,
367,18.35,-3.05813,-3.37055,
368,18.4,-3.06626,-3.37407,
369,18.45,-3.07493,-3.37859,
370,18.5,-3.08333,-3.38455,
371,18.55,-3.09146,-3.38785,
372,18.6,-3.09986,-3.39214,
373,18.65,-3.10839,-3.39775,
374,18.7,-3.11653,-3.40195,
375,18.75,-3.12493,-3.4067,
376,18.8,-3.13333,-3.41086,
377,18.85,-3.14173,-3.4152,
378,18.9,-3.14999,-3.41914,
379,18.95,-3.15813,-3.42397,
380,19.0,-3.16653,-3.42696,
381,19.05,-3.17506,-3.43069,
382,19.1,-3.18306,-3.43425,
383,19.15,-3.19146,-3.43718,
384,19.2,-3.19999,-3.44237,
385,19.25,-3.20813,-3.44565,
386,19.3,-3.21639,-3.4482,
387,19.35,-3.22493,-3.4526,
388,19.4,-3.23346,-3.45598,
389,19.45,-3.24159,-3.46043,
390,19.5,-3.24999,-3.46398,
391,19.55,-3.25853,-3.46856,
392,19.6,-3.26666,-3.47185,
393,19.65,-3.27493,-3.47691,
394,19.7,-3.28346,-3.47961,
395,19.75,-3.29173,-3.48331,
396,19.8,-3.29986,-3.48743,
397,19.85,-3.30813,-3.49025,
398,19.9,-3.31653,-3.49425,
399,19.95,-3.32493,-3.49727,
400,20.0,-3.33306,-3.50183,
401,20.05,-3.34133,-3.50238,
402,20.1,-3.34986,-3.50722,
403,20.15,-3.35813,-3.51166,
404,20.2,-3.36639,-3.51488,
405,20.25,-3.37506,-3.51857,
406,20.3,-3.38333,-3.52214,
407,20.35,-3.39146,-3.52404,
408,20.4,-3.39986,-3.52807,
409,20.45,-3.40839,-3.52965,
410,20.5,-3.41652,-3.53345,
411,20.55,-3.42493,-3.53479,
412,20.6,-3.43332,-3.53855,
413,20.65,-3.44146,-3.54028,
414,20.7,-3.44972,-3.54287,
415,20.75,-3.45812,-3.54425,
416,20.8,-3.46639,-3.54721,
417,20.85,-3.47479,-3.54789,
418,20.9,-3.48306,-3.55033,
419,20.95,-3.49146,-3.55048,
420,21.0,-3.49986,-3.55341,
421,21.05,-3.50826,-3.5538,
422,21.1,-3.51639,-3.55559,
423,21.15,-3.52492,-3.55568,
424,21.2,-3.53332,-3.55971,
425,21.25,-3.54146,-3.55965,
426,21.3,-3.54986,-3.56388,
427,21.35,-3.55839,-3.56483,
428,21.4,-3.56652,-3.56864,
429,21.45,-3.57479,-3.56849,
430,21.5,-3.58332,-3.57295,
431,21.55,-3.59132,-3.5736,
432,21.6,-3.59959,-3.57631,
433,21.65,-3.60812,-3.577,
434,21.7,-3.61652,-3.58178,
435,21.75,-3.62466,-3.58224,
436,21.8,-3.63319,-3.5858,
437,21.85,-3.64159,-3.58657,
438,21.9,-3.64999,-3.59049,
439,21.95,-3.65826,-3.59147,
440,22.0,-3.66652,-3.59467,
441,22.05,-3.67506,-3.59513,
442,22.1,-3.68332,-3.59827,
443,22.15,-3.69146,-3.59853,
444,22.2,-3.69999,-3.60052,
445,22.25,-3.70839,-3.60192,
446,22.3,-3.71652,-3.60465,
447,22.35,-3.72479,-3.60358,
448,22.4,-3.73332,-3.60545,
449,22.45,-3.74159,-3.60546,
450,22.5,-3.74986,-3.60753,
451,22.55,-3.75839,-3.60749,
452,22.6,-3.76666,-3.60956,
453,22.65,-3.77492,-3.60914,
454,22.7,-3.78332,-3.61077,
455,22.75,-3.79186,-3.6123,
456,22.8,-3.79999,-3.61213,
457,22.85,-3.80839,-3.61263,
458,22.9,-3.81679,-3.61367,
459,22.95,-3.82506,-3.61375,
460,23.0,-3.83319,-3.61375,
461,23.05,-3.84159,-3.61487,
462,23.1,-3.84986,-3.614,
463,23.15,-3.85812,-3.61573,
464,23.2,-3.86639,-3.61458,
465,23.25,-3.87466,-3.61517,
466,23.3,-3.88319,-3.61494,
467,23.35,-3.89159,-3.61702,
468,23.4,-3.89972,-3.6144,
469,23.45,-3.90826,-3.61615,
470,23.5,-3.91666,-3.61512,
471,23.55,-3.92479,-3.61633,
472,23.6,-3.93319,-3.61436,
473,23.65,-3.94172,-3.61587,
474,23.7,-3.94986,-3.61453,
475,23.75,-3.95812,-3.61467,
476,23.8,-3.96666,-3.61383,
477,23.85,-3.97492,-3.6134,
478,23.9,-3.98319,-3.61326,
479,23.95,-3.99159,-3.61267,
480,24.0,-3.99972,-3.61155,
481,24.05,-4.00799,-3.61065,
482,24.1,-4.01639,-3.61003,
483,24.15,-4.02492,-3.60904,
484,24.2,-4.03346,-3.60889,
485,24.25,-4.04172,-3.60772,
486,24.3,-4.04986,-3.60801,
487,24.35,-4.05839,-3.60671,
488,24.4,-4.06666,-3.60805,
489,24.45,-4.07479,-3.60631,
490,24.5,-4.08319,-3.60749,
491,24.55,-4.09172,-3.60772,
492,24.6,-4.09972,-3.60762,
493,24.65,-4.10799,-3.60663,
494,24.7,-4.11666,-3.60796,
495,24.75,-4.12466,-3.60849,
496,24.8,-4.13292,-3.6087,
497,24.85,-4.14146,-3.6097,
498,24.9,-4.14986,-3.61142,
499,24.95,-4.15799,-3.6109,
500,25.0,-4.16639,-3.61274,
501,25.05,-4.17506,-3.61339,
502,25.1,-4.18332,-3.6161,
503,25.15,-4.19172,-3.61502,
504,25.2,-4.19999,-3.61712,
505,25.25,-4.20826,-3.6172,
506,25.3,-4.21666,-3.61815,
507,25.35,-4.22492,-3.61868,
508,25.4,-4.23332,-3.61978,
509,25.45,-4.24159,-3.62093,
510,25.5,-4.24972,-3.62071,
511,25.55,-4.25812,-3.62253,
512,25.6,-4.26652,-3.61969,
513,25.65,-4.27466,-3.62674,
514,25.7,-4.28306,-3.61983,
515,25.75,-4.29159,-3.62795,
516,25.8,-4.29999,-3.62464,
517,25.85,-4.30812,-3.62895,
518,25.9,-4.31666,-3.62464,
519,25.95,-4.32519,-3.63107,
520,26.0,-4.33332,-3.62693,
521,26.05,-4.34159,-3.63103,
522,26.1,-4.34999,-3.6277,
523,26.15,-4.35826,-3.63155,
524,26.2,-4.36652,-3.62728,
525,26.25,-4.37492,-3.63358,
526,26.3,-4.38332,-3.62748,
527,26.35,-4.39159,-3.63441,
528,26.4,-4.39986,-3.62999,
529,26.45,-4.40826,-3.63321,
530,26.5,-4.41666,-3.6313,
531,26.55,-4.42492,-3.63529,
532,26.6,-4.43319,-3.63228,
533,26.65,-4.44172,-3.63456,
534,26.7,-4.45012,-3.63352,
535,26.75,-4.45812,-3.63529,
536,26.8,-4.46652,-3.63155,
537,26.85,-4.47519,-3.63688,
538,26.9,-4.48319,-3.63228,
539,26.95,-4.49146,-3.63638,
540,27.0,-4.49999,-3.63119,
541,27.05,-4.50812,-3.63676,
542,27.1,-4.51639,-3.63268,
543,27.15,-4.52479,-3.63568,
544,27.2,-4.53306,-3.63437,
545,27.25,-4.54132,-3.63405,
546,27.3,-4.54972,-3.63571,
547,27.35,-4.55812,-3.63553,
548,27.4,-4.56666,-3.63557,
549,27.45,-4.57492,-3.63687,
550,27.5,-4.58306,-3.63515,
551,27.55,-4.59172,-3.63522,
552,27.6,-4.59999,-3.63676,
553,27.65,-4.60799,-3.63545,
554,27.7,-4.61652,-3.6357,
555,27.75,-4.62506,-3.63538,
556,27.8,-4.63306,-3.63816,
557,27.85,-4.64146,-3.63454,
558,27.9,-4.65012,-3.63776,
559,27.95,-4.65812,-3.63776,
560,28.0,-4.66639,-3.63864,
561,28.05,-4.67479,-3.63809,
562,28.1,-4.68319,-3.63993,
563,28.15,-4.69146,-3.64007,
564,28.2,-4.69999,-3.64109,
565,28.25,-4.70839,-3.64135,
566,28.3,-4.71666,-3.64316,
567,28.35,-4.72492,-3.64383,
568,28.4,-4.73319,-3.64542,
569,28.45,-4.74159,-3.6453,
570,28.5,-4.74999,-3.64732,
571,28.55,-4.75826,-3.64956,
572,28.6,-4.76666,-3.64867,
573,28.65,-4.77506,-3.65223,
574,28.7,-4.78306,-3.65115,
575,28.75,-4.79145,-3.65394,
576,28.8,-4.79985,-3.65514,
577,28.85,-4.80812,-3.65761,
578,28.9,-4.81639,-3.65903,
579,28.95,-4.82506,-3.66022,
580,29.0,-4.83332,-3.66455,
581,29.05,-4.84145,-3.66431,
582,29.1,-4.84999,-3.6666,
583,29.15,-4.85839,-3.6694,
584,29.2,-4.86652,-3.67094,
585,29.25,-4.87492,-3.67111,
586,29.3,-4.88332,-3.67506,
587,29.35,-4.89159,-3.67509,
588,29.4,-4.89985,-3.67902,
589,29.45,-4.90812,-3.67804,
590,29.5,-4.91652,-3.68268,
591,29.55,-4.92479,-3.68264,
592,29.6,-4.93305,-3.68486,
593,29.65,-4.94132,-3.68629,
594,29.7,-4.94999,-3.68872,
595,29.75,-4.95825,-3.69188,
596,29.8,-4.96652,-3.69144,
597,29.85,-4.97505,-3.69493,
598,29.9,-4.98345,-3.69658,
599,29.95,-4.99159,-3.69872,
600,30.0,-4.99999,-3.69812,
601,30.05,-5.00852,-3.70301,
602,30.1,-5.01652,-3.70176,
603,30.15,-5.02479,-3.70553,
604,30.2,-5.03332,-3.70465,
605,30.25,-5.04159,-3.71066,
606,30.3,-5.04985,-3.70846,
607,30.35,-5.05825,-3.71343,
608,30.4,-5.06652,-3.71169,
609,30.45,-5.07479,-3.71706,
610,30.5,-5.08319,-3.71654,
611,30.55,-5.09145,-3.72039,
612,30.6,-5.09985,-3.72078,
613,30.65,-5.10825,-3.7258,
614,30.7,-5.11652,-3.72592,
615,30.75,-5.12505,-3.72773,
616,30.8,-5.13332,-3.7307,
617,30.85,-5.14145,-3.73364,
618,30.9,-5.14999,-3.7343,
619,30.95,-5.15852,-3.73631,
620,31.0,-5.16639,-3.74083,
621,31.05,-5.17479,-3.74058,
622,31.1,-5.18332,-3.74308,
623,31.15,-5.19145,-3.74788,
624,31.2,-5.19959,-3.74799,
625,31.25,-5.20812,-3.75243,
626,31.3,-5.21639,-3.75354,
627,31.35,-5.22465,-3.7591,
628,31.4,-5.23305,-3.75833,
629,31.45,-5.24159,-3.76562,
630,31.5,-5.24999,-3.76574,
631,31.55,-5.25825,-3.77245,
632,31.6,-5.26652,-3.76904,
633,31.65,-5.27492,-3.77972,
634,31.7,-5.28332,-3.77425,
635,31.75,-5.29145,-3.78815,
636,31.8,-5.29999,-3.77524,
637,31.85,-5.30839,-3.79483,
638,31.9,-5.31652,-3.7831,
639,31.95,-5.32479,-3.801,
640,32.0,-5.33332,-3.78151,
641,32.05,-5.34145,-3.81302,
642,32.1,-5.34972,-3.78593,
643,32.15,-5.35839,-3.81635,
644,32.2,-5.36665,-3.79436,
645,32.25,-5.37479,-3.82109,
646,32.3,-5.38332,-3.79964,
647,32.35,-5.39172,-3.82635,
648,32.4,-5.39985,-3.80844,
649,32.45,-5.40825,-3.82879,
650,32.5,-5.41679,-3.81573,
651,32.55,-5.42505,-3.83416,
652,32.6,-5.43319,-3.82202,
653,32.65,-5.44172,-3.83661,
654,32.7,-5.44999,-3.8283,
655,32.75,-5.45825,-3.84332,
656,32.8,-5.46652,-3.8322,
657,32.85,-5.47479,-3.84418,
658,32.9,-5.48332,-3.84185,
659,32.95,-5.49172,-3.84757,
660,33.0,-5.49985,-3.84377,
661,33.05,-5.50839,-3.85187,
662,33.1,-5.51679,-3.85191,
663,33.15,-5.52492,-3.85555,
664,33.2,-5.53332,-3.85321,
665,33.25,-5.54185,-3.86347,
666,33.3,-5.54985,-3.86158,
667,33.35,-5.55812,-3.86383,
668,33.4,-5.56665,-3.86822,
669,33.45,-5.57479,-3.86978,
670,33.5,-5.58305,-3.87332,
671,33.55,-5.59145,-3.87374,
672,33.6,-5.59972,-3.87691,
673,33.65,-5.60785,-3.8815,
674,33.7,-5.61639,-3.88077,
675,33.75,-5.62479,-3.88565,
676,33.8,-5.63332,-3.88661,
677,33.85,-5.64172,-3.89285,
678,33.9,-5.64985,-3.89322,
679,33.95,-5.65839,-3.89223,
680,34.0,-5.66665,-3.90255,
681,34.05,-5.67479,-3.89629,
682,34.1,-5.68319,-3.90499,
683,34.15,-5.69172,-3.90212,
684,34.2,-5.69972,-3.90996,
685,34.25,-5.70799,-3.90745,
686,34.3,-5.71665,-3.91437,
687,34.35,-5.72465,-3.91173,
688,34.4,-5.73292,-3.92045,
689,34.45,-5.74145,-3.91522,
690,34.5,-5.74985,-3.92747,
691,34.55,-5.75812,-3.92053,
692,34.6,-5.76665,-3.93262,
693,34.65,-5.77505,-3.92752,
694,34.7,-5.78332,-3.93867,
695,34.75,-5.79159,-3.9284,
696,34.8,-5.79999,-3.94725,
697,34.85,-5.80839,-3.93405,
698,34.9,-5.81665,-3.95004,
699,34.95,-5.82492,-3.94077,
700,35.0,-5.83332,-3.95547,
701,35.05,-5.84159,-3.94108,
702,35.1,-5.84985,-3.96158,
703,35.15,-5.85812,-3.95012,
704,35.2,-5.86652,-3.95765,
705,35.25,-5.87479,-3.96046,
706,35.3,-5.88305,-3.96297,
707,35.35,-5.89172,-3.96482,
708,35.4,-5.89999,-3.96599,
709,35.45,-5.90825,-3.9723,
710,35.5,-5.91665,-3.97326,
711,35.55,-5.92519,-3.97093,
712,35.6,-5.93332,-3.98033,
713,35.65,-5.94172,-3.98049,
714,35.7,-5.95012,-3.97927,
715,35.75,-5.95825,-3.9863,
716,35.8,-5.96665,-3.98595,
717,35.85,-5.97492,-3.99044,
718,35.9,-5.98332,-3.98913,
719,35.95,-5.99159,-3.99398,
720,36.0,-5.99985,-3.99815,
721,36.05,-6.00812,-3.99158,
722,36.1,-6.01652,-4.00394,
723,36.15,-6.02492,-3.99951,
724,36.2,-6.03319,-4.00519,
725,36.25,-6.04172,-4.00479,
726,36.3,-6.05012,-4.00847,
727,36.35,-6.05825,-4.0092,
728,36.4,-6.06665,-4.01279,
729,36.45,-6.07519,-4.0098,
730,36.5,-6.08319,-4.0194,
731,36.55,-6.09145,-4.01131,
732,36.6,-6.10012,-4.02258,
733,36.65,-6.10812,-4.01758,
734,36.7,-6.11639,-4.02681,
