Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00027,0.00005
0.05000,-0.00133,-0.00001
0.10000,-0.00587,-0.00001
0.15000,-0.01480,0.00002
0.20000,-0.02547,0.00006
0.25000,-0.03560,0.00005
0.30000,-0.04560,0.00004
0.35000,-0.05507,0.00000
0.40000,-0.06413,0.00002
0.45000,-0.07347,0.00000
0.50000,-0.08213,0.00002
0.55000,-0.09080,-0.00001
0.60000,-0.09947,0.00000
0.65000,-0.10800,-0.00001
0.70000,-0.11640,0.00006
0.75000,-0.12480,-0.00002
0.80000,-0.13333,0.00001
0.85000,-0.14173,0.00002
0.90000,-0.15000,0.00003
0.95000,-0.15813,-0.00001
1.00000,-0.16680,0.00003
1.05000,-0.17507,0.00000
1.10000,-0.18333,0.00000
1.15000,-0.19187,0.00008
1.20000,-0.20040,0.00001
1.25000,-0.20853,0.00003
1.30000,-0.21693,0.00000
1.35000,-0.22547,0.00000
1.40000,-0.23360,0.00008
1.45000,-0.24200,0.00001
1.50000,-0.25040,-0.00001
1.55000,-0.25867,-0.00002
1.60000,-0.26680,0.00008
1.65000,-0.27507,0.00007
1.70000,-0.28347,0.00004
1.75000,-0.29187,0.00002
1.80000,-0.30013,0.00002
1.85000,-0.30827,0.00003
1.90000,-0.31680,0.00006
1.95000,-0.32507,0.00004
2.00000,-0.33320,0.00002
2.05000,-0.34187,0.00000
2.10000,-0.35027,0.00002
2.15000,-0.35853,0.00001
2.20000,-0.36693,0.00007
2.25000,-0.37547,0.00002
2.30000,-0.38347,0.00000
2.35000,-0.39173,0.00002
2.40000,-0.40013,0.00002
2.45000,-0.40840,0.00006
2.50000,-0.41667,0.00003
2.55000,-0.42493,0.00000
2.60000,-0.43333,0.00001
2.65000,-0.44160,0.00000
2.70000,-0.44987,0.00004
2.75000,-0.45840,0.00004
2.80000,-0.46680,0.00005
2.85000,-0.47507,0.00001
2.90000,-0.48320,0.00003
2.95000,-0.49187,0.00001
3.00000,-0.50013,0.00007
3.05000,-0.50840,0.00002
3.10000,-0.51680,0.00006
3.15000,-0.52533,0.00000
3.20000,-0.53347,0.00003
3.25000,-0.54173,0.00004
3.30000,-0.55027,0.00008
3.35000,-0.55827,0.00005
3.40000,-0.56653,0.00003
3.45000,-0.57507,0.00002
3.50000,-0.58347,0.00002
3.55000,-0.59173,0.00004
3.60000,-0.60013,0.00008
3.65000,-0.60853,0.00007
3.70000,-0.61680,0.00003
3.75000,-0.62520,0.00002
3.80000,-0.63347,0.00006
3.85000,-0.64187,0.00006
3.90000,-0.65027,0.00006
3.95000,-0.65867,0.00003
4.00000,-0.66693,0.00005
4.05000,-0.67520,0.00003
4.10000,-0.68346,0.00008
4.15000,-0.69186,0.00005
4.20000,-0.70026,0.00006
4.25000,-0.70840,0.00003
4.30000,-0.71666,0.00003
4.35000,-0.72533,0.00005
4.40000,-0.73373,0.00005
4.45000,-0.74186,0.00006
4.50000,-0.75026,0.00007
4.55000,-0.75880,0.00003
4.60000,-0.76693,0.00007
4.65000,-0.77520,0.00005
4.70000,-0.78373,0.00008
4.75000,-0.79200,0.00002
4.80000,-0.80013,0.00005
4.85000,-0.80853,0.00005
4.90000,-0.81693,0.00007
4.95000,-0.82520,0.00008
5.00000,-0.83333,0.00008
5.05000,-0.84160,0.00001
5.10000,-0.85013,0.00007
5.15000,-0.85840,0.00006
5.20000,-0.86666,0.00007
5.25000,-0.87533,0.00006
5.30000,-0.88373,0.00008
5.35000,-0.89173,0.00006
5.40000,-0.90013,0.00008
5.45000,-0.90866,0.00005
5.50000,-0.91680,0.00007
5.55000,-0.92506,0.00002
5.60000,-0.93360,0.00008
5.65000,-0.94173,0.00004
5.70000,-0.95000,0.00008
5.75000,-0.95826,0.00004
5.80000,-0.96666,0.00007
5.85000,-0.97493,0.00009
5.90000,-0.98333,0.00006
5.95000,-0.99173,0.00007
6.00000,-1.00013,0.00007
6.05000,-1.00840,0.00001
6.10000,-1.01666,0.00011
6.15000,-1.02520,0.00005
6.20000,-1.03373,0.00007
6.25000,-1.04173,0.00004
6.30000,-1.05026,0.00008
6.35000,-1.05880,0.00006
6.40000,-1.06680,0.00006
6.45000,-1.07493,0.00007
6.50000,-1.08346,0.00008
6.55000,-1.09173,0.00001
6.60000,-1.09986,0.00009
6.65000,-1.10826,0.00005
6.70000,-1.11693,0.00008
6.75000,-1.12520,0.00007
6.80000,-1.13346,0.00006
6.85000,-1.14200,0.00007
6.90000,-1.15026,0.00007
