Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.00005
0.05000,-0.00080,-0.00004
0.10000,-0.00787,-0.00003
0.15000,-0.01853,-0.00002
0.20000,-0.02893,-0.00005
0.25000,-0.03840,-0.00002
0.30000,-0.04760,0.00000
0.35000,-0.05667,-0.00002
0.40000,-0.06520,0.00000
0.45000,-0.07400,-0.00002
0.50000,-0.08253,-0.00001
0.55000,-0.09107,-0.00002
0.60000,-0.09960,-0.00001
0.65000,-0.10800,-0.00002
0.70000,-0.11653,-0.00002
0.75000,-0.12493,-0.00001
0.80000,-0.13320,0.00001
0.85000,-0.14160,0.00000
0.90000,-0.15000,0.00000
0.95000,-0.15813,-0.00001
1.00000,-0.16653,-0.00002
1.05000,-0.17520,-0.00002
1.10000,-0.18320,-0.00001
1.15000,-0.19147,-0.00002
1.20000,-0.20013,-0.00002
1.25000,-0.20840,0.00000
1.30000,-0.21653,0.00000
1.35000,-0.22493,-0.00001
1.40000,-0.23347,0.00001
1.45000,-0.24173,0.00001
1.50000,-0.24987,0.00000
1.55000,-0.25853,-0.00002
1.60000,-0.26680,0.00001
1.65000,-0.27507,0.00000
1.70000,-0.28347,0.00002
1.75000,-0.29200,0.00000
1.80000,-0.30027,-0.00001
1.85000,-0.30853,-0.00001
1.90000,-0.31680,0.00002
1.95000,-0.32520,-0.00001
2.00000,-0.33347,0.00000
2.05000,-0.34160,-0.00001
2.10000,-0.35027,0.00001
2.15000,-0.35840,-0.00001
2.20000,-0.36667,-0.00002
2.25000,-0.37520,-0.00001
2.30000,-0.38373,-0.00003
2.35000,-0.39187,0.00000
2.40000,-0.40013,-0.00001
2.45000,-0.40880,-0.00001
2.50000,-0.41680,0.00000
2.55000,-0.42520,-0.00001
2.60000,-0.43360,-0.00001
2.65000,-0.44187,-0.00002
2.70000,-0.45013,0.00000
2.75000,-0.45853,0.00001
2.80000,-0.46680,0.00001
2.85000,-0.47520,0.00000
2.90000,-0.48333,0.00001
2.95000,-0.49160,-0.00002
3.00000,-0.50027,0.00001
3.05000,-0.50853,-0.00002
3.10000,-0.51667,0.00000
3.15000,-0.52520,0.00002
3.20000,-0.53373,-0.00001
3.25000,-0.54160,-0.00001
3.30000,-0.55013,0.00000
3.35000,-0.55867,0.00000
3.40000,-0.56680,-0.00002
3.45000,-0.57507,0.00000
3.50000,-0.58347,0.00001
3.55000,-0.59173,-0.00001
3.60000,-0.59987,0.00000
3.65000,-0.60827,-0.00002
3.70000,-0.61667,0.00001
3.75000,-0.62493,-0.00001
3.80000,-0.63320,0.00000
3.85000,-0.64160,0.00000
3.90000,-0.65000,0.00001
3.95000,-0.65840,0.00002
4.00000,-0.66653,0.00002
4.05000,-0.67520,0.00001
4.10000,-0.68360,0.00000
4.15000,-0.69173,-0.00001
4.20000,-0.70013,0.00000
4.25000,-0.70866,0.00002
4.30000,-0.71666,0.00000
4.35000,-0.72493,0.00000
4.40000,-0.73346,0.00001
4.45000,-0.74173,0.00002
4.50000,-0.74986,0.00000
4.55000,-0.75826,-0.00001
4.60000,-0.76680,0.00000
4.65000,-0.77506,0.00002
4.70000,-0.78346,0.00003
4.75000,-0.79186,0.00001
4.80000,-0.80013,0.00001
4.85000,-0.80840,0.00003
4.90000,-0.81680,0.00003
4.95000,-0.82533,0.00000
5.00000,-0.83360,0.00000
5.05000,-0.84186,0.00001
5.10000,-0.85013,0.00002
5.15000,-0.85866,0.00002
5.20000,-0.86680,0.00001
5.25000,-0.87493,0.00002
5.30000,-0.88346,0.00002
5.35000,-0.89173,0.00002
5.40000,-0.90000,0.00001
5.45000,-0.90853,0.00002
5.50000,-0.91693,0.00001
5.55000,-0.92506,0.00000
5.60000,-0.93333,0.00002
5.65000,-0.94200,0.00004
5.70000,-0.95013,0.00002
5.75000,-0.95853,0.00002
5.80000,-0.96693,0.00003
5.85000,-0.97533,0.00002
5.90000,-0.98333,0.00003
5.95000,-0.99173,0.00004
6.00000,-1.00013,0.00004
6.05000,-1.00853,0.00000
6.10000,-1.01666,0.00003
6.15000,-1.02493,0.00003
6.20000,-1.03346,0.00003
6.25000,-1.04186,0.00004
6.30000,-1.05000,0.00003
6.35000,-1.05853,0.00004
6.40000,-1.06706,0.00002
6.45000,-1.07506,0.00001
6.50000,-1.08346,0.00004
6.55000,-1.09200,0.00001
6.60000,-1.10013,0.00002
6.65000,-1.10840,0.00004
6.70000,-1.11680,0.00006
6.75000,-1.12506,0.00004
6.80000,-1.13333,0.00005
6.85000,-1.14160,0.00002
6.90000,-1.14986,0.00004
6.95000,-1.15813,0.00002
7.00000,-1.16653,0.00004
7.05000,-1.17493,0.00002
7.10000,-1.18346,0.00005
7.15000,-1.19173,0.00005
7.20000,-1.19986,0.00004
7.25000,-1.20853,0.00004
7.30000,-1.21693,0.00004
7.35000,-1.22506,0.00005
7.40000,-1.23346,0.00005
7.45000,-1.24200,0.00006
7.50000,-1.25000,0.00005
7.55000,-1.25826,0.00005
7.60000,-1.26680,0.00004
7.65000,-1.27506,0.00006
7.70000,-1.28320,0.00004
7.75000,-1.29160,0.00004
7.80000,-1.30013,0.00007
7.85000,-1.30826,0.00006
7.90000,-1.31666,0.00006
7.95000,-1.32520,0.00007
8.00000,-1.33346,0.00006
8.05000,-1.34186,0.00004
8.10000,-1.35026,0.00006
8.15000,-1.35880,0.00003
8.20000,-1.36706,0.00003
8.25000,-1.37520,0.00005
