Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00027,0.00002
0.05000,-0.00160,-0.00007
0.10000,-0.00667,-0.00006
0.15000,-0.01613,-0.00004
0.20000,-0.02667,-0.00006
0.25000,-0.03667,-0.00008
0.30000,-0.04653,-0.00005
0.35000,-0.05547,-0.00006
0.40000,-0.06453,-0.00005
0.45000,-0.07360,-0.00006
0.50000,-0.08227,-0.00005
0.55000,-0.09080,-0.00005
0.60000,-0.09947,-0.00006
0.65000,-0.10773,-0.00006
0.70000,-0.11627,-0.00005
0.75000,-0.12480,-0.00006
0.80000,-0.13320,-0.00005
0.85000,-0.14173,-0.00006
0.90000,-0.15013,-0.00005
0.95000,-0.15840,-0.00005
1.00000,-0.16693,-0.00004
1.05000,-0.17533,-0.00006
1.10000,-0.18347,-0.00003
1.15000,-0.19200,-0.00005
1.20000,-0.20027,-0.00005
1.25000,-0.20840,-0.00006
1.30000,-0.21680,-0.00005
1.35000,-0.22533,-0.00004
1.40000,-0.23333,-0.00005
1.45000,-0.24147,-0.00007
1.50000,-0.25013,-0.00007
1.55000,-0.25853,-0.00006
1.60000,-0.26667,-0.00003
1.65000,-0.27520,-0.00004
1.70000,-0.28360,-0.00004
1.75000,-0.29200,-0.00005
1.80000,-0.30040,-0.00004
1.85000,-0.30853,-0.00005
1.90000,-0.31693,-0.00002
1.95000,-0.32520,-0.00006
2.00000,-0.33347,-0.00004
2.05000,-0.34200,-0.00005
2.10000,-0.35027,-0.00005
2.15000,-0.35840,-0.00005
2.20000,-0.36680,-0.00004
2.25000,-0.37520,-0.00005
2.30000,-0.38333,-0.00002
2.35000,-0.39173,-0.00005
2.40000,-0.40040,-0.00005
2.45000,-0.40867,-0.00006
2.50000,-0.41680,-0.00003
2.55000,-0.42533,-0.00005
2.60000,-0.43373,-0.00006
2.65000,-0.44187,-0.00005
2.70000,-0.45027,-0.00004
2.75000,-0.45880,-0.00006
2.80000,-0.46693,-0.00005
2.85000,-0.47507,-0.00005
2.90000,-0.48347,-0.00004
