Time sec,Extension mm,Load kgf,Compressive stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Compressive extension mm,Compressive strain %,Compressive load kgf,Displacement (Strain 1) mm,True strain %,Corrected Position mm,True stress Pa
1.15,-0.1919995,-0.05416428,0.001464438,0,0,0,0,0,0.1917329,0.7411398,0.05416428,0,0.7438999,-0.1919995,1453.584
1.2,-0.2002662,-0.05563513,0.001504205,0,0,0,0,0,0.1999995,0.7730944,0.05563512,0,0.7760982,-0.2002662,1492.576
1.25,-0.2085328,-0.05572555,0.00150665,0,0,0,0,0,0.2082662,0.8050489,0.05572556,0,0.808307,-0.2085328,1494.521
1.3,-0.2170661,-0.0568903,0.001538141,0,0,0,0,0,0.2167995,0.8380343,0.0568903,0,0.8415655,-0.2170661,1525.251
1.35,-0.2253328,-0.0575972,0.001557254,0,0,0,0,0,0.2250661,0.8699889,0.05759721,0,0.8737954,-0.2253328,1543.706
1.4,-0.2334661,-0.05859903,0.00158434,0,0,0,0,0,0.2331994,0.901428,0.05859903,0,0.9055155,-0.2334661,1570.058
1.45,-0.2418661,-0.05893567,0.001593442,0,0,0,0,0,0.2415994,0.933898,0.05893567,0,0.9382862,-0.2418661,1578.561
1.5,-0.250266,-0.06035519,0.001631821,0,0,0,0,0,0.2499994,0.966368,0.06035519,0,0.9710676,-0.250266,1616.052
1.55,-0.2582661,-0.06055841,0.001637316,0,0,0,0,0,0.2579994,0.9972918,0.0605584,0,1.002298,-0.2582661,1620.987
1.6,-0.2665327,-0.06169448,0.001668032,0,0,0,0,0,0.266266,1.029246,0.06169448,0,1.03458,-0.2665327,1650.864
1.65,-0.2751993,-0.0622865,0.001684038,0,0,0,0,0,0.2749327,1.062747,0.0622865,0,1.068435,-0.2751993,1666.141
1.7,-0.2833327,-0.06327121,0.001710662,0,0,0,0,0,0.283066,1.094186,0.06327122,0,1.100217,-0.2833327,1691.944
1.75,-0.291866,-0.06383412,0.001725881,0,0,0,0,0,0.2915993,1.127172,0.06383412,0,1.133572,-0.291866,1706.427
1.8,-0.3003993,-0.06473561,0.001750255,0,0,0,0,0,0.3001326,1.160157,0.06473561,0,1.166939,-0.3003993,1729.949
1.85,-0.3085326,-0.06581292,0.001779382,0,0,0,0,0,0.3082659,1.191596,0.06581292,0,1.198753,-0.3085326,1758.179
1.9,-0.3169326,-0.06600579,0.001784596,0,0,0,0,0,0.3166659,1.224066,0.06600579,0,1.23162,-0.3169326,1762.752
1.95,-0.3254659,-0.0673327,0.001820472,0,0,0,0,0,0.3251992,1.257051,0.0673327,0,1.265019,-0.3254659,1797.588
2,-0.3337325,-0.06765538,0.001829196,0,0,0,0,0,0.3334658,1.289006,0.06765538,0,1.297386,-0.3337325,1805.618
2.05,-0.3421325,-0.06874178,0.001858569,0,0,0,0,0,0.3418658,1.321476,0.06874178,0,1.330285,-0.3421325,1834.009
2.1,-0.3503991,-0.06915249,0.001869674,0,0,0,0,0,0.3501325,1.353431,0.0691525,0,1.362673,-0.3503991,1844.369
2.15,-0.3585325,-0.07032324,0.001901327,0,0,0,0,0,0.3582658,1.38487,0.07032324,0,1.394549,-0.3585325,1874.996
2.2,-0.3670658,-0.07099915,0.001919602,0,0,0,0,0,0.3667991,1.417855,0.07099915,0,1.428003,-0.3670658,1892.385
2.25,-0.3753324,-0.07109543,0.001922205,0,0,0,0,0,0.3750657,1.44981,0.07109544,0,1.460422,-0.3753324,1894.337
2.3,-0.3833324,-0.07300865,0.001973933,0,0,0,0,0,0.3830657,1.480733,0.07300866,0,1.491806,-0.3833324,1944.704
2.35,-0.3918657,-0.07250039,0.001960191,0,0,0,0,0,0.391599,1.513719,0.07250039,0,1.525292,-0.3918657,1930.519
2.4,-0.4001324,-0.07428356,0.002008402,0,0,0,0,0,0.3998657,1.545673,0.07428356,0,1.557743,-0.4001324,1977.359
2.45,-0.4082657,-0.07425197,0.002007548,0,0,0,0,0,0.407999,1.577113,0.07425197,0,1.589681,-0.4082657,1975.887
2.5,-0.416799,-0.0755256,0.002041983,0,0,0,0,0,0.4165323,1.610098,0.0755256,0,1.623201,-0.416799,2009.105
2.55,-0.4254656,-0.0759478,0.002053398,0,0,0,0,0,0.425199,1.643599,0.0759478,0,1.657256,-0.4254656,2019.649
2.6,-0.4335989,-0.07709603,0.002084443,0,0,0,0,0,0.4333323,1.675038,0.07709603,0,1.689225,-0.4335989,2049.528
2.65,-0.4418656,-0.0772657,0.00208903,0,0,0,0,0,0.441599,1.706992,0.0772657,0,1.721729,-0.4418656,2053.371
2.7,-0.4505322,-0.07871216,0.002128138,0,0,0,0,0,0.4502656,1.740493,0.07871216,0,1.755818,-0.4505322,2091.098
2.75,-0.4586655,-0.07868349,0.002127363,0,0,0,0,0,0.4583988,1.771932,0.0786835,0,1.787819,-0.4586655,2089.668
2.8,-0.4669322,-0.08004815,0.002164259,0,0,0,0,0,0.4666655,1.803887,0.08004815,0,1.820355,-0.4669322,2125.218
2.85,-0.4753322,-0.08002069,0.002163517,0,0,0,0,0,0.4750655,1.836357,0.08002069,0,1.853427,-0.4753322,2123.787
2.9,-0.4835988,-0.08170353,0.002209016,0,0,0,0,0,0.4833322,1.868311,0.08170353,0,1.885985,-0.4835988,2167.744
2.95,-0.4918655,-0.08150099,0.002203539,0,0,0,0,0,0.4915988,1.900266,0.08150098,0,1.918553,-0.4918655,2161.666
3,-0.5001321,-0.08303037,0.002244889,0,0,0,0,0,0.4998654,1.93222,0.08303037,0,1.951132,-0.5001321,2201.513
3.05,-0.5085321,-0.08313835,0.002247809,0,0,0,0,0,0.5082654,1.964691,0.08313835,0,1.984247,-0.5085321,2203.646
3.1,-0.5167988,-0.08420133,0.002276549,0,0,0,0,0,0.5165321,1.996645,0.08420134,0,2.016847,-0.5167988,2231.094
3.15,-0.5250654,-0.08484116,0.002293848,0,0,0,0,0,0.5247988,2.0286,0.08484115,0,2.049458,-0.5250654,2247.315
3.2,-0.5331987,-0.08564584,0.002315604,0,0,0,0,0,0.532932,2.060039,0.08564585,0,2.081554,-0.5331987,2267.901
3.25,-0.541732,-0.08605077,0.002326552,0,0,0,0,0,0.5414653,2.093024,0.08605077,0,2.115238,-0.541732,2277.857
3.3,-0.550132,-0.08722655,0.002358341,0,0,0,0,0,0.5498654,2.125494,0.08722655,0,2.148408,-0.550132,2308.215
3.35,-0.5582653,-0.08763426,0.002369365,0,0,0,0,0,0.5579987,2.156933,0.08763427,0,2.180535,-0.5582653,2318.259
3.4,-0.5666653,-0.08851954,0.0023933,0,0,0,0,0,0.5663986,2.189403,0.08851954,0,2.213726,-0.5666653,2340.901
3.45,-0.5751986,-0.08924386,0.002412883,0,0,0,0,0,0.574932,2.222389,0.08924386,0,2.247456,-0.5751986,2359.26
3.5,-0.5833319,-0.08996967,0.002432507,0,0,0,0,0,0.5830653,2.253828,0.08996967,0,2.279615,-0.5833319,2377.683
3.55,-0.5917319,-0.09048867,0.002446539,0,0,0,0,0,0.5914652,2.286298,0.09048867,0,2.312839,-0.5917319,2390.604
3.6,-0.6002652,-0.0915374,0.002474894,0,0,0,0,0,0.5999986,2.319283,0.0915374,0,2.346602,-0.6002652,2417.494
3.65,-0.6083985,-0.0919623,0.002486381,0,0,0,0,0,0.6081319,2.350722,0.09196229,0,2.378793,-0.6083985,2427.934
3.7,-0.6166652,-0.0930108,0.00251473,0,0,0,0,0,0.6163985,2.382677,0.0930108,0,2.411522,-0.6166652,2454.812
3.75,-0.6251985,-0.0934053,0.002525396,0,0,0,0,0,0.6249318,2.415662,0.0934053,0,2.445318,-0.6251985,2464.391
3.8,-0.6334651,-0.09436007,0.00255121,0,0,0,0,0,0.6331985,2.447617,0.09436008,0,2.478069,-0.6334651,2488.766
3.85,-0.6417318,-0.09496732,0.002567628,0,0,0,0,0,0.6414651,2.479571,0.09496732,0,2.510831,-0.6417318,2503.962
3.9,-0.6499984,-0.09572916,0.002588226,0,0,0,0,0,0.6497317,2.511526,0.09572916,0,2.543603,-0.6499984,2523.222
3.95,-0.6585317,-0.09636785,0.002605494,0,0,0,0,0,0.6582651,2.544511,0.09636785,0,2.577444,-0.6585317,2539.197
4,-0.666665,-0.09725884,0.002629584,0,0,0,0,0,0.6663984,2.57595,0.09725884,0,2.609709,-0.666665,2561.847
4.05,-0.6749317,-0.09769957,0.0026415,0,0,0,0,0,0.674665,2.607905,0.09769957,0,2.642514,-0.6749317,2572.612
4.1,-0.683465,-0.09868751,0.002668211,0,0,0,0,0,0.6831983,2.64089,0.09868751,0,2.676388,-0.683465,2597.746
4.15,-0.691865,-0.09937821,0.002686885,0,0,0,0,0,0.6915984,2.67336,0.09937821,0,2.709745,-0.691865,2615.055
4.2,-0.7001316,-0.09994636,0.002702246,0,0,0,0,0,0.6998649,2.705315,0.09994636,0,2.742582,-0.7001316,2629.142
4.25,-0.7083983,-0.1008241,0.002725979,0,0,0,0,0,0.7081317,2.73727,0.1008241,0,2.775431,-0.7083983,2651.361
4.3,-0.7169316,-0.1016213,0.002747532,0,0,0,0,0,0.716665,2.770255,0.1016213,0,2.80935,-0.7169316,2671.419
4.35,-0.7251982,-0.102026,0.002758474,0,0,0,0,0,0.7249315,2.802209,0.102026,0,2.84222,-0.7251982,2681.176
4.4,-0.7334649,-0.103139,0.002788566,0,0,0,0,0,0.7331982,2.834164,0.103139,0,2.875102,-0.7334649,2709.533
4.45,-0.7417316,-0.1035374,0.002799336,0,0,0,0,0,0.7414649,2.866119,0.1035374,0,2.907994,-0.7417316,2719.104
4.5,-0.7503981,-0.1044675,0.002824485,0,0,0,0,0,0.7501314,2.899619,0.1044675,0,2.942489,-0.7503981,2742.585
4.55,-0.7586648,-0.1051389,0.002842636,0,0,0,0,0,0.7583982,2.931574,0.1051389,0,2.975403,-0.7586648,2759.302
4.6,-0.7666648,-0.1058778,0.002862615,0,0,0,0,0,0.7663981,2.962498,0.1058778,0,3.007266,-0.7666648,2777.81
4.65,-0.7751981,-0.1066316,0.002882994,0,0,0,0,0,0.7749314,2.995483,0.1066316,0,3.041264,-0.7751981,2796.635
4.7,-0.7835981,-0.1072524,0.002899781,0,0,0,0,0,0.7833314,3.027953,0.1072524,0,3.074742,-0.7835981,2811.977
4.75,-0.7915981,-0.1080229,0.002920613,0,0,0,0,0,0.7913314,3.058877,0.1080229,0,3.106637,-0.7915981,2831.275
4.8,-0.7999981,-0.1088335,0.002942528,0,0,0,0,0,0.7997314,3.091347,0.1088335,0,3.140137,-0.7999981,2851.565
4.85,-0.8086647,-0.109394,0.002957682,0,0,0,0,0,0.808398,3.124847,0.109394,0,3.174712,-0.8086647,2865.259
4.9,-0.816798,-0.1103375,0.002983192,0,0,0,0,0,0.8165314,3.156287,0.1103375,0,3.207171,-0.816798,2889.034
4.95,-0.8250647,-0.1109783,0.003000516,0,0,0,0,0,0.824798,3.188241,0.1109783,0,3.240172,-0.8250647,2904.852
5,-0.833598,-0.111826,0.003023435,0,0,0,0,0,0.8333313,3.221226,0.111826,0,3.27425,-0.833598,2926.044
5.05,-0.8418646,-0.1122775,0.003035642,0,0,0,0,0,0.841598,3.253181,0.1122775,0,3.307273,-0.8418646,2936.888
5.1,-0.8501313,-0.113347,0.003064559,0,0,0,0,0,0.8498646,3.285136,0.113347,0,3.340308,-0.8501313,2963.884
5.15,-0.8585312,-0.1137594,0.00307571,0,0,0,0,0,0.8582646,3.317605,0.1137594,0,3.373886,-0.8585312,2973.67
5.2,-0.8669312,-0.1148461,0.003105091,0,0,0,0,0,0.8666645,3.350075,0.1148461,0,3.407476,-0.8669312,3001.068
5.25,-0.8751979,-0.1151764,0.003114019,0,0,0,0,0,0.8749312,3.38203,0.1151764,0,3.440544,-0.8751979,3008.702
5.3,-0.8837312,-0.1162868,0.003144043,0,0,0,0,0,0.8834645,3.415015,0.1162868,0,3.47469,-0.8837312,3036.674
5.35,-0.8918645,-0.1168147,0.003158315,0,0,0,0,0,0.8915977,3.446455,0.1168147,0,3.507246,-0.8918645,3049.465
5.4,-0.9002645,-0.1176309,0.003180384,0,0,0,0,0,0.8999978,3.478925,0.1176309,0,3.540881,-0.9002645,3069.741
5.45,-0.9085311,-0.1182355,0.003196728,0,0,0,0,0,0.9082645,3.510879,0.1182355,0,3.573992,-0.9085311,3084.495
5.5,-0.9166644,-0.1189958,0.003217285,0,0,0,0,0,0.9163978,3.542318,0.1189958,0,3.606581,-0.9166644,3103.319
5.55,-0.9251977,-0.1198494,0.003240363,0,0,0,0,0,0.9249311,3.575304,0.1198494,0,3.640783,-0.9251977,3124.51
5.6,-0.9334644,-0.1202933,0.003252367,0,0,0,0,0,0.9331977,3.607258,0.1202933,0,3.673928,-0.9334644,3135.045
5.65,-0.9415977,-0.1213067,0.003279764,0,0,0,0,0,0.941331,3.638697,0.1213067,0,3.706549,-0.9415977,3160.424
5.7,-0.950131,-0.1218451,0.003294323,0,0,0,0,0,0.9498643,3.671683,0.1218451,0,3.740786,-0.950131,3173.366
5.75,-0.9587976,-0.1226796,0.003316884,0,0,0,0,0,0.958531,3.705184,0.1226796,0,3.77557,-0.9587976,3193.987
5.8,-0.966931,-0.1236188,0.003342277,0,0,0,0,0,0.9666644,3.736623,0.1236188,0,3.808224,-0.966931,3217.389
5.85,-0.9751976,-0.1240615,0.003354246,0,0,0,0,0,0.9749309,3.768577,0.1240615,0,3.841424,-0.9751976,3227.839
5.9,-0.9838643,-0.1249894,0.003379335,0,0,0,0,0,0.9835976,3.802078,0.1249894,0,3.876243,-0.9838643,3250.85
5.95,-0.9919977,-0.1256491,0.00339717,0,0,0,0,0,0.9917309,3.833518,0.1256491,0,3.90893,-0.9919977,3266.938
6,-1.000398,-0.1263421,0.003415906,0,0,0,0,0,1.000131,3.865987,0.1263421,0,3.9427,-1.000398,3283.848
6.05,-1.008664,-0.1270709,0.003435611,0,0,0,0,0,1.008398,3.897942,0.1270709,0,3.975946,-1.008664,3301.693
6.1,-1.016931,-0.1278495,0.003456663,0,0,0,0,0,1.016664,3.929897,0.1278495,0,4.009202,-1.016931,3320.82
6.15,-1.025198,-0.1285734,0.003476235,0,0,0,0,0,1.024931,3.961851,0.1285734,0,4.042469,-1.025198,3338.511
6.2,-1.033464,-0.1291586,0.003492057,0,0,0,0,0,1.033198,3.993806,0.1291586,0,4.075747,-1.033464,3352.591
6.25,-1.041864,-0.1299282,0.003512864,0,0,0,0,0,1.041597,4.026276,0.1299282,0,4.109573,-1.041864,3371.426
6.3,-1.050131,-0.1306377,0.003532049,0,0,0,0,0,1.049864,4.05823,0.1306378,0,4.142875,-1.050131,3388.71
6.35,-1.058397,-0.1314425,0.003553807,0,0,0,0,0,1.058131,4.090185,0.1314425,0,4.176186,-1.058397,3408.45
6.4,-1.066664,-0.1321194,0.003572107,0,0,0,0,0,1.066398,4.122139,0.1321194,0,4.209509,-1.066664,3424.86
6.45,-1.075197,-0.1328127,0.003590852,0,0,0,0,0,1.074931,4.155125,0.1328127,0,4.243918,-1.075197,3441.648
6.5,-1.083464,-0.133574,0.003611436,0,0,0,0,0,1.083197,4.187079,0.133574,0,4.277263,-1.083464,3460.222
6.55,-1.091597,-0.1342594,0.003629966,0,0,0,0,0,1.091331,4.218518,0.1342594,0,4.310082,-1.091597,3476.836
6.6,-1.100131,-0.1349696,0.00364917,0,0,0,0,0,1.099864,4.251503,0.1349697,0,4.344526,-1.100131,3494.025
6.65,-1.108664,-0.1357926,0.00367142,0,0,0,0,0,1.108397,4.284489,0.1357926,0,4.378982,-1.108664,3514.119
6.7,-1.116664,-0.1364458,0.003689081,0,0,0,0,0,1.116397,4.315413,0.1364458,0,4.411295,-1.116664,3529.882
6.75,-1.125064,-0.1371218,0.003707359,0,0,0,0,0,1.124797,4.347883,0.1371218,0,4.445236,-1.125064,3546.167
6.8,-1.133731,-0.1378829,0.003727935,0,0,0,0,0,1.133464,4.381384,0.1378829,0,4.480266,-1.133731,3564.6
6.85,-1.141864,-0.1387221,0.003750625,0,0,0,0,0,1.141597,4.412823,0.1387221,0,4.513151,-1.141864,3585.117
6.9,-1.149997,-0.1392094,0.0037638,0,0,0,0,0,1.149731,4.444262,0.1392094,0,4.546047,-1.149997,3596.527
6.95,-1.158397,-0.1401418,0.00378901,0,0,0,0,0,1.158131,4.476732,0.1401418,0,4.580032,-1.158397,3619.386
7,-1.166797,-0.1405839,0.003800962,0,0,0,0,0,1.16653,4.509202,0.1405839,0,4.614029,-1.166797,3629.569
7.05,-1.17493,-0.1415684,0.003827581,0,0,0,0,0,1.174664,4.540641,0.1415684,0,4.646959,-1.17493,3653.784
7.1,-1.18333,-0.1420145,0.003839642,0,0,0,0,0,1.183064,4.573111,0.1420145,0,4.680979,-1.18333,3664.051
7.15,-1.191864,-0.1430008,0.003866309,0,0,0,0,0,1.191597,4.606096,0.1430008,0,4.715551,-1.191864,3688.223
7.2,-1.199997,-0.143594,0.003882346,0,0,0,0,0,1.19973,4.637535,0.143594,0,4.748513,-1.199997,3702.301
7.25,-1.208264,-0.1443006,0.003901449,0,0,0,0,0,1.207997,4.66949,0.1443006,0,4.782028,-1.208264,3719.272
7.3,-1.216664,-0.1450165,0.003920806,0,0,0,0,0,1.216397,4.70196,0.1450165,0,4.816094,-1.216664,3736.451
7.35,-1.225197,-0.1457793,0.00394143,0,0,0,0,0,1.22493,4.734945,0.1457793,0,4.850713,-1.225197,3754.806
7.4,-1.233464,-0.14642,0.003958751,0,0,0,0,0,1.233197,4.7669,0.14642,0,4.884261,-1.233464,3770.042
7.45,-1.24173,-0.1472975,0.003982479,0,0,0,0,0,1.241464,4.798854,0.1472975,0,4.917821,-1.24173,3791.366
7.5,-1.250264,-0.1477842,0.003995637,0,0,0,0,0,1.249997,4.83184,0.1477842,0,4.952476,-1.250264,3802.575
7.55,-1.258664,-0.1486362,0.004018671,0,0,0,0,0,1.258397,4.86431,0.1486362,0,4.986599,-1.258664,3823.19
7.6,-1.26693,-0.1494461,0.00404057,0,0,0,0,0,1.266664,4.896265,0.1494461,0,5.020194,-1.26693,3842.733
7.65,-1.275197,-0.1502014,0.00406099,0,0,0,0,0,1.27493,4.928219,0.1502014,0,5.053799,-1.275197,3860.855
7.7,-1.28373,-0.1506125,0.004072104,0,0,0,0,0,1.283464,4.961205,0.1506125,0,5.0885,-1.28373,3870.079
7.75,-1.291864,-0.1516561,0.004100319,0,0,0,0,0,1.291597,4.992643,0.151656,0,5.121586,-1.291864,3895.605
7.8,-1.299997,-0.1520988,0.004112289,0,0,0,0,0,1.29973,5.024083,0.1520988,0,5.154683,-1.299997,3905.685
7.85,-1.30853,-0.1529422,0.004135093,0,0,0,0,0,1.308264,5.057068,0.1529422,0,5.189419,-1.30853,3925.978
7.9,-1.316797,-0.153617,0.004153337,0,0,0,0,0,1.31653,5.089022,0.153617,0,5.223081,-1.316797,3941.972
7.95,-1.32493,-0.1544031,0.004174593,0,0,0,0,0,1.324664,5.120462,0.1544032,0,5.256212,-1.32493,3960.834
8,-1.333197,-0.1550147,0.004191128,0,0,0,0,0,1.33293,5.152416,0.1550147,0,5.289896,-1.333197,3975.183
8.05,-1.34173,-0.155691,0.004209411,0,0,0,0,0,1.341464,5.185402,0.155691,0,5.32468,-1.34173,3991.137
8.1,-1.349997,-0.1567178,0.004237175,0,0,0,0,0,1.34973,5.217356,0.1567178,0,5.358388,-1.349997,4016.106
8.15,-1.358397,-0.1570482,0.004246107,0,0,0,0,0,1.35813,5.249826,0.1570482,0,5.392651,-1.358397,4023.194
8.200001,-1.367063,-0.158194,0.004277084,0,0,0,0,0,1.366797,5.283327,0.158194,0,5.428014,-1.367063,4051.112
8.25,-1.375197,-0.1585351,0.004286308,0,0,0,0,0,1.37493,5.314766,0.1585351,0,5.461212,-1.375197,4058.501
8.3,-1.383597,-0.1595903,0.004314837,0,0,0,0,0,1.38333,5.347236,0.1595903,0,5.495511,-1.383597,4084.113
8.35,-1.39213,-0.1600743,0.004327924,0,0,0,0,0,1.391863,5.380221,0.1600743,0,5.530365,-1.39213,4095.072
8.400001,-1.40053,-0.1609412,0.004351363,0,0,0,0,0,1.400263,5.412691,0.1609412,0,5.564687,-1.40053,4115.837
8.450001,-1.408797,-0.1614843,0.004366044,0,0,0,0,0,1.40853,5.444646,0.1614843,0,5.598477,-1.408797,4128.329
8.5,-1.417063,-0.1625202,0.004394052,0,0,0,0,0,1.416796,5.4766,0.1625202,0,5.632277,-1.417063,4153.407
8.55,-1.425197,-0.1626513,0.004397598,0,0,0,0,0,1.42493,5.508039,0.1626513,0,5.665543,-1.425197,4155.376
8.6,-1.433596,-0.1638009,0.004428679,0,0,0,0,0,1.43333,5.54051,0.1638009,0,5.699912,-1.433596,4183.308
8.650001,-1.441863,-0.1643353,0.004443129,0,0,0,0,0,1.441596,5.572464,0.1643353,0,5.733746,-1.441863,4195.537
8.700001,-1.449863,-0.1651953,0.004466379,0,0,0,0,0,1.449597,5.603388,0.1651953,0,5.766501,-1.449863,4216.11
8.75,-1.45853,-0.1656103,0.0044776,0,0,0,0,0,1.458263,5.636889,0.1656103,0,5.801996,-1.45853,4225.202
8.8,-1.466796,-0.1666501,0.004505714,0,0,0,0,0,1.46653,5.668843,0.1666501,0,5.835865,-1.466796,4250.293
8.85,-1.47493,-0.1670836,0.004517435,0,0,0,0,0,1.474663,5.700283,0.1670836,0,5.869199,-1.47493,4259.928
8.900001,-1.483463,-0.167981,0.004541697,0,0,0,0,0,1.483196,5.733268,0.167981,0,5.904185,-1.483463,4281.309
8.950001,-1.49213,-0.168605,0.004558567,0,0,0,0,0,1.491863,5.766769,0.168605,0,5.93973,-1.49213,4295.685
9,-1.50013,-0.1695047,0.004582893,0,0,0,0,0,1.499863,5.797692,0.1695047,0,5.972551,-1.50013,4317.191
9.05,-1.50853,-0.1699491,0.004594908,0,0,0,0,0,1.508263,5.830162,0.1699491,0,6.007025,-1.50853,4327.017
9.1,-1.517196,-0.1709111,0.004620919,0,0,0,0,0,1.51693,5.863663,0.1709111,0,6.042606,-1.517196,4349.963
9.150001,-1.52533,-0.1714855,0.004636448,0,0,0,0,0,1.525063,5.895103,0.1714855,0,6.07601,-1.52533,4363.125
9.200001,-1.53373,-0.1722687,0.004657622,0,0,0,0,0,1.533463,5.927572,0.1722687,0,6.110519,-1.53373,4381.538
9.25,-1.541996,-0.1727939,0.004671822,0,0,0,0,0,1.54173,5.959527,0.1727939,0,6.144493,-1.541996,4393.403
9.3,-1.550263,-0.1738466,0.004700284,0,0,0,0,0,1.549996,5.991481,0.1738466,0,6.178478,-1.550263,4418.667
9.35,-1.55853,-0.1740001,0.004704436,0,0,0,0,0,1.558263,6.023436,0.1740001,0,6.212475,-1.55853,4421.067
9.400001,-1.566796,-0.1753158,0.004740006,0,0,0,0,0,1.56653,6.055391,0.1753158,0,6.246484,-1.566796,4452.98
9.450001,-1.575063,-0.1754416,0.004743408,0,0,0,0,0,1.574796,6.087345,0.1754416,0,6.280504,-1.575063,4454.66
9.5,-1.583463,-0.1769187,0.004783345,0,0,0,0,0,1.583196,6.119815,0.1769187,0,6.315084,-1.583463,4490.614
9.55,-1.591729,-0.1765575,0.004773578,0,0,0,0,0,1.591463,6.15177,0.1765575,0,6.349128,-1.591729,4479.919
9.6,-1.599863,-0.1783129,0.004821039,0,0,0,0,0,1.599596,6.183209,0.1783129,0,6.382634,-1.599863,4522.944
9.650001,-1.608396,-0.1781584,0.004816863,0,0,0,0,0,1.60813,6.216194,0.1781584,0,6.417799,-1.608396,4517.438
9.700001,-1.616796,-0.179473,0.004852404,0,0,0,0,0,1.616529,6.248664,0.179473,0,6.452427,-1.616796,4549.194
9.75,-1.624929,-0.1798199,0.004861784,0,0,0,0,0,1.624663,6.280103,0.1798199,0,6.485967,-1.624929,4556.459
9.8,-1.633596,-0.1807388,0.00488663,0,0,0,0,0,1.633329,6.313604,0.1807388,0,6.521719,-1.633596,4578.107
9.85,-1.642129,-0.1813875,0.004904167,0,0,0,0,0,1.641863,6.34659,0.1813875,0,6.556934,-1.642129,4592.919
9.900001,-1.650263,-0.1822878,0.004928509,0,0,0,0,0,1.649996,6.378028,0.1822878,0,6.590509,-1.650263,4614.167
9.950001,-1.658396,-0.1825582,0.00493582,0,0,0,0,0,1.658129,6.409468,0.1825582,0,6.624096,-1.658396,4619.46
