Filename:	P:\+Courses\MatSci\Spring2016\Emily_Adam\DMA\Nomex Feb26_30_DCnone.dm8d 
Operator ID:	EmilyAdam 
Sample ID:	outerlayer_Feb26_30_DCnone 
Comment: 	three cycles, strain at 30 microns, drive control mode=none 
Serial Number:	3066274 
Data Collected:	2/26/2016 8:39:41 PM 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\Calibrations\2_16_16 Tension.dm8c 
Date/Time:	 
Initial Conditions 
Temperature:	 
Measuring System:	Tension - Rectangle 
Clamp Mass	9.343 g 
Length:	5.830 mm 
Width:	8.380 mm 
Thickness:	0.440 mm 
End Condition:	Go To Load 
Total Points in Run:	2277 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 75.00°C to 150.00°C at 2.00°C/min 
 
2)	Cool from 150.00°C to 40.00°C at 2.00°C/min 
 
3)	Heat from 40.00°C to 150.00°C at 2.00°C/min 
 
4)	Cool from 150.00°C to 40.00°C at 2.00°C/min 
 
5)	Heat from 40.00°C to 150.00°C at 2.00°C/min 
 
6)	Cool from 150.00°C to 40.00°C at 2.00°C/min 
 
1) DMA8000 Temperature Scan 
	Time     	Sample     	Program     	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static     	Static     	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage     	Loss Modulus	Tan Delta     	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
	          	Temperature	Temperature	          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     	Modulus     	          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
	0.000000	74.250000	75.000000	1.000001	66.000000	2075.000000	525350.000000	68150.250000	41211764.250000	39306.375000	40961.375000	0.000045	529751.903324	0.129724	0.116796	0.116270	6530.468088	6493.153188	4148.291400	1.863819	4150.155219	0.638975	759.190774	757.801389	0.145986	0.454221	0.000000	0.131451	0.000000	123188.631954	0.000000	0.022547	0.000000	0.109939	0.026151	29816.332127	0.004486	6561999.600401	1198194.320012	0.182596	190698.397750	1044373.845655	1061641.468855	2430370.222371	443775.674079	6670495.362727	2470553.838047 
	0.133119	74.400000	75.266238	1.000001	73.000000	2075.000000	594328.625000	71165.625000	41179254.375000	39137.375000	41009.750000	0.000045	598574.189784	0.119741	0.106844	0.106440	6392.603607	6362.947781	4017.596729	1.863819	4019.460547	0.631513	680.556812	679.167137	0.145986	0.456697	0.002476	0.132480	0.001028	123860.158717	671.526763	0.022724	0.000176	0.120179	0.029581	32593.523485	0.005074	6355352.297190	1073862.120515	0.168970	170910.329290	1011484.931926	1025822.649473	2353834.184145	397726.711302	6445438.904782	2387199.594364 
	0.270139	74.500000	75.540279	1.000001	73.000000	2075.000000	590602.500000	69418.000000	41176316.750000	39138.000000	41000.750000	0.000045	594668.118979	0.117538	0.104647	0.104267	6434.593351	6406.262438	4060.867041	1.863819	4062.730859	0.633997	671.102678	669.712977	0.145986	0.456921	0.002700	0.132573	0.001121	123920.856815	732.224861	0.022740	0.000192	0.120652	0.029395	32721.717256	0.005042	6423768.959810	1058913.716486	0.164843	168531.218782	1022373.773346	1036171.271620	2379173.688818	392190.265365	6510461.266913	2411281.950709 
	0.399880	74.600000	75.799759	1.000001	73.000000	2075.000000	589359.250000	68841.750000	41174058.000000	39141.375000	40999.250000	0.000045	593366.254605	0.116808	0.103919	0.103547	6448.711053	6420.816093	4075.386584	1.863819	4077.250403	0.634821	667.951045	666.561324	0.145986	0.457093	0.002872	0.132644	0.001193	123967.529855	778.897901	0.022752	0.000205	0.120808	0.029333	32764.247686	0.005031	6446726.472217	1053930.494001	0.163483	167738.114919	1026027.572032	1039648.331777	2387676.471191	390344.627408	6532308.297513	2419373.443524 
	0.533780	74.775000	76.067559	1.000001	73.000000	2075.000000	588890.375000	68261.875000	41171745.625000	39140.750000	40994.625000	0.000045	592833.498839	0.115916	0.103030	0.102668	6454.506252	6427.179123	4081.714679	1.863819	4083.578497	0.635177	662.892479	661.502737	0.145986	0.457269	0.003048	0.132717	0.001266	124015.312819	826.680866	0.022765	0.000217	0.120876	0.029309	32782.621265	0.005027	6456732.110573	1045932.131998	0.161991	166465.137078	1027620.017574	1041015.630229	2391382.263175	387382.271110	6540899.293862	2422555.294023 
	0.665860	74.912500	76.331721	1.000001	73.000000	2075.000000	588903.750000	67901.000000	41169812.750000	39148.000000	40992.375000	0.000045	592805.341208	0.115301	0.102416	0.102060	6454.812834	6427.886977	4082.393321	1.863819	4084.257139	0.635212	659.016404	657.626644	0.145986	0.457417	0.003195	0.132778	0.001327	124055.255232	866.623278	0.022775	0.000228	0.120883	0.029309	32784.459692	0.005027	6457805.142781	1039803.465066	0.161015	165489.730214	1027790.795819	1041028.707950	2391779.682511	385112.394469	6540981.463671	2422585.727286 
	0.796380	75.137500	76.592760	1.000001	73.000000	2075.000000	588808.875000	67293.125000	41167675.875000	39144.875000	40990.000000	0.000045	592641.760215	0.114287	0.101405	0.101060	6456.594492	6430.320804	4084.794841	1.863819	4086.658660	0.635345	652.758051	651.368273	0.145986	0.457579	0.003358	0.132846	0.001395	124099.414787	910.782833	0.022787	0.000239	0.120908	0.029304	32791.324406	0.005026	6461602.295801	1029908.068636	0.159389	163914.830206	1028395.131013	1041376.309051	2393186.035482	381447.432828	6543165.507531	2423394.632419 
	0.928460	75.350000	76.856921	1.000001	73.000000	2075.000000	587660.875000	67288.375000	41165720.125000	39141.125000	40986.625000	0.000045	591500.658847	0.114502	0.101620	0.101272	6469.050317	6442.599497	4097.043955	1.863819	4098.907773	0.636036	655.389808	654.000012	0.145986	0.457728	0.003507	0.132908	0.001456	124139.832716	951.200762	0.022797	0.000250	0.121040	0.029247	32826.946357	0.005017	6480969.927993	1034069.231651	0.159555	164577.099344	1031477.582971	1044524.593200	2400359.232590	382988.604315	6562946.775908	2430721.028114 
	1.057681	75.600000	77.115362	1.000001	73.000000	2075.000000	587652.125000	66822.375000	41163522.875000	39148.125000	40982.500000	0.000045	591439.134500	0.113711	0.100831	0.100491	6469.723259	6443.781474	4098.192689	1.863819	4100.056508	0.636097	650.419783	649.029968	0.145986	0.457896	0.003675	0.132977	0.001526	124185.243141	996.611187	0.022809	0.000262	0.121051	0.029246	32830.124870	0.005017	6482786.244673	1026210.867604	0.158298	163326.402852	1031766.658519	1044613.781022	2401031.942471	380078.099113	6563507.159965	2430928.577765 
	1.189241	75.850000	77.378481	1.000001	74.000000	2075.000000	596116.250000	66862.500000	41158855.750000	39125.375000	40991.250000	0.000045	599854.296826	0.112164	0.099287	0.098963	6466.344635	6441.400608	4095.741173	1.863819	4097.604991	0.635952	640.229027	638.839170	0.145986	0.458251	0.004030	0.133125	0.001674	124281.703960	1093.072006	0.022834	0.000287	0.122681	0.029667	33272.243791	0.005089	6478910.039688	1010097.732729	0.155906	160761.919820	1031149.741824	1043606.336186	2399596.310996	374110.271381	6557177.192362	2428584.145319 
	1.320281	76.150000	77.640562	1.000001	74.000000	2075.000000	597173.375000	66894.625000	41155776.875000	39115.875000	40987.500000	0.000045	600908.421195	0.112019	0.099143	0.098820	6455.001257	6430.180745	4084.474670	1.863819	4086.338489	0.635309	638.183349	636.793464	0.145986	0.458486	0.004265	0.133222	0.001771	124345.342802	1156.710848	0.022851	0.000304	0.122558	0.029720	33238.640154	0.005098	6461096.059602	1006863.173888	0.155835	160247.124199	1028314.561083	1040725.697458	2392998.540593	372912.286625	6539077.591093	2421880.589294 
	1.450281	76.437500	77.900562	1.000001	74.000000	2075.000000	597082.375000	66903.375000	41154107.125000	39118.375000	40981.250000	0.000045	600818.961187	0.112050	0.099175	0.098851	6455.962386	6431.119128	4085.387750	1.863819	4087.251568	0.635359	638.480293	637.090393	0.145986	0.458613	0.004392	0.133275	0.001824	124379.857118	1191.225164	0.022860	0.000313	0.122567	0.029715	33241.217599	0.005097	6462539.770871	1007332.661990	0.155873	160321.845492	1028544.334686	1040964.236925	2393533.248471	373086.171107	6540576.379953	2422435.696279 
	1.578721	76.762500	78.157443	1.000001	74.000000	2075.000000	596317.125000	66340.625000	41151798.875000	39111.250000	40980.125000	0.000045	599995.993398	0.111251	0.098377	0.098061	6464.817527	6440.453550	4094.687180	1.863819	4096.550999	0.635882	634.264405	632.874484	0.145986	0.458789	0.004568	0.133348	0.001897	124427.571073	1238.939119	0.022873	0.000325	0.122668	0.029677	33268.575408	0.005090	6477243.523897	1000666.695608	0.154490	159260.924833	1030884.507809	1043114.044876	2398979.082925	370617.294670	6554084.032385	2427438.530513 
	1.711321	77.050000	78.422643	1.000001	74.000000	2075.000000	598501.250000	69057.000000	41147959.500000	39083.625000	40988.625000	0.000045	602472.086906	0.115383	0.102498	0.102142	6438.247843	6411.320336	4065.495734	1.863819	4067.359553	0.634218	657.844432	656.454477	0.145986	0.459082	0.004861	0.133470	0.002018	124506.939160	1318.307206	0.022894	0.000346	0.122347	0.029787	33181.560669	0.005109	6431087.598144	1037950.097985	0.161396	165194.757916	1023538.569891	1036783.734487	2381884.295609	384425.962217	6514309.487652	2412707.217649 
	1.841062	77.200000	78.682123	1.000001	74.000000	2075.000000	595275.750000	66761.250000	41146673.250000	39109.125000	40970.750000	0.000045	599007.748731	0.112152	0.099276	0.098952	6475.483201	6450.520843	4104.676723	1.863819	4106.540542	0.636438	641.060998	639.671031	0.145986	0.459180	0.004959	0.133510	0.002059	124533.529861	1344.897907	0.022901	0.000353	0.122775	0.029625	33297.668006	0.005082	6493038.445853	1011413.026119	0.155769	160971.255099	1033398.345722	1045860.356792	2404829.054020	374597.417081	6571339.632734	2433829.493605 
	1.971064	77.487500	78.942127	1.000001	74.000000	2075.000000	595466.000000	66497.000000	41145528.000000	39111.000000	40978.000000	0.000045	599167.429159	0.111672	0.098797	0.098478	6473.757459	6449.103447	4103.241946	1.863819	4105.105764	0.636355	637.831937	636.441959	0.145986	0.459267	0.005046	0.133546	0.002095	124557.206155	1368.574202	0.022907	0.000359	0.122759	0.029635	33293.347742	0.005083	6490769.853916	1006307.393775	0.155037	160158.669117	1033037.288388	1045378.801436	2403988.834784	372706.442139	6568313.928800	2432708.862519 
	2.103402	77.862500	79.206804	1.000001	74.000000	2075.000000	594873.625000	65991.125000	41143569.625000	39103.125000	40969.750000	0.000045	598522.729977	0.110933	0.098060	0.097748	6480.730672	6456.522814	4110.631583	1.863819	4112.495402	0.636768	633.801497	632.411502	0.145986	0.459417	0.005195	0.133608	0.002157	124597.693642	1409.061688	0.022917	0.000370	0.122839	0.029605	33314.963288	0.005078	6502453.946684	999934.654680	0.153778	159144.416993	1034896.868034	1047061.828607	2408316.276550	370346.168400	6578888.708770	2436625.447693 
	2.232882	78.137500	79.465764	1.000001	74.000000	2075.000000	594906.375000	66347.625000	41141532.875000	39107.750000	40972.000000	0.000045	598594.689551	0.111526	0.098652	0.098334	6479.951596	6455.372647	4109.450486	1.863819	4111.314304	0.636699	637.511390	636.121377	0.145986	0.459572	0.005351	0.133673	0.002221	124639.802894	1451.170940	0.022928	0.000381	0.122826	0.029607	33311.327701	0.005078	6500586.459858	1005800.506913	0.154725	160077.995631	1034599.648510	1046910.405614	2407624.614762	372518.706264	6577937.289287	2436273.070106 
	2.365742	78.412500	79.731484	1.000001	74.000000	2075.000000	595154.750000	66268.250000	41139532.750000	39099.250000	40968.625000	0.000045	598832.745769	0.111346	0.098472	0.098156	6477.375597	6452.917123	4106.964578	1.863819	4108.828397	0.636556	636.109524	634.719493	0.145986	0.459724	0.005503	0.133736	0.002285	124681.156362	1492.524408	0.022939	0.000392	0.122798	0.029619	33303.850605	0.005080	6496655.877824	1003583.923349	0.154477	159725.215680	1033974.077446	1046238.279434	2406168.843638	371697.749388	6573714.192606	2434708.960224 
	2.495222	78.800000	79.990445	1.000001	74.000000	2075.000000	594450.625000	66255.375000	41137504.125000	39107.000000	40967.250000	0.000045	598131.524231	0.111456	0.098582	0.098265	6484.969370	6460.420593	4114.437220	1.863819	4116.301039	0.636973	637.560986	636.170936	0.145986	0.459879	0.005658	0.133800	0.002349	124723.100527	1534.468573	0.022950	0.000403	0.122878	0.029584	33325.679633	0.005074	6508471.212687	1005878.867006	0.154549	160090.467018	1035854.544904	1048152.467834	2410544.893588	372547.728521	6585741.402565	2439163.482432 
	2.629382	79.100000	80.258765	1.000001	74.000000	2075.000000	593572.000000	65874.750000	41135342.000000	39099.250000	40961.125000	0.000045	597216.210322	0.110980	0.098107	0.097794	6494.908455	6470.632717	4124.616475	1.863819	4126.480294	0.637541	635.493014	634.102945	0.145986	0.460044	0.005823	0.133869	0.002417	124767.806563	1579.174609	0.022962	0.000415	0.122988	0.029540	33355.380798	0.005067	6524566.097243	1002609.071597	0.153667	159570.063328	1038416.123310	1050604.897314	2416505.961942	371336.693184	6601150.483646	2444870.549499 
	2.757303	79.362500	80.514606	1.000001	74.000000	2075.000000	593238.375000	65491.875000	41133663.375000	39099.375000	40959.000000	0.000045	596842.487817	0.110397	0.097526	0.097218	6498.975346	6475.054570	4129.012803	1.863819	4130.876621	0.637784	632.158811	630.768727	0.145986	0.460172	0.005951	0.133922	0.002470	124802.516461	1613.884507	0.022971	0.000424	0.123035	0.029523	33368.121124	0.005064	6531517.330803	997337.188089	0.152696	158731.017673	1039522.445615	1051571.419785	2419080.492890	369384.143737	6607223.328247	2447119.751202 
	2.888083	79.662500	80.776166	1.000001	74.000000	2075.000000	592594.125000	66118.875000	41131675.625000	39105.250000	40954.750000	0.000045	596271.333049	0.111575	0.098701	0.098382	6505.200567	6480.521036	4134.449032	1.863819	4136.312850	0.638085	640.315627	638.925525	0.145986	0.460323	0.006102	0.133985	0.002533	124843.619606	1654.987652	0.022982	0.000435	0.123093	0.029491	33383.857834	0.005059	6540112.800143	1010234.272671	0.154467	160783.650809	1040890.455965	1053235.170172	2422264.000053	374160.841730	6617676.988512	2450991.477227 
	3.019903	79.887500	81.039806	1.000001	74.000000	2075.000000	593218.000000	66098.750000	41130136.250000	39092.125000	40955.625000	0.000045	596889.135666	0.111424	0.098550	0.098233	6498.467441	6473.902138	4127.806711	1.863819	4129.670530	0.637712	638.683212	637.293096	0.145986	0.460441	0.006220	0.134033	0.002582	124875.452114	1686.820160	0.022990	0.000443	0.123021	0.029522	33364.315118	0.005064	6529610.324180	1007653.165444	0.154321	160372.855161	1039218.936325	1051520.542020	2418374.194141	373204.876090	6606903.653563	2447001.353172 
	3.149123	80.237500	81.298246	1.000001	74.000000	2075.000000	592137.250000	65736.250000	41128034.000000	39103.125000	40952.750000	0.000045	595774.938548	0.111015	0.098142	0.097829	6510.620644	6486.280502	4140.153078	1.863819	4142.016896	0.638398	637.258160	635.868025	0.145986	0.460601	0.006380	0.134100	0.002648	124918.925587	1730.293633	0.023002	0.000454	0.123153	0.029468	33400.219330	0.005055	6549131.727177	1005399.919677	0.153517	160014.240243	1042325.861647	1054536.750872	2425604.343399	372370.340621	6625855.067718	2454020.395451 
	3.278084	80.575000	81.556167	1.000001	74.000000	2075.000000	591386.125000	65575.375000	41126028.875000	39095.750000	40949.125000	0.000045	595010.654231	0.110884	0.098012	0.097700	6518.983461	6494.703507	4148.545553	1.863819	4150.409371	0.638862	637.236922	635.846769	0.145986	0.460754	0.006533	0.134163	0.002712	124960.392025	1771.760071	0.023013	0.000465	0.123243	0.029431	33424.502029	0.005048	6562401.451880	1005366.311817	0.153201	160008.891390	1044437.802254	1056623.475085	2430519.056252	372357.893265	6638966.353023	2458876.427046 
	3.407824	80.775000	81.815647	1.000001	74.000000	2075.000000	591452.750000	65216.000000	41124861.750000	39102.000000	40949.625000	0.000045	595037.378774	0.110264	0.097393	0.097087	6518.690678	6494.801476	4148.625746	1.863819	4150.489565	0.638865	633.225376	631.835213	0.145986	0.460843	0.006622	0.134200	0.002749	124984.529091	1795.897137	0.023019	0.000471	0.123243	0.029434	33424.643805	0.005049	6562528.249755	999023.457232	0.152231	158999.395530	1044457.982747	1056491.024809	2430566.018428	370008.687864	6638134.142734	2458568.201013 
	3.537833	81.050000	82.075665	1.000001	74.000000	2075.000000	591103.000000	65233.500000	41122702.500000	39097.000000	40946.000000	0.000045	594691.656349	0.110359	0.097488	0.097181	6522.480301	6498.521650	4152.313025	1.863819	4154.176843	0.639066	634.203884	632.813701	0.145986	0.461008	0.006786	0.134268	0.002817	125029.185358	1840.553404	0.023031	0.000483	0.123282	0.029417	33435.192196	0.005046	6568358.374170	1000570.589098	0.152332	159245.629019	1045385.875131	1057445.411492	2432725.323766	370581.699666	6644130.735867	2460789.161432 
	3.666784	81.400000	82.333568	1.000001	74.000000	2075.000000	590569.250000	65373.000000	41120343.750000	39082.375000	40941.750000	0.000045	594176.462151	0.110695	0.097823	0.097513	6528.135766	6503.950781	4157.706209	1.863819	4159.570027	0.639362	636.915913	635.525709	0.145986	0.461187	0.006966	0.134343	0.002892	125077.969452	1889.337498	0.023043	0.000496	0.123339	0.029390	33450.661584	0.005041	6576885.782746	1004858.667990	0.152786	159928.097430	1046743.053283	1058889.992371	2435883.623239	372169.877033	6653207.312411	2464150.856448 
	3.794444	81.637500	82.588888	1.000001	74.000000	2075.000000	590293.375000	64908.875000	41118351.125000	39082.375000	40938.875000	0.000045	593851.353979	0.109960	0.097090	0.096787	6531.709641	6507.976882	4161.701931	1.863819	4163.565749	0.639580	632.537734	631.147512	0.145986	0.461339	0.007118	0.134406	0.002955	125119.182822	1930.550868	0.023054	0.000507	0.123381	0.029376	33462.086707	0.005039	6583203.601133	997936.101632	0.151588	158826.337648	1047748.564512	1059718.292740	2438223.555975	369605.963567	6658411.681243	2466078.400460 
	3.929645	81.825000	82.859289	1.000001	74.000000	2075.000000	589562.000000	65228.750000	41116377.000000	39097.750000	40938.125000	0.000045	593159.457204	0.110639	0.097767	0.097458	6539.328619	6515.148985	4168.843927	1.863819	4170.707745	0.639972	637.652323	636.262082	0.145986	0.461490	0.007269	0.134468	0.003017	125160.014949	1971.382995	0.023065	0.000518	0.123457	0.029340	33482.597222	0.005033	6594496.136918	1006022.982411	0.152555	160113.403679	1049545.825978	1061688.628020	2442405.976636	372601.104597	6670791.672730	2470663.582493 
	4.061204	82.137500	83.122409	1.000001	74.000000	2075.000000	589320.125000	65312.875000	41114316.375000	39085.000000	40935.250000	0.000045	592928.310482	0.110827	0.097955	0.097644	6541.877906	6517.572582	4171.236087	1.863819	4173.099906	0.640101	639.114205	637.723946	0.145986	0.461647	0.007426	0.134534	0.003082	125202.637690	2014.005736	0.023076	0.000529	0.123482	0.029328	33489.347297	0.005031	6598278.490876	1008334.401543	0.152818	160481.277168	1050147.805830	1062339.236973	2443806.848473	373457.185757	6674879.572583	2472177.619475 
	4.190685	82.387500	83.381369	1.000001	74.000000	2075.000000	588769.625000	65022.875000	41112668.375000	39094.875000	40934.125000	0.000045	592349.259809	0.110439	0.097567	0.097259	6548.272915	6524.196392	4177.834747	1.863819	4179.698566	0.640463	637.230939	635.840666	0.145986	0.461773	0.007552	0.134586	0.003134	125236.726627	2048.094673	0.023085	0.000538	0.123552	0.029300	33508.257183	0.005026	6608711.933083	1005356.661196	0.152126	160007.355448	1051808.338416	1063909.363883	2447671.086327	372354.318961	6684744.978732	2475831.473604 
	4.319645	82.712500	83.639290	1.000001	74.000000	2075.000000	588640.500000	65056.000000	41111105.500000	39092.250000	40930.125000	0.000045	592224.553169	0.110519	0.097647	0.097339	6549.651806	6525.520844	4179.135342	1.863819	4180.999161	0.640532	637.884926	636.494638	0.145986	0.461892	0.007671	0.134635	0.003184	125269.055643	2080.423689	0.023094	0.000546	0.123565	0.029294	33511.882757	0.005025	6610768.363033	1006390.687186	0.152235	160171.925665	1052135.629148	1064257.688670	2448432.727049	372737.291550	6686933.569651	2476642.062834 
	4.449125	83.012500	83.898250	1.000001	74.000000	2075.000000	587853.125000	65239.625000	41108717.875000	39077.375000	40930.500000	0.000045	591462.175665	0.110979	0.098107	0.097794	6558.094116	6533.649137	4187.227177	1.863819	4189.090995	0.640974	641.683712	640.293403	0.145986	0.462074	0.007853	0.134711	0.003259	125318.446790	2129.814837	0.023106	0.000559	0.123650	0.029255	33534.981300	0.005018	6623562.730957	1012397.086853	0.152848	161127.873105	1054171.914434	1066414.842673	2453171.381836	374961.884020	6700487.378720	2481661.992119 
	4.578085	83.237500	84.156170	1.000001	74.000000	2075.000000	587991.500000	65234.500000	41106587.250000	39088.625000	40923.125000	0.000045	591599.141364	0.110945	0.098072	0.097759	6556.575801	6532.157003	4185.702496	1.863819	4187.566314	0.640887	641.309827	639.919499	0.145986	0.462237	0.008016	0.134778	0.003327	125362.523269	2173.891315	0.023118	0.000571	0.123633	0.029262	33530.431143	0.005019	6621151.988846	1011805.890076	0.152814	161033.781290	1053788.233214	1066021.350245	2452278.514388	374742.922250	6698014.990921	2480746.292934 
	4.708865	83.550000	84.417730	1.000001	75.000000	2075.000000	594989.625000	65262.375000	41102414.625000	39070.250000	40928.500000	0.000045	598558.127042	0.109687	0.096817	0.096516	6567.919682	6544.265702	4197.747421	1.863819	4199.611240	0.641541	634.279599	632.889233	0.145986	0.462555	0.008334	0.134910	0.003459	125448.847515	2260.215561	0.023141	0.000593	0.125432	0.029610	34018.251949	0.005079	6640196.769182	1000690.015811	0.150702	159264.636355	1056819.301744	1068752.665930	2459332.136734	370625.931782	6715176.367096	2487102.358184 
	4.845366	83.812500	84.690731	1.000001	75.000000	2075.000000	596352.750000	65215.500000	41098889.750000	39063.750000	40929.875000	0.000045	599908.046181	0.109357	0.096489	0.096191	6553.140483	6529.730223	4183.158034	1.863819	4185.021852	0.640735	630.722198	629.331800	0.145986	0.462824	0.008603	0.135022	0.003570	125521.775790	2333.143836	0.023160	0.000612	0.125275	0.029677	33975.514628	0.005090	6617128.823795	995065.196338	0.150377	158369.419241	1053147.927117	1064988.933906	2450788.453257	368542.665310	6691528.122609	2478343.749114 
	4.979526	84.125000	84.959052	1.000001	75.000000	2075.000000	595869.000000	65201.000000	41096836.500000	39060.000000	40925.750000	0.000045	599425.588011	0.109422	0.096553	0.096255	6558.414893	6534.951043	4188.347437	1.863819	4190.211255	0.641017	631.647543	630.257126	0.145986	0.462981	0.008759	0.135087	0.003635	125564.258765	2375.626811	0.023171	0.000624	0.125330	0.029653	33990.474878	0.005086	6625334.025541	996528.271519	0.150412	158602.274704	1054453.824499	1066314.939191	2453827.416867	369084.545007	6699859.666136	2481429.505976 
	5.109266	84.350000	85.218532	1.000001	75.000000	2075.000000	596531.500000	65390.250000	41094650.250000	39064.250000	40926.125000	0.000045	600104.753595	0.109617	0.096748	0.096448	6550.992439	6527.424933	4180.787863	1.863819	4182.651682	0.640598	632.194959	630.804522	0.145986	0.463147	0.008926	0.135156	0.003704	125609.495243	2420.863289	0.023183	0.000635	0.125248	0.029686	33968.261642	0.005092	6613381.238908	997393.785533	0.150815	158740.025429	1052551.480930	1064454.327663	2449400.458855	369405.105753	6688169.089860	2477099.662911 
	5.240306	84.625000	85.480612	1.000001	75.000000	2075.000000	595154.000000	65231.750000	41092885.250000	39058.500000	40921.625000	0.000045	598718.184895	0.109605	0.096736	0.096436	6566.163852	6542.565658	4195.901564	1.863819	4197.765382	0.641426	633.580605	632.190152	0.145986	0.463282	0.009061	0.135212	0.003760	125646.016732	2457.384778	0.023192	0.000645	0.125410	0.029618	34012.132914	0.005080	6637278.199914	999584.667945	0.150602	159088.714918	1056354.797386	1068267.137553	2458251.185153	370216.543683	6712125.699914	2485972.481450 
	5.371346	84.887500	85.742692	1.000001	75.000000	2075.000000	594930.500000	65144.250000	41090577.500000	39045.750000	40919.625000	0.000045	598486.485343	0.109499	0.096630	0.096331	6568.705893	6545.167674	4198.468233	1.863819	4200.332052	0.641563	633.140779	631.750305	0.145986	0.463458	0.009237	0.135285	0.003833	125693.770514	2505.138560	0.023205	0.000657	0.125436	0.029607	34019.403332	0.005078	6641336.477847	998889.205310	0.150405	158978.028690	1057000.691868	1068889.365751	2459754.251055	369958.964930	6716035.278084	2487420.473364 
	5.503946	85.150000	86.007893	1.000001	75.000000	2075.000000	594181.250000	64855.500000	41088769.500000	39053.000000	40917.000000	0.000045	597710.292476	0.109151	0.096283	0.095987	6577.236084	6553.894321	4207.167177	1.863819	4209.030996	0.642036	631.709305	630.318815	0.145986	0.463596	0.009375	0.135342	0.003890	125731.184403	2542.552449	0.023215	0.000667	0.125529	0.029569	34044.479526	0.005072	6655090.775186	996625.811535	0.149754	158617.798667	1059189.754544	1071000.719974	2464848.435254	369120.670939	6729301.318427	2492333.821640 
	5.638367	85.512500	86.276734	1.000001	75.000000	2075.000000	593894.000000	65024.750000	41086626.000000	39059.000000	40911.625000	0.000045	597443.136498	0.109489	0.096620	0.096321	6580.177197	6556.616333	4209.856336	1.863819	4211.720155	0.642179	634.183261	632.792751	0.145986	0.463760	0.009538	0.135410	0.003958	125775.542483	2586.910529	0.023226	0.000679	0.125557	0.029555	34052.091869	0.005069	6659342.726743	1000537.465062	0.150246	159240.357169	1059866.473116	1071762.302092	2466423.232127	370569.431505	6734086.483794	2494106.105109 
	5.769407	85.737500	86.538813	1.000001	75.000000	2075.000000	593550.750000	65393.000000	41084632.500000	39051.500000	40915.250000	0.000045	597142.141600	0.110173	0.097302	0.096996	6583.493995	6559.493677	4212.703115	1.863819	4214.566934	0.642332	638.939960	637.549433	0.145986	0.463912	0.009691	0.135473	0.004021	125816.797901	2628.165947	0.023237	0.000690	0.125587	0.029538	34060.165388	0.005067	6663843.898962	1008058.470277	0.151273	160437.361377	1060582.856357	1072649.123490	2468090.332949	373354.988991	6739658.551383	2496169.833846 
	5.898887	86.000000	86.797774	1.000001	75.000000	2075.000000	594677.125000	65834.125000	41084018.375000	39048.625000	40916.000000	0.000045	598310.132801	0.110706	0.097833	0.097523	6570.642026	6546.337523	4199.537543	1.863819	4201.401362	0.641612	641.141602	639.751069	0.145986	0.463959	0.009737	0.135492	0.004041	125829.507484	2640.875530	0.023240	0.000693	0.125446	0.029594	34021.984730	0.005076	6643027.212833	1011539.577710	0.152271	160991.396394	1057269.780485	1069456.693111	2460380.449197	374644.288041	6719599.903842	2488740.705127 
	6.028887	86.200000	87.057774	1.000001	75.000000	2075.000000	592737.625000	65428.375000	41080750.375000	39049.500000	40908.125000	0.000045	596337.793826	0.110383	0.097512	0.097205	6592.373893	6568.216904	4221.366791	1.863819	4223.230610	0.642797	641.173136	639.782573	0.145986	0.464208	0.009987	0.135595	0.004144	125897.142430	2708.510476	0.023258	0.000711	0.125678	0.029498	34084.865856	0.005060	6677542.431655	1011589.391123	0.151491	160999.324439	1062763.043821	1074888.863921	2473163.863576	374662.737453	6753731.266699	2501381.950629 
