Time sec,Extension mm,Load kgf,Compressive stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Compressive extension mm,Compressive strain %,Compressive load kgf,Displacement (Strain 1) mm,True strain %,Corrected Position mm,True stress Pa
3.7,-0.6166652,-0.04110054,0.001085823,0,0,0,0,0,0.6165318,2.71003,0.04110054,0,2.747429,-0.6166652,1056.397
3.75,-0.6250651,-0.04272589,0.001128763,0,0,0,0,0,0.6249318,2.746953,0.04272589,0,2.785387,-0.6250651,1097.757
3.8,-0.6335985,-0.04260709,0.001125625,0,0,0,0,0,0.6334651,2.784462,0.04260709,0,2.823963,-0.6335985,1094.282
3.85,-0.6417318,-0.04329291,0.001143743,0,0,0,0,0,0.6415984,2.820213,0.04329291,0,2.860745,-0.6417318,1111.487
3.9,-0.6499984,-0.04367782,0.001153912,0,0,0,0,0,0.6498652,2.85655,0.04367782,0,2.898143,-0.6499984,1120.95
3.95,-0.6586651,-0.04443355,0.001173877,0,0,0,0,0,0.6585317,2.894645,0.04443355,0,2.937366,-0.6586651,1139.898
4,-0.6669317,-0.04474838,0.001182195,0,0,0,0,0,0.6667984,2.930982,0.04474838,0,2.974794,-0.6669317,1147.545
4.05,-0.6751983,-0.0454025,0.001199476,0,0,0,0,0,0.675065,2.967319,0.0454025,0,3.012235,-0.6751983,1163.884
4.1,-0.6835983,-0.04570332,0.001207423,0,0,0,0,0,0.683465,3.004242,0.04570332,0,3.050294,-0.6835983,1171.149
4.15,-0.6921316,-0.04678176,0.001235914,0,0,0,0,0,0.6919984,3.041751,0.04678176,0,3.088972,-0.6921316,1198.321
4.2,-0.7002649,-0.04658867,0.001230813,0,0,0,0,0,0.7001316,3.077502,0.04658867,0,3.125851,-0.7002649,1192.935
4.25,-0.7086649,-0.04782071,0.001263362,0,0,0,0,0,0.7085316,3.114425,0.04782071,0,3.163954,-0.7086649,1224.015
4.3,-0.7170649,-0.04787324,0.00126475,0,0,0,0,0,0.7169316,3.151348,0.04787324,0,3.202071,-0.7170649,1224.893
4.35,-0.7253315,-0.0486073,0.001284142,0,0,0,0,0,0.7251983,3.187685,0.0486073,0,3.239597,-0.7253315,1243.208
4.4,-0.7335982,-0.04921721,0.001300256,0,0,0,0,0,0.7334649,3.224021,0.04921721,0,3.277138,-0.7335982,1258.335
4.45,-0.7418648,-0.04955874,0.001309278,0,0,0,0,0,0.7417315,3.260358,0.04955874,0,3.314692,-0.7418648,1266.591
4.5,-0.7502649,-0.05018127,0.001325725,0,0,0,0,0,0.7501315,3.297282,0.05018127,0,3.352867,-0.7502649,1282.012
4.55,-0.7585315,-0.05051641,0.001334579,0,0,0,0,0,0.7583982,3.333618,0.0505164,0,3.39045,-0.7585315,1290.089
4.6,-0.7666648,-0.0515174,0.001361024,0,0,0,0,0,0.7665315,3.369369,0.0515174,0,3.42744,-0.7666648,1315.166
4.65,-0.7750647,-0.05150716,0.001360753,0,0,0,0,0,0.7749314,3.406292,0.05150716,0,3.465658,-0.7750647,1314.402
4.7,-0.7835981,-0.05236357,0.001383378,0,0,0,0,0,0.7834647,3.443801,0.05236357,0,3.504498,-0.7835981,1335.737
4.75,-0.7918648,-0.05290055,0.001397565,0,0,0,0,0,0.7917314,3.480138,0.05290055,0,3.542138,-0.7918648,1348.928
4.8,-0.8001314,-0.05339827,0.001410714,0,0,0,0,0,0.799998,3.516475,0.05339827,0,3.579791,-0.8001314,1361.106
4.85,-0.8085314,-0.05386316,0.001422996,0,0,0,0,0,0.808398,3.553398,0.05386316,0,3.618068,-0.8085314,1372.431
4.9,-0.8170647,-0.05453896,0.001440849,0,0,0,0,0,0.8169313,3.590907,0.05453896,0,3.656966,-0.8170647,1389.11
4.95,-0.825198,-0.05480064,0.001447763,0,0,0,0,0,0.8250646,3.626658,0.05480064,0,3.694055,-0.825198,1395.257
5,-0.8334646,-0.05578912,0.001473877,0,0,0,0,0,0.8333313,3.662995,0.05578912,0,3.731767,-0.8334646,1419.889
5.05,-0.8421313,-0.0557928,0.001473974,0,0,0,0,0,0.841998,3.70109,0.0557928,0,3.771319,-0.8421313,1419.421
5.1,-0.8501313,-0.05664098,0.001496382,0,0,0,0,0,0.8499979,3.736255,0.05664098,0,3.807841,-0.8501313,1440.473
5.15,-0.8583979,-0.05709772,0.001508449,0,0,0,0,0,0.8582646,3.772592,0.05709773,0,3.845596,-0.8583979,1451.541
5.2,-0.8669312,-0.05747502,0.001518416,0,0,0,0,0,0.8667979,3.810101,0.05747502,0,3.884583,-0.8669312,1460.563
5.25,-0.8750645,-0.05825456,0.001539011,0,0,0,0,0,0.8749312,3.845851,0.05825456,0,3.921757,-0.8750645,1479.823
5.3,-0.8831978,-0.0585243,0.001546137,0,0,0,0,0,0.8830644,3.881602,0.0585243,0,3.958944,-0.8831978,1486.122
5.35,-0.8917312,-0.05927403,0.001565944,0,0,0,0,0,0.8915979,3.919111,0.05927403,0,3.997976,-0.8917312,1504.573
5.4,-0.8999978,-0.05959192,0.001574342,0,0,0,0,0,0.8998645,3.955448,0.05959192,0,4.035802,-0.8999978,1512.07
5.45,-0.9083978,-0.06034923,0.001594349,0,0,0,0,0,0.9082644,3.992371,0.06034923,0,4.074253,-0.9083978,1530.697
5.5,-0.9166644,-0.06071829,0.001604099,0,0,0,0,0,0.9165311,4.028708,0.06071829,0,4.112108,-0.9166644,1539.475
5.55,-0.9250644,-0.0610519,0.001612913,0,0,0,0,0,0.924931,4.065631,0.0610519,0,4.150588,-0.9250644,1547.338
5.6,-0.9334644,-0.06197104,0.001637195,0,0,0,0,0,0.933331,4.102554,0.06197104,0,4.189083,-0.9334644,1570.029
5.65,-0.9418644,-0.0623728,0.00164781,0,0,0,0,0,0.9417311,4.139477,0.0623728,0,4.227594,-0.9418644,1579.599
5.7,-0.9499977,-0.06258629,0.00165345,0,0,0,0,0,0.9498644,4.175228,0.06258629,0,4.264896,-0.9499977,1584.414
5.75,-0.958531,-0.06347024,0.001676802,0,0,0,0,0,0.9583977,4.212737,0.06347024,0,4.304047,-0.958531,1606.163
5.8,-0.966931,-0.06374046,0.001683941,0,0,0,0,0,0.9667976,4.24966,0.06374046,0,4.342601,-0.966931,1612.379
5.85,-0.9750643,-0.06442317,0.001701977,0,0,0,0,0,0.974931,4.285411,0.06442317,0,4.379945,-0.9750643,1629.041
5.9,-0.9834643,-0.06487834,0.001714003,0,0,0,0,0,0.9833309,4.322334,0.06487834,0,4.418529,-0.9834643,1639.918
5.95,-0.9919977,-0.06543713,0.001728765,0,0,0,0,0,0.9918644,4.359843,0.06543713,0,4.457741,-0.9919977,1653.394
6,-0.9999976,-0.06601697,0.001744084,0,0,0,0,0,0.9998642,4.395008,0.06601697,0,4.494514,-0.9999976,1667.431
6.05,-1.008264,-0.06634506,0.001752751,0,0,0,0,0,1.008131,4.431345,0.06634506,0,4.532529,-1.008264,1675.081
6.1,-1.016931,-0.06710364,0.001772792,0,0,0,0,0,1.016798,4.46944,0.06710364,0,4.572399,-1.016931,1693.558
6.15,-1.025064,-0.06740673,0.001780799,0,0,0,0,0,1.024931,4.50519,0.06740673,0,4.609829,-1.025064,1700.571
6.2,-1.033198,-0.06786295,0.001792852,0,0,0,0,0,1.033064,4.540941,0.06786295,0,4.647273,-1.033198,1711.44
6.25,-1.041731,-0.06868032,0.001814446,0,0,0,0,0,1.041598,4.578451,0.06868032,0,4.686575,-1.041731,1731.372
6.3,-1.050131,-0.06893701,0.001821227,0,0,0,0,0,1.049998,4.615374,0.068937,0,4.725277,-1.050131,1737.171
6.35,-1.058397,-0.06959145,0.001838517,0,0,0,0,0,1.058264,4.651711,0.06959145,0,4.763379,-1.058397,1752.994
6.4,-1.066931,-0.06992978,0.001847455,0,0,0,0,0,1.066797,4.689219,0.06992978,0,4.802725,-1.066931,1760.824
6.45,-1.075331,-0.07066957,0.001866999,0,0,0,0,0,1.075197,4.726142,0.07066958,0,4.841473,-1.075331,1778.762
6.5,-1.083597,-0.0711043,0.001878484,0,0,0,0,0,1.083464,4.762479,0.0711043,0,4.87962,-1.083597,1789.022
6.55,-1.091864,-0.07175523,0.001895681,0,0,0,0,0,1.091731,4.798817,0.07175523,0,4.917781,-1.091864,1804.711
6.6,-1.100264,-0.07194976,0.00190082,0,0,0,0,0,1.100131,4.835739,0.07194977,0,4.956572,-1.100264,1808.902
6.65,-1.108664,-0.07271066,0.001920922,0,0,0,0,0,1.108531,4.872662,0.07271066,0,4.99538,-1.108664,1827.322
6.7,-1.116931,-0.0733591,0.001938053,0,0,0,0,0,1.116797,4.908999,0.07335909,0,5.033584,-1.116931,1842.914
6.75,-1.125064,-0.07341719,0.001939588,0,0,0,0,0,1.124931,4.94475,0.07341719,0,5.071189,-1.125064,1843.68
6.8,-1.133464,-0.07437761,0.001964961,0,0,0,0,0,1.13333,4.981673,0.0743776,0,5.110039,-1.133464,1867.073
6.85,-1.141997,-0.07465588,0.001972313,0,0,0,0,0,1.141864,5.019182,0.07465588,0,5.149523,-1.141997,1873.319
6.9,-1.150131,-0.0752615,0.001988312,0,0,0,0,0,1.149997,5.054933,0.0752615,0,5.18717,-1.150131,1887.805
6.95,-1.158397,-0.07566778,0.001999046,0,0,0,0,0,1.158264,5.091269,0.07566778,0,5.225449,-1.158397,1897.269
7,-1.166931,-0.07622752,0.002013833,0,0,0,0,0,1.166797,5.128779,0.07622752,0,5.264978,-1.166931,1910.548
7.05,-1.175064,-0.0768215,0.002029526,0,0,0,0,0,1.17493,5.164529,0.0768215,0,5.302668,-1.175064,1924.71
7.1,-1.18333,-0.07713852,0.002037901,0,0,0,0,0,1.183197,5.200866,0.07713852,0,5.340991,-1.18333,1931.912
7.15,-1.191864,-0.07793916,0.002059053,0,0,0,0,0,1.19173,5.238376,0.07793916,0,5.380567,-1.191864,1951.192
7.2,-1.200397,-0.07816732,0.00206508,0,0,0,0,0,1.200264,5.275885,0.07816732,0,5.420157,-1.200397,1956.129
7.25,-1.20853,-0.07889704,0.002084359,0,0,0,0,0,1.208397,5.311635,0.07889704,0,5.457906,-1.20853,1973.645
7.3,-1.21693,-0.07921358,0.002092721,0,0,0,0,0,1.216797,5.348558,0.07921357,0,5.496908,-1.21693,1980.791
7.35,-1.225464,-0.07981977,0.002108736,0,0,0,0,0,1.22533,5.386067,0.07981977,0,5.536544,-1.225464,1995.158
7.4,-1.233597,-0.0801768,0.002118168,0,0,0,0,0,1.233464,5.421819,0.0801768,0,5.574338,-1.233597,2003.325
7.45,-1.241864,-0.08092767,0.002138005,0,0,0,0,0,1.24173,5.458156,0.08092766,0,5.612765,-1.241864,2021.309
7.5,-1.250397,-0.08112522,0.002143224,0,0,0,0,0,1.250264,5.495664,0.08112522,0,5.652447,-1.250397,2025.44
7.55,-1.258664,-0.08200317,0.002166419,0,0,0,0,0,1.25853,5.532001,0.08200317,0,5.690904,-1.258664,2046.572
7.6,-1.266797,-0.08200509,0.002166469,0,0,0,0,0,1.266664,5.567752,0.08200509,0,5.728756,-1.266797,2045.846
7.65,-1.275064,-0.08294853,0.002191394,0,0,0,0,0,1.27493,5.604089,0.08294854,0,5.767243,-1.275064,2068.586
7.7,-1.283464,-0.08304286,0.002193886,0,0,0,0,0,1.28333,5.641012,0.08304287,0,5.806366,-1.283464,2070.129
7.75,-1.29173,-0.08373061,0.002212055,0,0,0,0,0,1.291597,5.677349,0.08373061,0,5.844882,-1.29173,2086.469
7.8,-1.299997,-0.08418639,0.002224096,0,0,0,0,0,1.299864,5.713686,0.08418639,0,5.883414,-1.299997,2097.019
7.85,-1.308264,-0.08481294,0.002240649,0,0,0,0,0,1.30813,5.750023,0.08481294,0,5.92196,-1.308264,2111.811
7.9,-1.31693,-0.08514808,0.002249503,0,0,0,0,0,1.316797,5.788118,0.08514808,0,5.962388,-1.31693,2119.299
7.95,-1.325063,-0.08579954,0.002266714,0,0,0,0,0,1.32493,5.823868,0.08579954,0,6.000341,-1.325063,2134.703
8,-1.33333,-0.08626938,0.002279126,0,0,0,0,0,1.333197,5.860205,0.08626938,0,6.038933,-1.33333,2145.565
8.05,-1.341863,-0.08685898,0.002294703,0,0,0,0,0,1.34173,5.897715,0.08685898,0,6.078786,-1.341863,2159.368
8.1,-1.350263,-0.0872667,0.002305474,0,0,0,0,0,1.35013,5.934638,0.0872667,0,6.11803,-1.350263,2168.653
8.15,-1.358397,-0.08792874,0.002322965,0,0,0,0,0,1.358263,5.970388,0.08792874,0,6.156043,-1.358397,2184.275
8.200001,-1.36693,-0.08832828,0.00233352,0,0,0,0,0,1.366797,6.007897,0.08832828,0,6.195942,-1.36693,2193.324
8.25,-1.375597,-0.08877903,0.002345428,0,0,0,0,0,1.375463,6.045992,0.08877902,0,6.23648,-1.375597,2203.624
8.3,-1.383463,-0.08931246,0.002359521,0,0,0,0,0,1.38333,6.080571,0.08931246,0,6.273291,-1.383463,2216.048
8.35,-1.391863,-0.08986022,0.002373992,0,0,0,0,0,1.39173,6.117495,0.08986022,0,6.312613,-1.391863,2228.763
8.400001,-1.400263,-0.09018971,0.002382696,0,0,0,0,0,1.40013,6.154418,0.09018971,0,6.351949,-1.400263,2236.055
8.450001,-1.40853,-0.09087352,0.002400762,0,0,0,0,0,1.408397,6.190754,0.09087352,0,6.390677,-1.40853,2252.136
8.5,-1.416663,-0.09133784,0.002413028,0,0,0,0,0,1.41653,6.226505,0.09133784,0,6.428794,-1.416663,2262.781
8.55,-1.425063,-0.09167941,0.002422052,0,0,0,0,0,1.42493,6.263428,0.09167941,0,6.468177,-1.425063,2270.349
8.6,-1.43333,-0.09222034,0.002436343,0,0,0,0,0,1.433197,6.299765,0.09222034,0,6.506949,-1.43333,2282.859
8.650001,-1.441597,-0.09276559,0.002450748,0,0,0,0,0,1.441463,6.336102,0.09276559,0,6.545737,-1.441597,2295.466
8.700001,-1.449996,-0.093294,0.002464708,0,0,0,0,0,1.449863,6.373025,0.09329399,0,6.585165,-1.449996,2307.631
8.75,-1.458396,-0.09377198,0.002477335,0,0,0,0,0,1.458263,6.409948,0.09377198,0,6.624609,-1.458396,2318.539
8.8,-1.46693,-0.09419064,0.002488396,0,0,0,0,0,1.466796,6.447457,0.09419063,0,6.664695,-1.46693,2327.958
8.85,-1.475196,-0.09483864,0.002505515,0,0,0,0,0,1.475063,6.483794,0.09483864,0,6.703543,-1.475196,2343.063
8.900001,-1.48333,-0.09511775,0.002512889,0,0,0,0,0,1.483196,6.519545,0.09511775,0,6.74178,-1.48333,2349.06
8.950001,-1.491863,-0.095766,0.002530015,0,0,0,0,0,1.49173,6.557054,0.095766,0,6.781913,-1.491863,2364.12
9,-1.500263,-0.09619556,0.002541363,0,0,0,0,0,1.50013,6.593976,0.09619556,0,6.821435,-1.500263,2373.786
9.05,-1.508396,-0.0966718,0.002553945,0,0,0,0,0,1.508263,6.629727,0.0966718,0,6.859717,-1.508396,2384.625
9.1,-1.51693,-0.09716155,0.002566883,0,0,0,0,0,1.516796,6.667236,0.09716155,0,6.899898,-1.51693,2395.743
9.150001,-1.52533,-0.09773653,0.002582074,0,0,0,0,0,1.525196,6.70416,0.09773653,0,6.939466,-1.52533,2408.967
9.200001,-1.53333,-0.09807627,0.002591049,0,0,0,0,0,1.533196,6.739324,0.09807627,0,6.977165,-1.53333,2416.43
9.25,-1.541596,-0.09889148,0.002612586,0,0,0,0,0,1.541463,6.775661,0.09889148,0,7.016135,-1.541596,2435.566
9.3,-1.550129,-0.09885528,0.00261163,0,0,0,0,0,1.549996,6.81317,0.09885528,0,7.056378,-1.550129,2433.695
9.35,-1.558263,-0.09971965,0.002634465,0,0,0,0,0,1.558129,6.848921,0.09971965,0,7.09475,-1.558263,2454.033
9.400001,-1.56653,-0.1000566,0.002643368,0,0,0,0,0,1.566396,6.885258,0.1000566,0,7.133766,-1.56653,2461.365
9.450001,-1.575196,-0.1004932,0.002654901,0,0,0,0,0,1.575063,6.923353,0.1004932,0,7.174687,-1.575196,2471.093
9.5,-1.583463,-0.101078,0.002670352,0,0,0,0,0,1.58333,6.95969,0.101078,0,7.213735,-1.583463,2484.504
9.55,-1.591596,-0.1014739,0.002680811,0,0,0,0,0,1.591463,6.995441,0.1014739,0,7.252167,-1.591596,2493.277
9.6,-1.600129,-0.1019634,0.002693743,0,0,0,0,0,1.599996,7.03295,0.1019634,0,7.292506,-1.600129,2504.293
9.650001,-1.608663,-0.1026459,0.002711772,0,0,0,0,0,1.608529,7.070459,0.1026459,0,7.33286,-1.608663,2520.037
9.700001,-1.616929,-0.1030029,0.002721204,0,0,0,0,0,1.616796,7.106796,0.1030029,0,7.371969,-1.616929,2527.814
9.75,-1.625196,-0.1034992,0.002734315,0,0,0,0,0,1.625063,7.143133,0.1034992,0,7.411094,-1.625196,2539
9.8,-1.633463,-0.1038154,0.002742671,0,0,0,0,0,1.633329,7.17947,0.1038154,0,7.450234,-1.633463,2545.762
9.85,-1.641863,-0.1046066,0.002763572,0,0,0,0,0,1.641729,7.216393,0.1046066,0,7.49002,-1.641863,2564.142
