Time sec,Extension mm,Load kgf,Compressive stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Compressive extension mm,Compressive strain %,Compressive load kgf,Displacement (Strain 1) mm,True strain %,Corrected Position mm,True stress Pa
0,-0.000266666,-0.01954255,0.0005134511,0,0,0,0,0,0,0,0.01954255,0,0,-0.000266666,513.4511
0.05,-0.001733329,-0.01911347,0.0005021777,0,0,0,0,0,0.001466663,0.006249097,0.01911347,0,0.006249292,-0.001733329,502.1463
0.1,-0.006799984,-0.02014069,0.0005291663,0,0,0,0,0,0.006533317,0.02783689,0.02014069,0,0.02784076,-0.006799984,529.019
0.15,-0.01599996,-0.02028699,0.00053301,0,0,0,0,0,0.0157333,0.06703577,0.02028699,0,0.06705825,-0.01599996,532.6527
0.2,-0.02639994,-0.02127945,0.0005590855,0,0,0,0,0,0.02613327,0.1113475,0.02127945,0,0.1114096,-0.02639994,558.4629
0.25,-0.03639991,-0.02213752,0.00058163,0,0,0,0,0,0.03613325,0.153955,0.02213752,0,0.1540737,-0.03639991,580.7346
0.3,-0.04599989,-0.02305627,0.0006057687,0,0,0,0,0,0.04573322,0.1948582,0.02305627,0,0.1950483,-0.04599989,604.5883
0.35,-0.0553332,-0.02345759,0.000616313,0,0,0,0,0,0.05506653,0.2346252,0.02345759,0,0.2349009,-0.0553332,614.8669
0.4,-0.06466651,-0.02436829,0.00064024,0,0,0,0,0,0.06439985,0.2743922,0.02436829,0,0.2747693,-0.06466651,638.4832
0.45,-0.07346649,-0.02467576,0.0006483184,0,0,0,0,0,0.07319982,0.3118868,0.02467576,0,0.3123741,-0.07346649,646.2964
0.5,-0.08226647,-0.02556019,0.0006715553,0,0,0,0,0,0.08199979,0.3493813,0.02556019,0,0.3499931,-0.08226647,669.2091
0.55,-0.09106645,-0.02586267,0.0006795027,0,0,0,0,0,0.09079978,0.3868759,0.02586267,0,0.3876262,-0.09106645,676.8738
0.6,-0.09959975,-0.02651325,0.0006965956,0,0,0,0,0,0.09933309,0.4232343,0.02651325,0,0.4241324,-0.09959975,693.6474
0.6500001,-0.1078664,-0.0267766,0.0007035148,0,0,0,0,0,0.1075997,0.4584565,0.0267766,0,0.4595106,-0.1078664,700.2895
0.7000001,-0.116533,-0.02759107,0.0007249138,0,0,0,0,0,0.1162664,0.495383,0.02759107,0,0.4966141,-0.116533,721.3228
0.7500001,-0.1251997,-0.02785591,0.000731872,0,0,0,0,0,0.124933,0.5323095,0.02785591,0,0.5337313,-0.1251997,727.9762
0.8,-0.133333,-0.02837884,0.0007456113,0,0,0,0,0,0.1330664,0.5669636,0.02837884,0,0.5685769,-0.133333,741.384
0.85,-0.1415997,-0.02872143,0.0007546121,0,0,0,0,0,0.141333,0.6021857,0.02872143,0,0.6040062,-0.1415997,750.068
0.9000001,-0.150133,-0.02934443,0.0007709806,0,0,0,0,0,0.1498663,0.6385441,0.02934443,0,0.6405915,-0.150133,766.0576
0.9500001,-0.1583996,-0.02963614,0.000778645,0,0,0,0,0,0.158133,0.6737663,0.02963614,0,0.6760464,-0.1583996,773.3987
1,-0.1666663,-0.03009315,0.0007906522,0,0,0,0,0,0.1663996,0.7089885,0.03009315,0,0.7115137,-0.1666663,785.0466
1.05,-0.1750662,-0.03047487,0.0008006812,0,0,0,0,0,0.1747996,0.7447788,0.03047487,0,0.7475661,-0.1750662,794.7179
1.1,-0.1833329,-0.03098747,0.0008141491,0,0,0,0,0,0.1830662,0.7800009,0.03098747,0,0.7830589,-0.1833329,807.7987
1.15,-0.1917329,-0.03113657,0.0008180664,0,0,0,0,0,0.1914662,0.8157912,0.03113657,0,0.819137,-0.1917329,811.3927
1.2,-0.2001328,-0.03175572,0.0008343337,0,0,0,0,0,0.1998662,0.8515815,0.03175572,0,0.8552281,-0.2001328,827.2286
1.25,-0.2083995,-0.03213306,0.0008442476,0,0,0,0,0,0.2081328,0.8868037,0.03213306,0,0.8907592,-0.2083995,836.7608
1.3,-0.2167995,-0.03252318,0.0008544974,0,0,0,0,0,0.2165328,0.922594,0.03252318,0,0.9268762,-0.2167995,846.6139
1.35,-0.2251994,-0.03290848,0.0008646208,0,0,0,0,0,0.2249328,0.9583842,0.03290848,0,0.9630063,-0.2251994,856.3344
1.4,-0.2334661,-0.03341408,0.0008779047,0,0,0,0,0,0.2331994,0.9936064,0.03341408,0,0.9985757,-0.2334661,869.1818
1.45,-0.2421327,-0.03365905,0.0008843407,0,0,0,0,0,0.2418661,1.030533,0.03365904,0,1.03588,-0.2421327,875.2273
1.5,-0.2503994,-0.03426393,0.000900233,0,0,0,0,0,0.2501327,1.065755,0.03426393,0,1.071475,-0.2503994,890.6387
1.55,-0.2585327,-0.03445426,0.0009052337,0,0,0,0,0,0.258266,1.100409,0.03445426,0,1.106508,-0.2585327,895.2724
1.6,-0.267066,-0.03476313,0.0009133489,0,0,0,0,0,0.2667994,1.136768,0.03476314,0,1.143278,-0.267066,902.9663
1.65,-0.2753327,-0.0355249,0.0009333633,0,0,0,0,0,0.275066,1.17199,0.0355249,0,1.178912,-0.2753327,922.4243
1.7,-0.283466,-0.03550337,0.0009327974,0,0,0,0,0,0.2831993,1.206644,0.03550337,0,1.213983,-0.283466,921.5419
1.75,-0.2917326,-0.0358329,0.0009414554,0,0,0,0,0,0.291466,1.241866,0.0358329,0,1.249642,-0.2917326,929.7638
1.8,-0.3002659,-0.03641782,0.0009568234,0,0,0,0,0,0.2999993,1.278224,0.03641782,0,1.286464,-0.3002659,944.593
1.85,-0.3083993,-0.03667933,0.0009636942,0,0,0,0,0,0.3081326,1.312879,0.03667933,0,1.321573,-0.3083993,951.042
1.9,-0.3166659,-0.03702603,0.000972803,0,0,0,0,0,0.3163992,1.348101,0.03702603,0,1.35727,-0.3166659,959.6887
1.95,-0.3251992,-0.03744381,0.0009837798,0,0,0,0,0,0.3249326,1.384459,0.03744381,0,1.394132,-0.3251992,970.1597
2,-0.3335992,-0.03780548,0.0009932821,0,0,0,0,0,0.3333325,1.420249,0.03780548,0,1.430431,-0.3335992,979.175
2.05,-0.3418658,-0.03832631,0.001006966,0,0,0,0,0,0.3415992,1.455472,0.03832631,0,1.466168,-0.3418658,992.31
2.1,-0.3502658,-0.03855613,0.001013004,0,0,0,0,0,0.3499991,1.491262,0.03855613,0,1.502493,-0.3502658,997.8977
2.15,-0.3586658,-0.03920969,0.001030175,0,0,0,0,0,0.3583992,1.527052,0.03920969,0,1.538832,-0.3586658,1014.444
2.2,-0.3669325,-0.03923884,0.001030941,0,0,0,0,0,0.3666658,1.562274,0.03923884,0,1.574607,-0.3669325,1014.835
2.25,-0.3753324,-0.03962778,0.00104116,0,0,0,0,0,0.3750657,1.598065,0.03962778,0,1.610971,-0.3753324,1024.522
2.3,-0.3835991,-0.04067549,0.001068687,0,0,0,0,0,0.3833324,1.633287,0.04067549,0,1.646772,-0.3835991,1051.232
2.35,-0.3921324,-0.04008164,0.001053085,0,0,0,0,0,0.3918657,1.669645,0.04008164,0,1.683741,-0.3921324,1035.502
2.4,-0.400399,-0.04124399,0.001083624,0,0,0,0,0,0.4001324,1.704867,0.04124399,0,1.719568,-0.400399,1065.149
2.45,-0.408399,-0.04123423,0.001083367,0,0,0,0,0,0.4081323,1.738953,0.04123423,0,1.754251,-0.408399,1064.528
2.5,-0.4170657,-0.04177923,0.001097686,0,0,0,0,0,0.416799,1.77588,0.04177923,0,1.791838,-0.4170657,1078.193
2.55,-0.4253323,-0.04191147,0.001101161,0,0,0,0,0,0.4250656,1.811102,0.04191147,0,1.827703,-0.4253323,1081.218
2.6,-0.4333323,-0.04256586,0.001118354,0,0,0,0,0,0.4330656,1.845188,0.04256586,0,1.862424,-0.4333323,1097.718
2.65,-0.4418656,-0.04294368,0.00112828,0,0,0,0,0,0.441599,1.881546,0.04294368,0,1.899473,-0.4418656,1107.051
2.7,-0.4503989,-0.04305307,0.001131155,0,0,0,0,0,0.4501322,1.917905,0.04305307,0,1.936535,-0.4503989,1109.46
2.75,-0.4583989,-0.04367599,0.001147521,0,0,0,0,0,0.4581322,1.951991,0.04367599,0,1.971294,-0.4583989,1125.121
2.8,-0.4667989,-0.04401147,0.001156335,0,0,0,0,0,0.4665322,1.987781,0.04401147,0,2.007803,-0.4667989,1133.35
2.85,-0.4754655,-0.04431716,0.001164366,0,0,0,0,0,0.4751988,2.024707,0.04431716,0,2.045485,-0.4754655,1140.791
2.9,-0.4835988,-0.04497505,0.001181652,0,0,0,0,0,0.4833322,2.059361,0.04497505,0,2.080862,-0.4835988,1157.317
2.95,-0.4918655,-0.04492615,0.001180367,0,0,0,0,0,0.4915988,2.094584,0.04492615,0,2.116832,-0.4918655,1155.643
3,-0.5003988,-0.04564029,0.00119913,0,0,0,0,0,0.5001321,2.130942,0.04564029,0,2.153974,-0.5003988,1173.577
3.05,-0.5087988,-0.04581981,0.001203847,0,0,0,0,0,0.508532,2.166732,0.04581981,0,2.190551,-0.5087988,1177.762
3.1,-0.5169321,-0.04624268,0.001214957,0,0,0,0,0,0.5166655,2.201387,0.04624268,0,2.225979,-0.5169321,1188.211
3.15,-0.5253321,-0.04672691,0.001227679,0,0,0,0,0,0.5250654,2.237177,0.04672691,0,2.262581,-0.5253321,1200.214
3.2,-0.5337321,-0.04693694,0.001233198,0,0,0,0,0,0.5334653,2.272967,0.04693694,0,2.299197,-0.5337321,1205.167
3.25,-0.5419987,-0.04741265,0.001245696,0,0,0,0,0,0.5417321,2.308189,0.04741265,0,2.335245,-0.5419987,1216.943
3.3,-0.5502653,-0.04788033,0.001257984,0,0,0,0,0,0.5499986,2.343411,0.04788033,0,2.371306,-0.5502653,1228.504
