Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.07267
0.05000,-0.00120,-0.07810
0.10000,-0.00600,-0.07567
0.15000,-0.01533,-0.09071
0.20000,-0.02587,-0.09322
0.25000,-0.03587,-0.10708
0.30000,-0.04573,-0.11351
0.35000,-0.05533,-0.11910
0.40000,-0.06440,-0.13148
0.45000,-0.07320,-0.13200
0.50000,-0.08213,-0.14384
0.55000,-0.09080,-0.14577
0.60000,-0.09907,-0.15405
0.65000,-0.10773,-0.15901
0.70000,-0.11627,-0.16698
0.75000,-0.12453,-0.16864
0.80000,-0.13307,-0.17947
0.85000,-0.14173,-0.17975
0.90000,-0.14987,-0.19224
0.95000,-0.15827,-0.19190
1.00000,-0.16693,-0.20391
1.05000,-0.17493,-0.20280
1.10000,-0.18320,-0.21595
1.15000,-0.19173,-0.21673
1.20000,-0.20013,-0.22453
1.25000,-0.20827,-0.23139
1.30000,-0.21667,-0.23450
1.35000,-0.22493,-0.24471
1.40000,-0.23320,-0.24647
1.45000,-0.24160,-0.25539
1.50000,-0.24973,-0.26051
1.55000,-0.25827,-0.26489
1.60000,-0.26667,-0.27270
1.65000,-0.27493,-0.27820
1.70000,-0.28347,-0.28475
1.75000,-0.29187,-0.29075
1.80000,-0.30000,-0.29554
1.85000,-0.30827,-0.30418
1.90000,-0.31693,-0.30718
1.95000,-0.32507,-0.31357
2.00000,-0.33320,-0.32173
2.05000,-0.34173,-0.32593
2.10000,-0.35013,-0.33410
2.15000,-0.35827,-0.33738
2.20000,-0.36653,-0.34787
2.25000,-0.37493,-0.34878
2.30000,-0.38320,-0.35795
2.35000,-0.39147,-0.36281
2.40000,-0.39987,-0.37243
2.45000,-0.40827,-0.37497
2.50000,-0.41680,-0.38517
2.55000,-0.42507,-0.38772
2.60000,-0.43347,-0.39714
2.65000,-0.44187,-0.39944
2.70000,-0.45000,-0.41200
2.75000,-0.45840,-0.41227
2.80000,-0.46693,-0.42335
2.85000,-0.47507,-0.42552
2.90000,-0.48320,-0.43569
2.95000,-0.49173,-0.43725
3.00000,-0.49987,-0.44762
3.05000,-0.50813,-0.45248
3.10000,-0.51653,-0.46028
3.15000,-0.52507,-0.46452
3.20000,-0.53333,-0.47360
3.25000,-0.54173,-0.47824
3.30000,-0.55027,-0.48416
3.35000,-0.55853,-0.49264
3.40000,-0.56680,-0.49918
3.45000,-0.57520,-0.50587
3.50000,-0.58360,-0.51034
3.55000,-0.59187,-0.52014
3.60000,-0.60027,-0.52324
3.65000,-0.60840,-0.53075
3.70000,-0.61680,-0.53807
3.75000,-0.62507,-0.54628
3.80000,-0.63320,-0.55117
3.85000,-0.64187,-0.55818
3.90000,-0.65000,-0.56521
3.95000,-0.65813,-0.57252
4.00000,-0.66667,-0.57527
4.05000,-0.67520,-0.58667
4.10000,-0.68333,-0.59217
4.15000,-0.69160,-0.59952
4.20000,-0.70026,-0.60478
4.25000,-0.70840,-0.61274
4.30000,-0.71680,-0.61883
4.35000,-0.72520,-0.62404
4.40000,-0.73346,-0.63429
4.45000,-0.74173,-0.63900
4.50000,-0.75000,-0.64666
4.55000,-0.75840,-0.65204
4.60000,-0.76680,-0.66110
4.65000,-0.77506,-0.66417
4.70000,-0.78320,-0.67425
4.75000,-0.79173,-0.67923
