Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00027,-1.02753
0.05000,-0.00133,-1.02622
0.10000,-0.00573,-1.03442
0.15000,-0.01493,-1.05162
0.20000,-0.02547,-1.08209
0.25000,-0.03547,-1.10696
0.30000,-0.04573,-1.13404
0.35000,-0.05533,-1.15571
0.40000,-0.06440,-1.17810
0.45000,-0.07360,-1.19671
0.50000,-0.08227,-1.21583
0.55000,-0.09080,-1.23383
0.60000,-0.09960,-1.25089
0.65000,-0.10813,-1.26887
0.70000,-0.11653,-1.28553
0.75000,-0.12493,-1.30113
0.80000,-0.13320,-1.31777
0.85000,-0.14160,-1.33232
0.90000,-0.14987,-1.34952
0.95000,-0.15827,-1.36354
1.00000,-0.16693,-1.37771
1.05000,-0.17520,-1.39720
1.10000,-0.18333,-1.40825
1.15000,-0.19187,-1.42531
1.20000,-0.20040,-1.43781
1.25000,-0.20853,-1.45420
1.30000,-0.21693,-1.46604
1.35000,-0.22560,-1.48377
1.40000,-0.23360,-1.49482
1.45000,-0.24187,-1.51151
1.50000,-0.25040,-1.52173
1.55000,-0.25853,-1.53871
1.60000,-0.26667,-1.54769
1.65000,-0.27507,-1.56521
1.70000,-0.28333,-1.57554
1.75000,-0.29160,-1.58969
1.80000,-0.29987,-1.60316
1.85000,-0.30840,-1.61671
1.90000,-0.31693,-1.62792
1.95000,-0.32533,-1.64267
2.00000,-0.33360,-1.65477
2.05000,-0.34200,-1.66817
2.10000,-0.35040,-1.67874
2.15000,-0.35853,-1.69493
2.20000,-0.36693,-1.70154
2.25000,-0.37547,-1.71522
2.30000,-0.38360,-1.72419
2.35000,-0.39173,-1.73829
2.40000,-0.40027,-1.74856
2.45000,-0.40853,-1.76113
2.50000,-0.41667,-1.77132
2.55000,-0.42507,-1.78143
2.60000,-0.43360,-1.79351
2.65000,-0.44173,-1.80580
2.70000,-0.45013,-1.81765
2.75000,-0.45867,-1.82793
2.80000,-0.46693,-1.84054
2.85000,-0.47533,-1.85007
2.90000,-0.48360,-1.86111
2.95000,-0.49213,-1.87451
3.00000,-0.50040,-1.88363
3.05000,-0.50867,-1.89485
3.10000,-0.51680,-1.90746
3.15000,-0.52520,-1.91732
3.20000,-0.53347,-1.92983
3.25000,-0.54173,-1.93787
3.30000,-0.55027,-1.94991
3.35000,-0.55853,-1.95990
3.40000,-0.56667,-1.97145
3.45000,-0.57533,-1.97788
3.50000,-0.58373,-1.99347
3.55000,-0.59187,-1.99850
3.60000,-0.60027,-2.00876
3.65000,-0.60893,-2.01790
3.70000,-0.61693,-2.03097
3.75000,-0.62520,-2.03846
3.80000,-0.63360,-2.04949
3.85000,-0.64200,-2.05766
3.90000,-0.65027,-2.06940
3.95000,-0.65853,-2.07867
4.00000,-0.66693,-2.09152
4.05000,-0.67520,-2.10059
4.10000,-0.68346,-2.11231
4.15000,-0.69160,-2.11794
4.20000,-0.70026,-2.13419
4.25000,-0.70853,-2.14106
4.30000,-0.71680,-2.15486
4.35000,-0.72533,-2.16141
4.40000,-0.73386,-2.17552
4.45000,-0.74186,-2.18322
4.50000,-0.75026,-2.19405
4.55000,-0.75880,-2.20464
4.60000,-0.76680,-2.21577
4.65000,-0.77506,-2.22312
4.70000,-0.78346,-2.23491
4.75000,-0.79173,-2.24305
4.80000,-0.80000,-2.25382
4.85000,-0.80840,-2.26552
4.90000,-0.81680,-2.27427
4.95000,-0.82506,-2.28527
5.00000,-0.83346,-2.29344
5.05000,-0.84173,-2.30383
5.10000,-0.85026,-2.31250
5.15000,-0.85866,-2.32513
5.20000,-0.86693,-2.33280
5.25000,-0.87533,-2.34353
5.30000,-0.88386,-2.35140
5.35000,-0.89200,-2.36291
5.40000,-0.90026,-2.37156
5.45000,-0.90866,-2.38083
5.50000,-0.91680,-2.38813
5.55000,-0.92493,-2.39749
5.60000,-0.93360,-2.40477
5.65000,-0.94186,-2.41770
5.70000,-0.95000,-2.42351
5.75000,-0.95840,-2.43240
5.80000,-0.96693,-2.43942
5.85000,-0.97506,-2.44914
5.90000,-0.98346,-2.45719
5.95000,-0.99213,-2.46861
6.00000,-1.00040,-2.47636
6.05000,-1.00866,-2.48580
6.10000,-1.01706,-2.49522
6.15000,-1.02546,-2.50349
6.20000,-1.03373,-2.51404
6.25000,-1.04200,-2.52219
6.30000,-1.05026,-2.53153
6.35000,-1.05866,-2.54031
6.40000,-1.06693,-2.55015
6.45000,-1.07506,-2.55816
6.50000,-1.08360,-2.56912
6.55000,-1.09186,-2.57703
6.60000,-1.10000,-2.58639
6.65000,-1.10866,-2.59505
6.70000,-1.11720,-2.60602
6.75000,-1.12520,-2.61345
6.80000,-1.13346,-2.62305
6.85000,-1.14213,-2.63184
6.90000,-1.15026,-2.64159
6.95000,-1.15866,-2.65007
7.00000,-1.16706,-2.65997
7.05000,-1.17533,-2.66804
7.10000,-1.18360,-2.67742
7.15000,-1.19186,-2.68445
7.20000,-1.20026,-2.69426
7.25000,-1.20866,-2.70195
7.30000,-1.21693,-2.71142
7.35000,-1.22506,-2.71872
7.40000,-1.23360,-2.72763
7.45000,-1.24200,-2.73668
7.50000,-1.25013,-2.74455
7.55000,-1.25866,-2.75343
7.60000,-1.26706,-2.76144
7.65000,-1.27520,-2.77080
7.70000,-1.28346,-2.77832
7.75000,-1.29200,-2.78604
7.80000,-1.30013,-2.79526
7.85000,-1.30840,-2.80183
7.90000,-1.31693,-2.81097
7.95000,-1.32520,-2.81911
8.00000,-1.33333,-2.82682
8.05000,-1.34173,-2.83503
8.10000,-1.35000,-2.84293
8.15000,-1.35826,-2.85046
8.20000,-1.36666,-2.85884
8.25000,-1.37520,-2.86821
8.30000,-1.38360,-2.87479
8.35000,-1.39200,-2.88448
8.40000,-1.40013,-2.89111
8.45000,-1.40866,-2.89901
8.50000,-1.41706,-2.90803
8.55000,-1.42520,-2.91496
8.60000,-1.43346,-2.92293
8.65000,-1.44213,-2.93037
8.70000,-1.45026,-2.93839
8.75000,-1.45840,-2.94532
8.80000,-1.46693,-2.95382
8.85000,-1.47506,-2.96125
8.90000,-1.48333,-2.96862
8.95000,-1.49173,-2.97638
9.00000,-1.50026,-2.98433
9.05000,-1.50853,-2.99174
9.10000,-1.51693,-3.00021
9.15000,-1.52546,-3.00815
9.20000,-1.53360,-3.01395
9.25000,-1.54200,-3.02226
9.30000,-1.55040,-3.03008
9.35000,-1.55880,-3.03755
9.40000,-1.56706,-3.04533
9.45000,-1.57546,-3.05197
9.50000,-1.58360,-3.05950
9.55000,-1.59200,-3.06686
9.60000,-1.60040,-3.07432
9.65000,-1.60853,-3.08078
9.70000,-1.61706,-3.08875
9.75000,-1.62520,-3.09565
9.80000,-1.63346,-3.10287
9.85000,-1.64200,-3.11023
9.90000,-1.65040,-3.11867
9.95000,-1.65853,-3.12401
10.00000,-1.66693,-3.13100
10.05000,-1.67560,-3.13974
10.10000,-1.68373,-3.14681
10.15000,-1.69200,-3.15215
10.20000,-1.70053,-3.16035
10.25000,-1.70880,-3.16671
10.30000,-1.71693,-3.17370
10.35000,-1.72533,-3.18040
10.40000,-1.73360,-3.18683
10.45000,-1.74186,-3.19385
10.50000,-1.75013,-3.20041
10.55000,-1.75840,-3.20610
10.60000,-1.76693,-3.21287
10.65000,-1.77520,-3.21931
10.70000,-1.78333,-3.22710
10.75000,-1.79186,-3.23206
10.80000,-1.80026,-3.23961
10.85000,-1.80840,-3.24472
10.90000,-1.81693,-3.25218
10.95000,-1.82546,-3.25806
11.00000,-1.83346,-3.26663
11.05000,-1.84173,-3.26979
11.10000,-1.85026,-3.27694
11.15000,-1.85853,-3.28177
11.20000,-1.86666,-3.28896
11.25000,-1.87506,-3.29385
11.30000,-1.88346,-3.30063
11.35000,-1.89160,-3.30508
11.40000,-1.90000,-3.31261
11.45000,-1.90840,-3.31759
11.50000,-1.91693,-3.32488
11.55000,-1.92533,-3.33039
11.60000,-1.93346,-3.33670
11.65000,-1.94186,-3.34132
11.70000,-1.95040,-3.34910
11.75000,-1.95853,-3.35493
11.80000,-1.96680,-3.35959
11.85000,-1.97546,-3.36629
11.90000,-1.98360,-3.37192
11.95000,-1.99173,-3.37738
12.00000,-2.00026,-3.38197
12.05000,-2.00840,-3.38833
12.10000,-2.01653,-3.39300
12.15000,-2.02506,-3.39838
12.20000,-2.03373,-3.40404
12.25000,-2.04200,-3.41044
12.30000,-2.05026,-3.41563
12.35000,-2.05879,-3.42142
12.40000,-2.06706,-3.42553
12.45000,-2.07533,-3.43086
12.50000,-2.08373,-3.43626
12.55000,-2.09213,-3.44056
12.60000,-2.10039,-3.44617
12.65000,-2.10866,-3.45162
12.70000,-2.11693,-3.45542
12.75000,-2.12533,-3.46160
12.80000,-2.13359,-3.46615
12.85000,-2.14173,-3.47112
12.90000,-2.15026,-3.47671
12.95000,-2.15853,-3.48245
13.00000,-2.16666,-3.48706
13.05000,-2.17519,-3.49179
13.10000,-2.18373,-3.49824
13.15000,-2.19186,-3.50230
13.20000,-2.20026,-3.50738
13.25000,-2.20879,-3.51301
13.30000,-2.21693,-3.51802
13.35000,-2.22533,-3.52301
13.40000,-2.23373,-3.52782
13.45000,-2.24186,-3.53381
13.50000,-2.25013,-3.53686
13.55000,-2.25839,-3.54284
13.60000,-2.26679,-3.54668
13.65000,-2.27519,-3.55282
13.70000,-2.28333,-3.55729
13.75000,-2.29159,-3.56254
13.80000,-2.30026,-3.56657
13.85000,-2.30853,-3.57330
13.90000,-2.31666,-3.57733
13.95000,-2.32533,-3.58228
14.00000,-2.33373,-3.58764
14.05000,-2.34186,-3.59236
14.10000,-2.35026,-3.59593
14.15000,-2.35893,-3.60150
14.20000,-2.36693,-3.60585
14.25000,-2.37519,-3.61045
14.30000,-2.38359,-3.61450
14.35000,-2.39186,-3.61922
14.40000,-2.39999,-3.62373
14.45000,-2.40853,-3.62750
14.50000,-2.41693,-3.63358
14.55000,-2.42506,-3.63706
14.60000,-2.43333,-3.64267
14.65000,-2.44173,-3.64613
14.70000,-2.45026,-3.65148
14.75000,-2.45866,-3.65588
14.80000,-2.46679,-3.66072
14.85000,-2.47533,-3.66499
14.90000,-2.48373,-3.66958
14.95000,-2.49199,-3.67450
15.00000,-2.50026,-3.67840
15.05000,-2.50879,-3.68188
15.10000,-2.51693,-3.68749
15.15000,-2.52506,-3.68938
15.20000,-2.53359,-3.69498
15.25000,-2.54186,-3.69802
15.30000,-2.54986,-3.70326
15.35000,-2.55839,-3.70626
15.40000,-2.56693,-3.71211
15.45000,-2.57506,-3.71507
15.50000,-2.58346,-3.72009
15.55000,-2.59199,-3.72374
15.60000,-2.60039,-3.72862
15.65000,-2.60866,-3.73246
15.70000,-2.61693,-3.73713
15.75000,-2.62533,-3.73995
15.80000,-2.63373,-3.74460
15.85000,-2.64213,-3.74798
15.90000,-2.65026,-3.75197
15.95000,-2.65866,-3.75496
16.00000,-2.66679,-3.75885
16.05000,-2.67493,-3.76160
16.10000,-2.68346,-3.76514
16.15000,-2.69173,-3.76940
16.20000,-2.69999,-3.77263
16.25000,-2.70866,-3.77716
16.30000,-2.71719,-3.78139
16.35000,-2.72533,-3.78504
16.40000,-2.73373,-3.78800
16.45000,-2.74226,-3.79277
