Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00027,-0.12897
0.05000,-0.00133,-0.12692
0.10000,-0.00560,-0.13111
0.15000,-0.01440,-0.13772
0.20000,-0.02547,-0.14830
0.25000,-0.03587,-0.15784
0.30000,-0.04547,-0.16690
0.35000,-0.05493,-0.17376
0.40000,-0.06427,-0.18188
0.45000,-0.07307,-0.18737
0.50000,-0.08187,-0.19540
0.55000,-0.09080,-0.19974
0.60000,-0.09933,-0.20686
0.65000,-0.10773,-0.21192
0.70000,-0.11627,-0.21821
0.75000,-0.12493,-0.22329
0.80000,-0.13333,-0.22890
0.85000,-0.14173,-0.23485
0.90000,-0.15040,-0.23964
0.95000,-0.15867,-0.24489
1.00000,-0.16680,-0.24950
1.05000,-0.17533,-0.25487
1.10000,-0.18373,-0.26009
1.15000,-0.19187,-0.26453
1.20000,-0.20013,-0.27048
1.25000,-0.20867,-0.27463
1.30000,-0.21680,-0.27937
1.35000,-0.22507,-0.28503
1.40000,-0.23347,-0.28907
1.45000,-0.24173,-0.29435
1.50000,-0.25000,-0.29822
1.55000,-0.25840,-0.30542
1.60000,-0.26680,-0.30821
1.65000,-0.27533,-0.31490
1.70000,-0.28360,-0.31858
1.75000,-0.29187,-0.32502
1.80000,-0.30053,-0.32883
1.85000,-0.30880,-0.33511
1.90000,-0.31680,-0.33885
1.95000,-0.32533,-0.34499
2.00000,-0.33373,-0.34926
2.05000,-0.34160,-0.35470
2.10000,-0.35000,-0.35905
2.15000,-0.35853,-0.36524
2.20000,-0.36653,-0.36991
2.25000,-0.37493,-0.37443
2.30000,-0.38347,-0.38054
2.35000,-0.39173,-0.38448
2.40000,-0.40000,-0.39139
2.45000,-0.40867,-0.39528
2.50000,-0.41707,-0.40169
2.55000,-0.42533,-0.40625
2.60000,-0.43373,-0.41124
2.65000,-0.44200,-0.41696
2.70000,-0.45040,-0.42184
2.75000,-0.45880,-0.42738
2.80000,-0.46680,-0.43243
2.85000,-0.47533,-0.43690
2.90000,-0.48360,-0.44381
2.95000,-0.49173,-0.44714
3.00000,-0.50013,-0.45308
3.05000,-0.50867,-0.45842
3.10000,-0.51667,-0.46337
3.15000,-0.52507,-0.46902
3.20000,-0.53373,-0.47325
3.25000,-0.54200,-0.47928
3.30000,-0.55013,-0.48428
3.35000,-0.55867,-0.48892
3.40000,-0.56707,-0.49509
3.45000,-0.57533,-0.49964
3.50000,-0.58373,-0.50538
3.55000,-0.59213,-0.51148
3.60000,-0.60040,-0.51591
3.65000,-0.60853,-0.52161
3.70000,-0.61693,-0.52709
3.75000,-0.62533,-0.53267
3.80000,-0.63360,-0.53776
3.85000,-0.64173,-0.54320
3.90000,-0.65013,-0.54902
3.95000,-0.65853,-0.55411
4.00000,-0.66680,-0.55981
4.05000,-0.67507,-0.56550
4.10000,-0.68373,-0.57052
4.15000,-0.69213,-0.57681
4.20000,-0.70026,-0.58138
4.25000,-0.70866,-0.58772
4.30000,-0.71706,-0.59201
4.35000,-0.72506,-0.59845
4.40000,-0.73346,-0.60278
4.45000,-0.74200,-0.60910
4.50000,-0.75013,-0.61448
4.55000,-0.75840,-0.61966
