Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.00006
0.05000,-0.00120,0.00000
0.10000,-0.00587,-0.00003
0.15000,-0.01493,0.00000
0.20000,-0.02533,0.00001
0.25000,-0.03587,0.00000
0.30000,-0.04533,-0.00002
0.35000,-0.05507,0.00000
0.40000,-0.06440,0.00000
0.45000,-0.07307,-0.00001
0.50000,-0.08200,-0.00002
0.55000,-0.09093,-0.00001
0.60000,-0.09933,0.00001
0.65000,-0.10773,-0.00001
0.70000,-0.11640,0.00000
0.75000,-0.12467,0.00000
0.80000,-0.13293,-0.00001
0.85000,-0.14133,0.00000
0.90000,-0.14973,0.00001
0.95000,-0.15813,0.00002
1.00000,-0.16627,0.00000
1.05000,-0.17467,-0.00001
1.10000,-0.18333,0.00002
1.15000,-0.19160,0.00003
1.20000,-0.19987,0.00002
1.25000,-0.20827,0.00001
1.30000,-0.21667,0.00001
1.35000,-0.22480,0.00001
1.40000,-0.23333,0.00003
1.45000,-0.24200,0.00001
1.50000,-0.25000,0.00001
1.55000,-0.25827,0.00000
1.60000,-0.26667,0.00001
1.65000,-0.27480,0.00002
1.70000,-0.28307,0.00003
1.75000,-0.29147,0.00002
1.80000,-0.29973,0.00001
1.85000,-0.30800,0.00002
1.90000,-0.31640,0.00000
1.95000,-0.32467,0.00002
2.00000,-0.33333,0.00004
2.05000,-0.34173,0.00000
2.10000,-0.34973,0.00002
2.15000,-0.35827,0.00004
2.20000,-0.36667,0.00002
2.25000,-0.37480,0.00001
2.30000,-0.38320,0.00002
2.35000,-0.39173,0.00003
2.40000,-0.39973,0.00003
2.45000,-0.40800,0.00000
2.50000,-0.41653,0.00001
2.55000,-0.42480,0.00000
2.60000,-0.43293,0.00002
2.65000,-0.44147,0.00001
2.70000,-0.44987,0.00003
2.75000,-0.45813,0.00004
2.80000,-0.46653,0.00004
2.85000,-0.47507,0.00003
2.90000,-0.48333,0.00003
2.95000,-0.49160,0.00003
3.00000,-0.50000,0.00002
3.05000,-0.50840,0.00000
3.10000,-0.51680,0.00002
3.15000,-0.52480,0.00002
3.20000,-0.53320,0.00003
3.25000,-0.54173,0.00003
3.30000,-0.54987,0.00003
3.35000,-0.55800,0.00002
3.40000,-0.56667,0.00005
3.45000,-0.57480,0.00002
3.50000,-0.58307,0.00002
3.55000,-0.59173,0.00001
3.60000,-0.60013,0.00003
3.65000,-0.60813,0.00001
3.70000,-0.61667,0.00005
3.75000,-0.62507,0.00002
3.80000,-0.63333,0.00002
3.85000,-0.64160,0.00003
3.90000,-0.65000,0.00002
3.95000,-0.65827,0.00003
4.00000,-0.66667,0.00002
4.05000,-0.67493,0.00001
4.10000,-0.68333,0.00003
4.15000,-0.69160,0.00003
4.20000,-0.69986,0.00006
4.25000,-0.70813,0.00003
4.30000,-0.71666,0.00005
4.35000,-0.72493,0.00002
4.40000,-0.73320,0.00006
4.45000,-0.74173,0.00002
4.50000,-0.75013,0.00004
4.55000,-0.75826,0.00002
