Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.45702
0.05000,-0.00107,-0.45734
0.10000,-0.00547,-0.46368
0.15000,-0.01453,-0.47941
0.20000,-0.02493,-0.50763
0.25000,-0.03560,-0.52809
0.30000,-0.04560,-0.55346
0.35000,-0.05480,-0.57004
0.40000,-0.06427,-0.59212
0.45000,-0.07307,-0.60608
0.50000,-0.08173,-0.62521
0.55000,-0.09053,-0.63914
0.60000,-0.09920,-0.65874
0.65000,-0.10760,-0.66968
0.70000,-0.11600,-0.68901
0.75000,-0.12453,-0.69949
0.80000,-0.13280,-0.71887
0.85000,-0.14120,-0.72841
0.90000,-0.14973,-0.74675
0.95000,-0.15813,-0.75867
1.00000,-0.16653,-0.77530
1.05000,-0.17480,-0.78719
1.10000,-0.18333,-0.80230
1.15000,-0.19187,-0.81568
1.20000,-0.19987,-0.83030
1.25000,-0.20813,-0.84172
1.30000,-0.21667,-0.85764
1.35000,-0.22480,-0.86902
1.40000,-0.23293,-0.88349
1.45000,-0.24160,-0.89523
1.50000,-0.24987,-0.91120
1.55000,-0.25800,-0.92220
1.60000,-0.26640,-0.93532
1.65000,-0.27493,-0.94916
1.70000,-0.28320,-0.96220
1.75000,-0.29147,-0.97481
1.80000,-0.30013,-0.98701
1.85000,-0.30840,-1.00079
1.90000,-0.31680,-1.01345
1.95000,-0.32520,-1.02594
2.00000,-0.33347,-1.03874
2.05000,-0.34173,-1.05057
2.10000,-0.35000,-1.06473
2.15000,-0.35827,-1.07536
2.20000,-0.36667,-1.08907
2.25000,-0.37493,-1.10089
2.30000,-0.38307,-1.11456
2.35000,-0.39160,-1.12537
2.40000,-0.39987,-1.13812
2.45000,-0.40800,-1.15153
2.50000,-0.41653,-1.16339
2.55000,-0.42507,-1.17590
2.60000,-0.43333,-1.18870
2.65000,-0.44160,-1.20101
2.70000,-0.45027,-1.21353
2.75000,-0.45840,-1.22525
2.80000,-0.46667,-1.23806
2.85000,-0.47507,-1.25030
2.90000,-0.48333,-1.26187
2.95000,-0.49160,-1.27418
3.00000,-0.50000,-1.28606
3.05000,-0.50827,-1.29947
3.10000,-0.51653,-1.30923
3.15000,-0.52480,-1.32379
3.20000,-0.53293,-1.33371
3.25000,-0.54160,-1.34777
3.30000,-0.54987,-1.35755
3.35000,-0.55813,-1.37249
3.40000,-0.56653,-1.38169
3.45000,-0.57507,-1.39685
3.50000,-0.58307,-1.40577
3.55000,-0.59147,-1.42075
3.60000,-0.60013,-1.43093
3.65000,-0.60827,-1.44369
3.70000,-0.61640,-1.45496
3.75000,-0.62480,-1.46680
3.80000,-0.63307,-1.47897
3.85000,-0.64120,-1.49011
3.90000,-0.64960,-1.50181
3.95000,-0.65800,-1.51494
4.00000,-0.66640,-1.52586
4.05000,-0.67480,-1.53840
4.10000,-0.68320,-1.55052
4.15000,-0.69160,-1.56238
4.20000,-0.70000,-1.57401
4.25000,-0.70813,-1.58526
4.30000,-0.71666,-1.59785
4.35000,-0.72506,-1.60959
4.40000,-0.73320,-1.62151
4.45000,-0.74160,-1.63253
4.50000,-0.75013,-1.64531
4.55000,-0.75826,-1.65639
4.60000,-0.76640,-1.66790
4.65000,-0.77493,-1.67941
4.70000,-0.78320,-1.69170
4.75000,-0.79133,-1.70273
4.80000,-0.79973,-1.71415
4.85000,-0.80826,-1.72730
4.90000,-0.81653,-1.73738
4.95000,-0.82493,-1.75101
5.00000,-0.83333,-1.76050
5.05000,-0.84160,-1.77421
5.10000,-0.85000,-1.78395
5.15000,-0.85840,-1.79737
5.20000,-0.86680,-1.80791
5.25000,-0.87506,-1.82002
5.30000,-0.88346,-1.83159
5.35000,-0.89160,-1.84367
5.40000,-0.90000,-1.85343
5.45000,-0.90826,-1.86797
5.50000,-0.91640,-1.87641
5.55000,-0.92493,-1.88954
5.60000,-0.93320,-1.90017
5.65000,-0.94146,-1.91195
5.70000,-0.94986,-1.92431
5.75000,-0.95826,-1.93432
5.80000,-0.96653,-1.94813
5.85000,-0.97480,-1.95701
5.90000,-0.98346,-1.97167
5.95000,-0.99160,-1.98053
6.00000,-1.00000,-1.99323
6.05000,-1.00853,-2.00572
6.10000,-1.01680,-2.01449
6.15000,-1.02493,-2.02815
6.20000,-1.03333,-2.03736
6.25000,-1.04160,-2.05035
6.30000,-1.04986,-2.05951
6.35000,-1.05813,-2.07288
6.40000,-1.06626,-2.08124
6.45000,-1.07493,-2.09628
6.50000,-1.08333,-2.10424
6.55000,-1.09146,-2.11777
6.60000,-1.10000,-2.12787
6.65000,-1.10840,-2.13972
6.70000,-1.11653,-2.15071
6.75000,-1.12480,-2.16153
6.80000,-1.13346,-2.17266
6.85000,-1.14160,-2.18480
6.90000,-1.14973,-2.19486
6.95000,-1.15813,-2.20576
7.00000,-1.16640,-2.21630
7.05000,-1.17466,-2.22865
7.10000,-1.18306,-2.23687
7.15000,-1.19146,-2.25196
7.20000,-1.19973,-2.25911
7.25000,-1.20800,-2.27323
7.30000,-1.21640,-2.28190
7.35000,-1.22493,-2.29456
7.40000,-1.23320,-2.30455
7.45000,-1.24146,-2.31585
7.50000,-1.24986,-2.32585
7.55000,-1.25840,-2.33748
7.60000,-1.26653,-2.34790
7.65000,-1.27493,-2.35867
7.70000,-1.28333,-2.37074
7.75000,-1.29146,-2.37928
7.80000,-1.29960,-2.39179
7.85000,-1.30813,-2.40134
7.90000,-1.31653,-2.41283
7.95000,-1.32480,-2.42401
8.00000,-1.33320,-2.43414
8.05000,-1.34173,-2.44511
8.10000,-1.35000,-2.45625
8.15000,-1.35826,-2.46450
8.20000,-1.36680,-2.47758
8.25000,-1.37520,-2.48656
8.30000,-1.38346,-2.49776
8.35000,-1.39173,-2.50646
8.40000,-1.40013,-2.51569
8.45000,-1.40853,-2.52446
8.50000,-1.41666,-2.53528
8.55000,-1.42493,-2.53885
8.60000,-1.43346,-2.50389
8.65000,-1.44160,-2.43246
8.70000,-1.44973,-2.45951
8.75000,-1.45826,-2.47645
8.80000,-1.46653,-2.48920
8.85000,-1.47466,-2.48798
8.90000,-1.48320,-2.50008
8.95000,-1.49173,-2.45843
9.00000,-1.49986,-2.36200
9.05000,-1.50826,-2.39032
9.10000,-1.51680,-2.40143
9.15000,-1.52493,-2.41302
9.20000,-1.53320,-2.42827
9.25000,-1.54160,-2.43956
9.30000,-1.54986,-2.45967
9.35000,-1.55813,-2.46976
9.40000,-1.56640,-2.48847
9.45000,-1.57480,-2.50025
9.50000,-1.58306,-2.51775
9.55000,-1.59146,-2.53043
9.60000,-1.59960,-2.54632
9.65000,-1.60826,-2.55749
9.70000,-1.61666,-2.57214
9.75000,-1.62466,-2.58453
9.80000,-1.63320,-2.59841
9.85000,-1.64160,-2.60830
9.90000,-1.64973,-2.62387
9.95000,-1.65813,-2.63324
10.00000,-1.66680,-2.64810
10.05000,-1.67493,-2.65589
10.10000,-1.68320,-2.67107
10.15000,-1.69160,-2.68150
10.20000,-1.70000,-2.69354
10.25000,-1.70813,-2.70255
10.30000,-1.71640,-2.71465
10.35000,-1.72480,-2.72447
10.40000,-1.73293,-2.73580
10.45000,-1.74133,-2.74691
10.50000,-1.74973,-2.75570
10.55000,-1.75826,-2.76748
10.60000,-1.76666,-2.77711
10.65000,-1.77493,-2.78944
10.70000,-1.78333,-2.79615
10.75000,-1.79186,-2.80746
10.80000,-1.80000,-2.81311
10.85000,-1.80826,-2.82476
10.90000,-1.81693,-2.83245
10.95000,-1.82493,-2.84068
11.00000,-1.83306,-2.84794
11.05000,-1.84160,-2.85751
11.10000,-1.85000,-2.86939
11.15000,-1.85800,-2.87665
11.20000,-1.86640,-2.88735
11.25000,-1.87493,-2.89757
11.30000,-1.88320,-2.90762
11.35000,-1.89160,-2.91927
11.40000,-1.90000,-2.92883
11.45000,-1.90840,-2.93950
11.50000,-1.91666,-2.94752
11.55000,-1.92506,-2.95912
11.60000,-1.93346,-2.96778
11.65000,-1.94173,-2.97938
11.70000,-1.95000,-2.98724
11.75000,-1.95813,-2.99723
11.80000,-1.96653,-3.00460
11.85000,-1.97466,-3.01762
11.90000,-1.98293,-3.02380
11.95000,-1.99160,-3.03714
12.00000,-2.00000,-3.04408
12.05000,-2.00826,-3.05738
12.10000,-2.01680,-3.06048
12.15000,-2.02520,-3.07549
12.20000,-2.03333,-3.07910
12.25000,-2.04160,-3.09198
12.30000,-2.05026,-3.09719
12.35000,-2.05826,-3.10866
12.40000,-2.06653,-3.11436
12.45000,-2.07493,-3.12585
12.50000,-2.08333,-3.13466
12.55000,-2.09159,-3.13739
12.60000,-2.09986,-3.15696
12.65000,-2.10826,-3.15098
12.70000,-2.11666,-3.17380
12.75000,-2.12493,-3.17088
12.80000,-2.13319,-3.19065
12.85000,-2.14173,-3.18776
12.90000,-2.14999,-3.20739
12.95000,-2.15813,-3.20527
13.00000,-2.16666,-3.22310
13.05000,-2.17519,-3.22194
13.10000,-2.18333,-3.23892
13.15000,-2.19159,-3.23933
13.20000,-2.20026,-3.25624
13.25000,-2.20826,-3.25414
13.30000,-2.21653,-3.27227
13.35000,-2.22493,-3.27189
13.40000,-2.23333,-3.28966
13.45000,-2.24146,-3.29133
13.50000,-2.24973,-3.30418
13.55000,-2.25813,-3.31164
13.60000,-2.26626,-3.31955
13.65000,-2.27466,-3.32846
13.70000,-2.28306,-3.33877
13.75000,-2.29159,-3.34367
13.80000,-2.29999,-3.35930
13.85000,-2.30813,-3.36337
13.90000,-2.31653,-3.37362
13.95000,-2.32506,-3.38196
14.00000,-2.33319,-3.39148
14.05000,-2.34146,-3.40011
14.10000,-2.34999,-3.40909
14.15000,-2.35826,-3.41681
14.20000,-2.36639,-3.42943
14.25000,-2.37479,-3.43395
14.30000,-2.38319,-3.44775
14.35000,-2.39133,-3.45045
14.40000,-2.39959,-3.46744
14.45000,-2.40826,-3.46904
14.50000,-2.41666,-3.48521
14.55000,-2.42479,-3.48753
14.60000,-2.43346,-3.50437
14.65000,-2.44173,-3.50499
14.70000,-2.44999,-3.52171
14.75000,-2.45826,-3.52281
14.80000,-2.46679,-3.54071
14.85000,-2.47506,-3.53942
14.90000,-2.48333,-3.55928
14.95000,-2.49159,-3.55695
15.00000,-2.49999,-3.57504
15.05000,-2.50826,-3.57431
15.10000,-2.51639,-3.59349
15.15000,-2.52493,-3.59073
15.20000,-2.53319,-3.61138
15.25000,-2.54133,-3.60706
15.30000,-2.54986,-3.62726
15.35000,-2.55853,-3.62524
15.40000,-2.56653,-3.64426
15.45000,-2.57479,-3.64210
15.50000,-2.58346,-3.65998
15.55000,-2.59159,-3.66064
15.60000,-2.59986,-3.67623
15.65000,-2.60826,-3.67654
15.70000,-2.61666,-3.69376
15.75000,-2.62493,-3.69506
15.80000,-2.63319,-3.70880
15.85000,-2.64146,-3.71103
15.90000,-2.64986,-3.72463
15.95000,-2.65813,-3.72831
16.00000,-2.66626,-3.73935
16.05000,-2.67493,-3.74447
16.10000,-2.68333,-3.75644
16.15000,-2.69146,-3.76093
16.20000,-2.69999,-3.77062
16.25000,-2.70839,-3.77819
16.30000,-2.71639,-3.78699
16.35000,-2.72479,-3.79426
16.40000,-2.73346,-3.80120
16.45000,-2.74159,-3.80983
16.50000,-2.74986,-3.81844
16.55000,-2.75826,-3.82440
16.60000,-2.76653,-3.83455
16.65000,-2.77466,-3.84018
16.70000,-2.78293,-3.84890
16.75000,-2.79133,-3.85556
16.80000,-2.79959,-3.86365
16.85000,-2.80799,-3.87248
16.90000,-2.81639,-3.87713
16.95000,-2.82493,-3.88650
17.00000,-2.83333,-3.89469
17.05000,-2.84146,-3.90574
17.10000,-2.84999,-3.90689
17.15000,-2.85839,-3.91887
17.20000,-2.86653,-3.92475
17.25000,-2.87479,-3.93451
17.30000,-2.88333,-3.93849
17.35000,-2.89159,-3.95001
17.40000,-2.89973,-3.95386
17.45000,-2.90826,-3.96296
17.50000,-2.91653,-3.96948
17.55000,-2.92466,-3.97926
17.60000,-2.93306,-3.98306
17.65000,-2.94159,-3.99397
17.70000,-2.94986,-3.99784
17.75000,-2.95813,-4.00909
17.80000,-2.96679,-4.01507
17.85000,-2.97506,-4.02202
17.90000,-2.98333,-4.03107
17.95000,-2.99173,-4.03666
18.00000,-3.00013,-4.04395
18.05000,-3.00839,-4.05243
18.10000,-3.01666,-4.05692
18.15000,-3.02493,-4.07036
18.20000,-3.03346,-4.07014
18.25000,-3.04159,-4.08283
18.30000,-3.04973,-4.08503
18.35000,-3.05826,-4.09667
18.40000,-3.06653,-4.10105
18.45000,-3.07466,-4.10957
18.50000,-3.08319,-4.11354
18.55000,-3.09186,-4.12663
18.60000,-3.09999,-4.12570
18.65000,-3.10826,-4.14274
18.70000,-3.11679,-4.13755
18.75000,-3.12506,-4.15922
18.80000,-3.13333,-4.14917
18.85000,-3.14186,-4.17220
18.90000,-3.15013,-4.16588
18.95000,-3.15826,-4.18428
19.00000,-3.16653,-4.17966
19.05000,-3.17493,-4.19575
19.10000,-3.18346,-4.19506
19.15000,-3.19159,-4.20854
19.20000,-3.19973,-4.20752
19.25000,-3.20839,-4.22007
19.30000,-3.21666,-4.22322
19.35000,-3.22466,-4.23222
19.40000,-3.23319,-4.23511
19.45000,-3.24173,-4.24568
19.50000,-3.24986,-4.25050
19.55000,-3.25813,-4.25701
19.60000,-3.26679,-4.26351
19.65000,-3.27493,-4.26961
19.70000,-3.28306,-4.27692
19.75000,-3.29133,-4.28155
19.80000,-3.29973,-4.28823
19.85000,-3.30799,-4.29581
19.90000,-3.31639,-4.30107
19.95000,-3.32479,-4.30829
20.00000,-3.33319,-4.31433
