Time,Extension,Load
(sec),(mm),(N)
0.00000,-1.33506,-0.00687
0.05000,-1.33613,-0.00388
0.10000,-1.34040,-0.00825
0.15000,-1.34933,-0.00988
0.20000,-1.35986,-0.01517
0.25000,-1.37053,-0.01753
0.30000,-1.38026,-0.02311
0.35000,-1.38973,-0.02542
0.40000,-1.39933,-0.02968
0.45000,-1.40800,-0.03014
0.50000,-1.41680,-0.03339
0.55000,-1.42573,-0.03896
0.60000,-1.43400,-0.03657
0.65000,-1.44240,-0.04329
0.70000,-1.45120,-0.04179
0.75000,-1.45960,-0.04884
0.80000,-1.46786,-0.04724
0.85000,-1.47653,-0.05359
0.90000,-1.48493,-0.05205
0.95000,-1.49320,-0.05940
1.00000,-1.50160,-0.05865
1.05000,-1.51000,-0.06495
1.10000,-1.51840,-0.05982
1.15000,-1.52680,-0.07371
1.20000,-1.53480,-0.06732
1.25000,-1.54346,-0.07841
1.30000,-1.55173,-0.07230
1.35000,-1.55973,-0.08383
1.40000,-1.56826,-0.07990
1.45000,-1.57680,-0.09296
1.50000,-1.58493,-0.08698
1.55000,-1.59320,-0.09895
1.60000,-1.60186,-0.09645
1.65000,-1.61000,-0.10643
1.70000,-1.61813,-0.10462
1.75000,-1.62666,-0.11613
1.80000,-1.63493,-0.11471
1.85000,-1.64320,-0.12206
1.90000,-1.65160,-0.12346
1.95000,-1.66000,-0.13220
2.00000,-1.66826,-0.13284
2.05000,-1.67666,-0.14044
2.10000,-1.68493,-0.14144
2.15000,-1.69333,-0.14876
2.20000,-1.70146,-0.15054
2.25000,-1.70973,-0.15769
2.30000,-1.71826,-0.16008
2.35000,-1.72666,-0.16666
2.40000,-1.73493,-0.16990
2.45000,-1.74320,-0.17567
2.50000,-1.75186,-0.17891
2.55000,-1.76013,-0.18629
2.60000,-1.76826,-0.18945
2.65000,-1.77666,-0.19411
2.70000,-1.78506,-0.19919
2.75000,-1.79306,-0.20355
2.80000,-1.80146,-0.20922
2.85000,-1.81013,-0.21480
2.90000,-1.81826,-0.21945
2.95000,-1.82653,-0.22388
3.00000,-1.83493,-0.23002
3.05000,-1.84306,-0.23372
3.10000,-1.85146,-0.24053
3.15000,-1.85986,-0.24296
3.20000,-1.86826,-0.25096
3.25000,-1.87666,-0.25278
3.30000,-1.88506,-0.26075
3.35000,-1.89320,-0.26370
3.40000,-1.90173,-0.27194
3.45000,-1.91000,-0.27460
3.50000,-1.91813,-0.28125
3.55000,-1.92680,-0.28410
3.60000,-1.93506,-0.29353
3.65000,-1.94320,-0.29497
3.70000,-1.95160,-0.30287
3.75000,-1.96000,-0.30498
3.80000,-1.96800,-0.31453
3.85000,-1.97640,-0.31456
3.90000,-1.98506,-0.32543
3.95000,-1.99333,-0.32621
4.00000,-2.00160,-0.33562
