Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00027,-0.00260
0.05000,-0.00173,0.00224
0.10000,-0.00693,-0.00520
0.15000,-0.01587,0.00386
0.20000,-0.02640,-0.01289
0.25000,-0.03680,0.00509
0.30000,-0.04627,-0.01582
0.35000,-0.05560,-0.00284
0.40000,-0.06480,-0.01462
0.45000,-0.07373,-0.00811
0.50000,-0.08227,-0.01551
0.55000,-0.09093,-0.01034
0.60000,-0.09960,-0.01879
0.65000,-0.10800,-0.01131
0.70000,-0.11640,-0.02313
0.75000,-0.12507,-0.01247
0.80000,-0.13347,-0.02867
0.85000,-0.14160,-0.01117
0.90000,-0.15027,-0.03015
0.95000,-0.15880,-0.01793
1.00000,-0.16693,-0.02834
1.05000,-0.17533,-0.02267
1.10000,-0.18400,-0.02787
1.15000,-0.19200,-0.02802
1.20000,-0.20027,-0.03103
1.25000,-0.20880,-0.02918
1.30000,-0.21693,-0.03699
1.35000,-0.22520,-0.03078
1.40000,-0.23360,-0.04013
1.45000,-0.24187,-0.03798
1.50000,-0.25013,-0.03905
1.55000,-0.25840,-0.04314
1.60000,-0.26680,-0.04032
1.65000,-0.27547,-0.05021
1.70000,-0.28387,-0.04252
1.75000,-0.29200,-0.05596
1.80000,-0.30053,-0.04497
1.85000,-0.30880,-0.05725
1.90000,-0.31693,-0.05145
1.95000,-0.32533,-0.05959
2.00000,-0.33387,-0.06164
2.05000,-0.34187,-0.05706
2.10000,-0.35013,-0.06616
2.15000,-0.35880,-0.06313
2.20000,-0.36693,-0.06683
2.25000,-0.37507,-0.06881
2.30000,-0.38360,-0.07392
2.35000,-0.39213,-0.07106
2.40000,-0.40027,-0.07966
2.45000,-0.40880,-0.07721
2.50000,-0.41720,-0.08044
2.55000,-0.42547,-0.08167
2.60000,-0.43373,-0.08516
2.65000,-0.44213,-0.08656
2.70000,-0.45053,-0.08778
2.75000,-0.45880,-0.08999
2.80000,-0.46707,-0.09204
2.85000,-0.47547,-0.09408
2.90000,-0.48373,-0.09346
2.95000,-0.49200,-0.10116
3.00000,-0.50027,-0.09653
3.05000,-0.50880,-0.10570
3.10000,-0.51707,-0.10024
3.15000,-0.52520,-0.10638
3.20000,-0.53373,-0.10636
3.25000,-0.54227,-0.11056
3.30000,-0.55040,-0.10969
3.35000,-0.55880,-0.11634
3.40000,-0.56733,-0.11229
3.45000,-0.57547,-0.11985
3.50000,-0.58373,-0.11957
3.55000,-0.59213,-0.12156
3.60000,-0.60040,-0.12672
3.65000,-0.60867,-0.12772
3.70000,-0.61707,-0.12919
3.75000,-0.62547,-0.13664
3.80000,-0.63373,-0.13672
3.85000,-0.64200,-0.13806
3.90000,-0.65027,-0.14446
3.95000,-0.65880,-0.14441
4.00000,-0.66707,-0.14983
4.05000,-0.67533,-0.14875
4.10000,-0.68386,-0.15728
4.15000,-0.69226,-0.15376
4.20000,-0.70026,-0.16563
4.25000,-0.70880,-0.15898
4.30000,-0.71733,-0.17081
4.35000,-0.72533,-0.16978
4.40000,-0.73360,-0.17293
4.45000,-0.74200,-0.17429
4.50000,-0.75026,-0.18380
4.55000,-0.75853,-0.18026
4.60000,-0.76680,-0.18954
4.65000,-0.77520,-0.19091
4.70000,-0.78346,-0.18992
4.75000,-0.79186,-0.20113
4.80000,-0.80013,-0.19540
4.85000,-0.80880,-0.20732
4.90000,-0.81706,-0.20809
4.95000,-0.82533,-0.20953
5.00000,-0.83373,-0.21398
5.05000,-0.84226,-0.22406
5.10000,-0.85026,-0.21520
5.15000,-0.85866,-0.22960
5.20000,-0.86720,-0.22890
5.25000,-0.87520,-0.23271
5.30000,-0.88333,-0.23695
5.35000,-0.89213,-0.24265
5.40000,-0.90026,-0.24093
5.45000,-0.90840,-0.25015
5.50000,-0.91693,-0.25126
5.55000,-0.92533,-0.25656
5.60000,-0.93360,-0.25950
5.65000,-0.94200,-0.26466
5.70000,-0.95053,-0.26685
5.75000,-0.95880,-0.27515
5.80000,-0.96720,-0.27418
5.85000,-0.97546,-0.28257
5.90000,-0.98386,-0.28601
5.95000,-0.99226,-0.28709
6.00000,-1.00053,-0.29725
6.05000,-1.00880,-0.29689
6.10000,-1.01720,-0.30236
6.15000,-1.02533,-0.30892
6.20000,-1.03360,-0.31189
6.25000,-1.04213,-0.31533
6.30000,-1.05040,-0.32152
6.35000,-1.05866,-0.32546
6.40000,-1.06720,-0.32955
6.45000,-1.07560,-0.33451
6.50000,-1.08360,-0.33914
6.55000,-1.09200,-0.34341
6.60000,-1.10053,-0.34702
6.65000,-1.10866,-0.35136
6.70000,-1.11693,-0.35704
6.75000,-1.12546,-0.36015
6.80000,-1.13373,-0.36363
6.85000,-1.14200,-0.36860
6.90000,-1.15040,-0.37275
6.95000,-1.15866,-0.37479
7.00000,-1.16693,-0.38269
7.05000,-1.17520,-0.38212
7.10000,-1.18346,-0.38969
7.15000,-1.19200,-0.39285
7.20000,-1.20026,-0.39944
7.25000,-1.20853,-0.40018
7.30000,-1.21720,-0.40704
7.35000,-1.22560,-0.41045
7.40000,-1.23360,-0.41735
7.45000,-1.24200,-0.41690
7.50000,-1.25053,-0.42606
7.55000,-1.25853,-0.42636
7.60000,-1.26693,-0.43393
7.65000,-1.27546,-0.43482
7.70000,-1.28360,-0.44268
7.75000,-1.29200,-0.44115
7.80000,-1.30026,-0.45126
7.85000,-1.30853,-0.45347
7.90000,-1.31680,-0.45492
7.95000,-1.32533,-0.46238
8.00000,-1.33360,-0.46810
8.05000,-1.34213,-0.46727
8.10000,-1.35040,-0.47805
8.15000,-1.35853,-0.47691
8.20000,-1.36720,-0.48636
8.25000,-1.37546,-0.48546
8.30000,-1.38360,-0.49620
8.35000,-1.39200,-0.49470
8.40000,-1.40066,-0.50232
8.45000,-1.40866,-0.50632
8.50000,-1.41680,-0.51157
8.55000,-1.42546,-0.51393
8.60000,-1.43360,-0.52223
8.65000,-1.44173,-0.52304
8.70000,-1.45026,-0.53068
8.75000,-1.45866,-0.53244
8.80000,-1.46693,-0.54122
8.85000,-1.47533,-0.53972
8.90000,-1.48386,-0.55308
8.95000,-1.49213,-0.54956
9.00000,-1.50040,-0.56166
9.05000,-1.50880,-0.56173
9.10000,-1.51720,-0.57033
9.15000,-1.52560,-0.57359
9.20000,-1.53373,-0.57911
9.25000,-1.54213,-0.58272
9.30000,-1.55053,-0.59054
9.35000,-1.55866,-0.59187
9.40000,-1.56693,-0.59781
9.45000,-1.57546,-0.60641
9.50000,-1.58373,-0.60531
9.55000,-1.59186,-0.61511
9.60000,-1.60053,-0.61748
9.65000,-1.60893,-0.62492
9.70000,-1.61706,-0.62611
9.75000,-1.62546,-0.63759
9.80000,-1.63400,-0.63667
9.85000,-1.64213,-0.64658
9.90000,-1.65053,-0.64682
9.95000,-1.65893,-0.65882
10.00000,-1.66706,-0.65613
10.05000,-1.67533,-0.67040
10.10000,-1.68373,-0.66676
10.15000,-1.69200,-0.68067
10.20000,-1.70026,-0.67989
10.25000,-1.70866,-0.69125
10.30000,-1.71680,-0.69303
10.35000,-1.72546,-0.70159
10.40000,-1.73373,-0.70478
10.45000,-1.74200,-0.71314
10.50000,-1.75053,-0.71494
10.55000,-1.75880,-0.72329
10.60000,-1.76693,-0.72729
10.65000,-1.77533,-0.73364
10.70000,-1.78400,-0.73894
10.75000,-1.79200,-0.74451
10.80000,-1.80026,-0.74997
10.85000,-1.80880,-0.75752
10.90000,-1.81693,-0.76029
10.95000,-1.82506,-0.76925
11.00000,-1.83360,-0.77404
11.05000,-1.84186,-0.77824
11.10000,-1.85013,-0.78704
11.15000,-1.85853,-0.79152
11.20000,-1.86693,-0.79736
11.25000,-1.87533,-0.80267
11.30000,-1.88373,-0.81090
11.35000,-1.89200,-0.81330
11.40000,-1.90053,-0.82415
11.45000,-1.90880,-0.82096
11.50000,-1.91680,-0.84091
11.55000,-1.92520,-0.83264
11.60000,-1.93386,-0.84523
11.65000,-1.94200,-0.85084
11.70000,-1.95026,-0.85695
11.75000,-1.95880,-0.85648
11.80000,-1.96693,-0.87145
11.85000,-1.97506,-0.86999
11.90000,-1.98360,-0.87924
11.95000,-1.99213,-0.88294
12.00000,-2.00026,-0.89480
12.05000,-2.00880,-0.89502
12.10000,-2.01720,-0.90475
12.15000,-2.02546,-0.90899
12.20000,-2.03373,-0.91698
12.25000,-2.04213,-0.92087
12.30000,-2.05053,-0.92959
12.35000,-2.05879,-0.93201
12.40000,-2.06706,-0.94153
12.45000,-2.07546,-0.94550
12.50000,-2.08373,-0.95246
12.55000,-2.09199,-0.95610
12.60000,-2.10013,-0.96569
12.65000,-2.10879,-0.96911
12.70000,-2.11706,-0.97463
12.75000,-2.12519,-0.98198
12.80000,-2.13373,-0.98771
12.85000,-2.14213,-0.99294
12.90000,-2.15026,-1.00129
12.95000,-2.15879,-1.00569
13.00000,-2.16733,-1.01175
13.05000,-2.17546,-1.01898
13.10000,-2.18386,-1.02128
13.15000,-2.19226,-1.03176
13.20000,-2.20039,-1.03166
13.25000,-2.20866,-1.04887
13.30000,-2.21706,-1.03745
13.35000,-2.22533,-1.05876
13.40000,-2.23373,-1.05585
13.45000,-2.24199,-1.06483
13.50000,-2.25013,-1.06600
13.55000,-2.25879,-1.07741
13.60000,-2.26706,-1.07861
13.65000,-2.27519,-1.08590
13.70000,-2.28386,-1.08998
13.75000,-2.29226,-1.09799
13.80000,-2.30013,-1.09932
13.85000,-2.30866,-1.10466
13.90000,-2.31719,-1.11515
13.95000,-2.32533,-1.11298
14.00000,-2.33359,-1.12430
14.05000,-2.34199,-1.12551
14.10000,-2.35026,-1.13584
14.15000,-2.35853,-1.13502
14.20000,-2.36693,-1.14898
14.25000,-2.37519,-1.14726
14.30000,-2.38346,-1.15861
14.35000,-2.39186,-1.15810
14.40000,-2.40026,-1.16990
14.45000,-2.40866,-1.16528
14.50000,-2.41706,-1.18507
14.55000,-2.42519,-1.17319
14.60000,-2.43373,-1.19379
14.65000,-2.44213,-1.19022
14.70000,-2.45026,-1.20051
14.75000,-2.45879,-1.20234
14.80000,-2.46733,-1.21214
14.85000,-2.47533,-1.21361
14.90000,-2.48346,-1.22129
14.95000,-2.49213,-1.22628
15.00000,-2.50013,-1.23190
15.05000,-2.50839,-1.23609
15.10000,-2.51693,-1.24613
15.15000,-2.52533,-1.24504
15.20000,-2.53359,-1.25724
15.25000,-2.54199,-1.25981
15.30000,-2.55053,-1.26438
15.35000,-2.55879,-1.27293
15.40000,-2.56706,-1.27664
15.45000,-2.57533,-1.28555
15.50000,-2.58373,-1.28863
15.55000,-2.59199,-1.29669
15.60000,-2.60039,-1.30267
15.65000,-2.60879,-1.30926
15.70000,-2.61706,-1.31397
15.75000,-2.62533,-1.31942
15.80000,-2.63359,-1.32802
15.85000,-2.64213,-1.33141
15.90000,-2.65026,-1.33838
15.95000,-2.65853,-1.34383
16.00000,-2.66719,-1.35110
16.05000,-2.67559,-1.35507
16.10000,-2.68373,-1.36223
16.15000,-2.69213,-1.36840
16.20000,-2.70066,-1.37303
16.25000,-2.70879,-1.37768
16.30000,-2.71706,-1.38524
16.35000,-2.72546,-1.38993
16.40000,-2.73386,-1.39637
16.45000,-2.74213,-1.40059
16.50000,-2.75039,-1.40806
16.55000,-2.75879,-1.41255
16.60000,-2.76706,-1.41964
16.65000,-2.77533,-1.42462
16.70000,-2.78359,-1.43053
16.75000,-2.79213,-1.43712
16.80000,-2.80039,-1.44294
16.85000,-2.80853,-1.44741
16.90000,-2.81719,-1.45556
16.95000,-2.82559,-1.46080
17.00000,-2.83373,-1.46613
17.05000,-2.84213,-1.47185
17.10000,-2.85066,-1.47948
17.15000,-2.85866,-1.48284
17.20000,-2.86693,-1.48896
17.25000,-2.87546,-1.49597
17.30000,-2.88359,-1.50170
17.35000,-2.89186,-1.50657
17.40000,-2.90026,-1.51230
17.45000,-2.90853,-1.51962
17.50000,-2.91679,-1.52454
17.55000,-2.92519,-1.52999
17.60000,-2.93346,-1.53585
17.65000,-2.94199,-1.54220
17.70000,-2.95039,-1.54816
17.75000,-2.95853,-1.55309
17.80000,-2.96706,-1.55883
17.85000,-2.97559,-1.56677
17.90000,-2.98359,-1.57161
17.95000,-2.99186,-1.57612
18.00000,-3.00053,-1.58288
18.05000,-3.00853,-1.59028
18.10000,-3.01679,-1.59253
18.15000,-3.02546,-1.60081
18.20000,-3.03359,-1.60542
18.25000,-3.04186,-1.61219
18.30000,-3.05026,-1.61634
18.35000,-3.05879,-1.62302
18.40000,-3.06706,-1.62855
18.45000,-3.07546,-1.63707
18.50000,-3.08386,-1.63737
18.55000,-3.09213,-1.64714
18.60000,-3.10053,-1.65153
18.65000,-3.10879,-1.65851
18.70000,-3.11719,-1.66031
18.75000,-3.12546,-1.67136
18.80000,-3.13373,-1.67341
18.85000,-3.14213,-1.68089
18.90000,-3.15053,-1.68322
18.95000,-3.15866,-1.69502
19.00000,-3.16679,-1.69388
19.05000,-3.17546,-1.70348
19.10000,-3.18373,-1.70754
19.15000,-3.19186,-1.71525
19.20000,-3.20053,-1.71761
19.25000,-3.20893,-1.72561
19.30000,-3.21706,-1.73154
19.35000,-3.22546,-1.73661
19.40000,-3.23399,-1.74082
19.45000,-3.24213,-1.74923
19.50000,-3.25039,-1.75150
19.55000,-3.25866,-1.76095
19.60000,-3.26706,-1.76235
19.65000,-3.27546,-1.77245
19.70000,-3.28373,-1.77523
19.75000,-3.29213,-1.78192
19.80000,-3.30039,-1.78587
19.85000,-3.30866,-1.79340
19.90000,-3.31693,-1.79719
19.95000,-3.32546,-1.80276
20.00000,-3.33373,-1.80945
20.05000,-3.34186,-1.81354
20.10000,-3.35053,-1.81950
20.15000,-3.35893,-1.82565
20.20000,-3.36693,-1.83060
20.25000,-3.37533,-1.83410
20.30000,-3.38399,-1.84288
20.35000,-3.39199,-1.84499
20.40000,-3.40039,-1.85242
20.45000,-3.40879,-1.85599
20.50000,-3.41706,-1.86302
20.55000,-3.42519,-1.86558
20.60000,-3.43359,-1.87334
20.65000,-3.44186,-1.87732
20.70000,-3.45012,-1.88242
20.75000,-3.45852,-1.88837
20.80000,-3.46692,-1.89426
20.85000,-3.47546,-1.89834
20.90000,-3.48372,-1.90535
20.95000,-3.49186,-1.90920
21.00000,-3.50039,-1.91604
21.05000,-3.50892,-1.91942
21.10000,-3.51692,-1.92638
21.15000,-3.52532,-1.93029
21.20000,-3.53386,-1.93677
21.25000,-3.54186,-1.94111
