Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,0.00004
0.05000,-0.00120,-0.00003
0.10000,-0.00573,-0.00004
0.15000,-0.01480,-0.00003
0.20000,-0.02547,-0.00004
0.25000,-0.03613,-0.00002
0.30000,-0.04573,0.00000
0.35000,-0.05520,-0.00001
0.40000,-0.06440,0.00000
0.45000,-0.07320,-0.00002
0.50000,-0.08200,-0.00004
0.55000,-0.09080,-0.00003
0.60000,-0.09920,-0.00001
0.65000,-0.10773,0.00001
0.70000,-0.11613,0.00000
0.75000,-0.12467,0.00000
0.80000,-0.13307,-0.00002
0.85000,-0.14133,-0.00005
0.90000,-0.14987,-0.00003
0.95000,-0.15827,0.00001
1.00000,-0.16640,0.00003
1.05000,-0.17480,0.00000
1.10000,-0.18333,0.00001
1.15000,-0.19160,-0.00002
1.20000,-0.19987,-0.00002
1.25000,-0.20853,0.00000
1.30000,-0.21680,0.00000
1.35000,-0.22493,0.00009
1.40000,-0.23333,0.00002
1.45000,-0.24173,-0.00001
1.50000,-0.24987,-0.00001
1.55000,-0.25813,-0.00003
1.60000,-0.26667,0.00006
1.65000,-0.27493,0.00006
1.70000,-0.28320,0.00006
1.75000,-0.29147,0.00000
1.80000,-0.30000,-0.00002
1.85000,-0.30840,0.00000
1.90000,-0.31653,0.00001
1.95000,-0.32480,0.00003
2.00000,-0.33333,0.00004
2.05000,-0.34147,0.00000
2.10000,-0.34973,-0.00002
2.15000,-0.35840,-0.00001
2.20000,-0.36667,-0.00001
2.25000,-0.37467,0.00000
2.30000,-0.38307,-0.00001
2.35000,-0.39173,0.00002
2.40000,-0.39973,0.00000
2.45000,-0.40800,-0.00001
2.50000,-0.41667,-0.00001
2.55000,-0.42493,-0.00002
2.60000,-0.43320,-0.00001
2.65000,-0.44160,0.00002
2.70000,-0.45000,0.00001
2.75000,-0.45840,0.00002
2.80000,-0.46667,-0.00001
2.85000,-0.47507,-0.00002
2.90000,-0.48347,0.00000
2.95000,-0.49173,0.00001
3.00000,-0.49987,0.00000
3.05000,-0.50853,-0.00001
3.10000,-0.51680,0.00000
3.15000,-0.52480,0.00000
3.20000,-0.53333,0.00001
3.25000,-0.54173,0.00001
3.30000,-0.54987,0.00000
3.35000,-0.55827,0.00001
3.40000,-0.56693,-0.00001
3.45000,-0.57507,0.00000
3.50000,-0.58320,0.00003
3.55000,-0.59187,-0.00001
3.60000,-0.60000,-0.00001
3.65000,-0.60840,0.00002
3.70000,-0.61680,0.00000
3.75000,-0.62520,0.00000
3.80000,-0.63333,0.00001
3.85000,-0.64160,0.00001
3.90000,-0.64987,0.00001
3.95000,-0.65840,0.00002
4.00000,-0.66653,0.00001
4.05000,-0.67467,0.00000
4.10000,-0.68333,0.00002
4.15000,-0.69173,0.00000
4.20000,-0.69986,0.00000
4.25000,-0.70840,0.00001
4.30000,-0.71680,-0.00001
4.35000,-0.72493,0.00001
4.40000,-0.73320,0.00002
4.45000,-0.74173,0.00002
4.50000,-0.75013,-0.00002
