Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00027,0.00003
0.05000,-0.00133,-0.00007
0.10000,-0.00573,-0.00007
0.15000,-0.01467,-0.00006
0.20000,-0.02547,-0.00005
0.25000,-0.03587,-0.00001
0.30000,-0.04573,-0.00006
0.35000,-0.05507,-0.00003
0.40000,-0.06440,-0.00008
0.45000,-0.07360,-0.00003
0.50000,-0.08200,-0.00006
0.55000,-0.09053,-0.00004
0.60000,-0.09947,-0.00006
0.65000,-0.10760,-0.00006
0.70000,-0.11613,-0.00004
0.75000,-0.12493,-0.00005
0.80000,-0.13320,-0.00005
0.85000,-0.14147,-0.00005
0.90000,-0.15000,-0.00007
0.95000,-0.15840,-0.00003
1.00000,-0.16680,-0.00004
1.05000,-0.17520,-0.00005
1.10000,-0.18347,-0.00003
1.15000,-0.19200,-0.00005
1.20000,-0.20027,-0.00005
1.25000,-0.20840,-0.00004
1.30000,-0.21693,-0.00003
1.35000,-0.22520,-0.00003
1.40000,-0.23333,-0.00005
1.45000,-0.24187,-0.00005
1.50000,-0.25013,-0.00005
1.55000,-0.25827,-0.00007
1.60000,-0.26680,-0.00006
1.65000,-0.27533,-0.00005
1.70000,-0.28347,-0.00005
1.75000,-0.29173,-0.00003
1.80000,-0.30027,-0.00004
1.85000,-0.30853,-0.00004
1.90000,-0.31680,-0.00004
1.95000,-0.32533,-0.00004
2.00000,-0.33360,-0.00006
2.05000,-0.34173,-0.00007
2.10000,-0.35000,-0.00005
2.15000,-0.35840,-0.00003
2.20000,-0.36680,-0.00003
2.25000,-0.37507,-0.00003
2.30000,-0.38320,-0.00005
2.35000,-0.39187,-0.00005
2.40000,-0.40027,-0.00004
2.45000,-0.40853,-0.00002
2.50000,-0.41680,-0.00004
2.55000,-0.42533,-0.00007
2.60000,-0.43360,-0.00005
2.65000,-0.44173,-0.00006
2.70000,-0.45027,-0.00004
2.75000,-0.45867,-0.00005
2.80000,-0.46680,-0.00005
2.85000,-0.47507,-0.00004
2.90000,-0.48360,-0.00005
2.95000,-0.49173,-0.00004
3.00000,-0.50000,-0.00005
3.05000,-0.50840,-0.00005
3.10000,-0.51667,-0.00004
3.15000,-0.52493,-0.00006
3.20000,-0.53333,-0.00006
3.25000,-0.54187,-0.00004
3.30000,-0.55027,-0.00003
3.35000,-0.55853,-0.00004
3.40000,-0.56680,-0.00005
3.45000,-0.57533,-0.00004
3.50000,-0.58360,-0.00005
3.55000,-0.59187,-0.00004
3.60000,-0.60027,-0.00007
3.65000,-0.60853,-0.00007
3.70000,-0.61667,-0.00005
3.75000,-0.62507,-0.00005
3.80000,-0.63360,-0.00005
3.85000,-0.64160,-0.00003
3.90000,-0.64987,-0.00006
3.95000,-0.65853,-0.00006
4.00000,-0.66667,-0.00004
4.05000,-0.67493,-0.00006
4.10000,-0.68360,-0.00004
4.15000,-0.69200,-0.00005
4.20000,-0.70026,-0.00005
4.25000,-0.70866,-0.00005
4.30000,-0.71693,-0.00005
4.35000,-0.72520,-0.00004
4.40000,-0.73360,-0.00006
4.45000,-0.74173,-0.00004
4.50000,-0.75013,-0.00004
4.55000,-0.75853,-0.00007
4.60000,-0.76666,-0.00005
4.65000,-0.77520,-0.00006
4.70000,-0.78346,-0.00004
4.75000,-0.79160,-0.00004
4.80000,-0.80000,-0.00005
4.85000,-0.80866,-0.00004
4.90000,-0.81666,-0.00003
4.95000,-0.82506,-0.00006
5.00000,-0.83360,-0.00004
5.05000,-0.84186,-0.00005
5.10000,-0.85013,-0.00006
5.15000,-0.85866,-0.00003
5.20000,-0.86706,-0.00006
5.25000,-0.87520,-0.00005
5.30000,-0.88360,-0.00004
5.35000,-0.89186,-0.00004
5.40000,-0.90026,-0.00003
5.45000,-0.90853,-0.00004
5.50000,-0.91666,-0.00004
5.55000,-0.92506,-0.00003
5.60000,-0.93360,-0.00006
5.65000,-0.94186,-0.00003
5.70000,-0.95026,-0.00005
5.75000,-0.95880,-0.00003
5.80000,-0.96693,-0.00004
5.85000,-0.97506,-0.00002
5.90000,-0.98360,-0.00004
5.95000,-0.99200,-0.00005
6.00000,-1.00026,-0.00005
6.05000,-1.00853,-0.00004
6.10000,-1.01693,-0.00004
6.15000,-1.02506,-0.00004
6.20000,-1.03333,-0.00005
6.25000,-1.04173,-0.00005
6.30000,-1.05000,-0.00005
6.35000,-1.05840,-0.00005
6.40000,-1.06680,-0.00005
6.45000,-1.07506,-0.00003
6.50000,-1.08346,-0.00005
6.55000,-1.09173,-0.00007
6.60000,-1.10013,-0.00006
6.65000,-1.10866,-0.00003
6.70000,-1.11693,-0.00006
6.75000,-1.12506,-0.00004
6.80000,-1.13360,-0.00004
6.85000,-1.14186,-0.00003
6.90000,-1.15000,-0.00007
6.95000,-1.15840,-0.00007
7.00000,-1.16693,-0.00004
7.05000,-1.17493,-0.00005
7.10000,-1.18320,-0.00005
7.15000,-1.19186,-0.00004
7.20000,-1.20013,-0.00004
7.25000,-1.20840,-0.00005
7.30000,-1.21693,-0.00005
7.35000,-1.22533,-0.00004
7.40000,-1.23360,-0.00005
7.45000,-1.24200,-0.00005
7.50000,-1.25026,-0.00004
7.55000,-1.25853,-0.00005
7.60000,-1.26693,-0.00006
7.65000,-1.27506,-0.00005
7.70000,-1.28373,-0.00004
7.75000,-1.29186,-0.00004
7.80000,-1.30000,-0.00003
7.85000,-1.30853,-0.00004
7.90000,-1.31680,-0.00004
7.95000,-1.32480,-0.00006
8.00000,-1.33333,-0.00005
8.05000,-1.34200,-0.00004
8.10000,-1.35013,-0.00005
8.15000,-1.35853,-0.00004
8.20000,-1.36706,-0.00005
8.25000,-1.37533,-0.00005
